"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.941458359E-3,-2.576162666E-2,1.219086070E-2,-3.795293719E-2
1.398745834E-2,-5.398953706E-2,1.597338240E-3,-4.239455611E-2
2.403445836E-2,-6.985913217E-2,-3.221970284E-3,-4.297526926E-2
3.408045834E-2,-6.955580413E-2,2.495571971E-5,-4.347727448E-2
4.412645835E-2,-5.955190212E-2,3.175428137E-4,-4.529324546E-2
5.417245836E-2,-4.759084806E-2,3.260335885E-3,-5.316714570E-2
6.421845834E-2,-4.075175151E-2,-1.782102743E-3,-4.792290181E-2
7.426445835E-2,-3.759936616E-2,-3.799713450E-3,-3.675493598E-2
8.431045833E-2,-5.081086978E-2,-1.401407085E-2,-2.528951876E-2
9.435645834E-2,-6.576824933E-2,-1.689321361E-2,-1.707313582E-2
1.044034583E-1,-8.354227990E-2,-2.426686883E-2,-3.683910146E-2
1.144494583E-1,-1.044970974E-1,-9.890327230E-3,-5.430171639E-2
1.244954584E-1,-1.454469264E-1,1.966331899E-2,-6.319972128E-2
1.345414583E-1,-1.635649353E-1,7.313267142E-2,-7.425875962E-2
1.445874583E-1,-1.609573513E-1,1.176964641E-1,-1.155416071E-1
1.546334584E-1,-1.276646405E-1,1.398747265E-1,-1.653081030E-1
1.646794583E-1,-7.926550508E-2,1.295895427E-1,-1.981347948E-1
1.747254583E-1,-2.832962386E-2,1.003802493E-1,-1.966407597E-1
1.847724583E-1,1.194012817E-3,6.649320573E-2,-1.787811518E-1
1.948184583E-1,1.826354302E-2,1.320868451E-2,-1.633720994E-1
2.048644584E-1,2.439510264E-2,-3.615461290E-2,-1.475759298E-1
2.149104583E-1,7.443549111E-3,-6.357451528E-2,-1.365198195E-1
2.249564583E-1,-2.696662024E-2,-5.557748303E-2,-1.263966411E-1
2.350024584E-1,-7.346700877E-2,-3.522720560E-2,-1.102251261E-1
2.450484583E-1,-1.117255315E-1,-1.425547246E-2,-9.201492369E-2
2.550954584E-1,-1.369709671E-1,-3.807358909E-3,-7.177063823E-2
2.651414583E-1,-1.515329480E-1,-7.491533644E-3,-4.227656871E-2
2.751874583E-1,-1.874544621E-1,1.687266119E-2,-2.228235453E-2
2.852334584E-1,-2.897115052E-1,1.735822409E-1,-5.957278237E-2
2.952794583E-1,-3.875256777E-1,2.863082588E-1,-9.475553781E-2
3.053254584E-1,-4.475640953E-1,3.631415665E-1,-1.204530895E-1
3.153714584E-1,-4.787904620E-1,4.203795493E-1,-1.359598786E-1
3.254174583E-1,-4.629445374E-1,4.355745316E-1,-1.545008123E-1
3.354644584E-1,-4.100536406E-1,4.070978761E-1,-1.785789877E-1
3.455104583E-1,-3.371202946E-1,3.554628193E-1,-1.831080467E-1
3.555564584E-1,-2.568464875E-1,2.737788856E-1,-1.665967107E-1
3.656024583E-1,-1.733259559E-1,1.749096215E-1,-1.303715557E-1
3.756484583E-1,-9.003585577E-2,6.675519794E-2,-9.623197466E-2
3.856944584E-1,-1.314338390E-2,-3.173571452E-2,-6.758428365E-2
3.957404583E-1,4.999830201E-2,-1.038607731E-1,-3.405748308E-2
4.057864583E-1,8.955227584E-2,-1.335492283E-1,2.788657788E-3
4.158334583E-1,1.110490412E-1,-1.252348423E-1,3.675621003E-2
4.258794583E-1,1.140889749E-1,-1.046829075E-1,5.288854986E-2
4.359254584E-1,1.067170799E-1,-6.791157275E-2,6.342694163E-2
4.459714583E-1,8.936852217E-2,-3.970776871E-2,7.134234160E-2
4.560174583E-1,9.032007307E-2,-2.670994401E-2,5.623902008E-2
4.660634584E-1,1.020279452E-1,-1.243428234E-2,3.963701427E-2
4.761094583E-1,1.116379574E-1,-9.282165207E-3,4.004207999E-2
4.861554583E-1,8.807156980E-2,-4.320307076E-2,3.730470687E-2
4.962024583E-1,8.239077777E-2,-2.091028169E-2,4.472986609E-2
5.062484583E-1,5.527349189E-2,-1.901432872E-2,4.855111241E-2
5.162944584E-1,3.611391038E-2,5.101395305E-3,5.192560330E-2
5.263404583E-1,1.331813354E-2,1.424531732E-2,6.000075117E-2
5.363864583E-1,-1.537982281E-2,1.862328686E-2,7.096524537E-2
5.464324584E-1,-5.817620456E-2,9.016424417E-3,8.316563815E-2
5.564784583E-1,-9.358745813E-2,8.415615186E-3,8.785866201E-2
5.665244584E-1,-1.246162802E-1,2.424160205E-2,1.002284437E-1
