"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
3.879583324E-3,3.277252855E-1,-3.607131708E-2,7.399019816E-1,-5.863788300E-1,1.417384648E2,-9.624310309E1,2.627412334E1,-1.507807030E2
1.392458333E-2,3.260436157E-1,-3.548284171E-2,7.403935192E-1,-5.867315254E-1,1.419423718E2,-9.632599475E1,2.617813144E1,-1.509955038E2
2.396858332E-2,3.245588982E-1,-3.507606140E-2,7.408561862E-1,-5.869950802E-1,1.421222938E2,-9.640529773E1,2.608627156E1,-1.511764972E2
3.401258332E-2,3.234867139E-1,-3.497467715E-2,7.411291924E-1,-5.872483511E-1,1.422521636E2,-9.645171246E1,2.600268408E1,-1.512881209E2
4.405658331E-2,3.231241773E-1,-3.526865142E-2,7.409854295E-1,-5.876117307E-1,1.422960650E2,-9.642352237E1,2.593887712E1,-1.512881002E2
5.410058331E-2,3.235369108E-1,-3.587061379E-2,7.403307836E-1,-5.881730951E-1,1.422460846E2,-9.630276016E1,2.590322428E1,-1.511745467E2
6.414558331E-2,3.244232169E-1,-3.643342173E-2,7.392827812E-1,-5.889678583E-1,1.421387311E2,-9.610898497E1,2.589764204E1,-1.510075783E2
7.418933330E-2,3.255311522E-1,-3.663882439E-2,7.379020715E-1,-5.900742341E-1,1.420044844E2,-9.585099775E1,2.592415383E1,-1.508380349E2
8.423333336E-2,3.268222472E-1,-3.627901675E-2,7.361489733E-1,-5.915706474E-1,1.418479762E2,-9.551998002E1,2.599269310E1,-1.506847264E2
9.427733335E-2,3.284554059E-1,-3.534304061E-2,7.339090158E-1,-5.935026906E-1,1.416498966E2,-9.509508369E1,2.611411497E1,-1.505293976E2
1.043213333E-1,3.306741952E-1,-3.396060290E-2,7.310765158E-1,-5.958425045E-1,1.413805970E2,-9.455854075E1,2.629710770E1,-1.503344188E2
1.143663333E-1,3.334898364E-1,-3.220651429E-2,7.276816082E-1,-5.985205363E-1,1.410385364E2,-9.391711709E1,2.653832424E1,-1.500920068E2
1.244103333E-1,3.366458978E-1,-2.986188511E-2,7.238451492E-1,-6.015196850E-1,1.406546895E2,-9.319210826E1,2.683572370E1,-1.498458936E2
1.344543333E-1,3.399057142E-1,-2.674046843E-2,7.197567574E-1,-6.047306742E-1,1.402577404E2,-9.241816612E1,2.719094165E1,-1.496384622E2
1.444983333E-1,3.432521213E-1,-2.291661131E-2,7.155210412E-1,-6.080151465E-1,1.398497296E2,-9.161600599E1,2.760290308E1,-1.494677850E2
1.545423333E-1,3.469321734E-1,-1.855445463E-2,7.111480107E-1,-6.111973600E-1,1.394004250E2,-9.078916840E1,2.808360099E1,-1.492965524E2
1.645873333E-1,3.509469979E-1,-1.344463394E-2,7.066057816E-1,-6.142992838E-1,1.389095027E2,-8.993111866E1,2.864911450E1,-1.491377618E2
