"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.301208326E-3,1.664124298E1,7.431976318E0,-5.216552734E1
1.234820831E-2,1.668808746E1,7.428222656E0,-5.218560791E1
2.239420832E-2,1.669440460E1,7.360290527E0,-5.214202881E1
3.244020834E-2,1.664385223E1,7.305999756E0,-5.203979492E1
4.248720832E-2,1.672306824E1,7.176605225E0,-5.202105713E1
5.253320833E-2,1.671263885E1,7.173828125E0,-5.203942871E1
6.257920832E-2,1.662308502E1,7.126770020E0,-5.215856934E1
7.262620833E-2,1.663489532E1,7.111450195E0,-5.219561768E1
8.267220831E-2,1.663198090E1,7.128906250E0,-5.221887207E1
9.271820833E-2,1.660281372E1,7.235534668E0,-5.231909180E1
1.027652083E-1,1.668944931E1,7.209564209E0,-5.203552246E1
1.128112083E-1,1.643797302E1,7.374938965E0,-5.202606201E1
1.228572083E-1,1.651128006E1,7.324066162E0,-5.215496826E1
1.329042083E-1,1.651128006E1,7.324066162E0,-5.215496826E1
1.429502083E-1,1.659927750E1,7.367675781E0,-5.219940186E1
1.529962083E-1,1.662099075E1,7.396331787E0,-5.206048584E1
1.630432083E-1,1.667341232E1,7.513824463E0,-5.190032959E1
1.730892083E-1,1.668711090E1,7.519042969E0,-5.166339111E1
1.831352083E-1,1.665578079E1,7.539398193E0,-5.159851074E1
1.931822083E-1,1.662181473E1,7.565856934E0,-5.156854248E1
2.032282083E-1,1.661560440E1,7.602142334E0,-5.161224365E1
2.132742083E-1,1.657555771E1,7.652282715E0,-5.176354980E1
2.233212083E-1,1.662689209E1,7.597930908E0,-5.151525879E1
2.333672083E-1,1.661002731E1,7.689941406E0,-5.161303711E1
2.434132083E-1,1.662191772E1,7.792053223E0,-5.149194336E1
2.534602083E-1,1.647613525E1,7.777618408E0,-5.154718018E1
2.635062083E-1,1.665758133E1,7.772338867E0,-5.158825684E1
2.735522083E-1,1.675185013E1,7.922515869E0,-5.142218018E1
2.835992083E-1,1.671573639E1,7.931854248E0,-5.126672363E1
2.936452083E-1,1.678753662E1,7.914123535E0,-5.142041016E1
3.036912083E-1,1.675616455E1,7.915374756E0,-5.162377930E1
3.137382083E-1,1.678926086E1,7.937377930E0,-5.166674805E1
3.237842083E-1,1.686808395E1,8.028625488E0,-5.159930420E1
3.338302083E-1,1.676009369E1,8.144226074E0,-5.167034912E1
3.438772083E-1,1.677626419E1,8.025817871E0,-5.181250000E1
3.539232083E-1,1.671950912E1,8.010009766E0,-5.175048828E1
3.639692083E-1,1.656909943E1,8.110992432E0,-5.159887695E1
3.740162083E-1,1.674816132E1,8.037414551E0,-5.171484375E1
3.840628333E-1,1.670590973E1,8.171142578E0,-5.186254883E1
3.941088333E-1,1.674176407E1,8.179473877E0,-5.164855957E1
4.041558333E-1,1.680222321E1,8.252319336E0,-5.170770264E1
4.142018333E-1,1.666870499E1,8.371795654E0,-5.167480469E1
