"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.046208316E-3,6.177653503E-1,5.557343445E0,8.301437073E0
1.109320833E-2,5.661227417E-1,5.562283173E0,8.115523682E0
2.113920831E-2,5.634283447E-1,5.575755157E0,8.019722900E0
3.118520833E-2,5.989045715E-1,5.580694885E0,7.957302704E0
4.123220831E-2,6.074368286E-1,5.563330994E0,7.863447876E0
5.127820832E-2,6.054908752E-1,5.552104340E0,7.751031647E0
6.132420833E-2,6.023474121E-1,5.570366364E0,7.649542694E0
7.137120832E-2,6.418652344E-1,5.595514069E0,7.515870667E0
8.141720833E-2,6.703060913E-1,5.609435120E0,7.512427826E0
9.146320831E-2,6.565347290E-1,5.568270721E0,7.628586273E0
1.015102083E-1,6.487509155E-1,5.520370331E0,7.723039856E0
1.115562083E-1,6.677613831E-1,5.522465973E0,7.851472778E0
1.216022083E-1,6.650669861E-1,5.494474182E0,7.949069824E0
1.316492083E-1,6.179150391E-1,5.445076904E0,7.988887024E0
1.416952083E-1,5.782475281E-1,5.435496826E0,8.025860138E0
1.517412083E-1,5.210664368E-1,5.407505035E0,8.023914185E0
1.617882083E-1,4.668791199E-1,5.413642273E0,8.023016052E0
1.718342083E-1,3.903881836E-1,5.409001923E0,8.036188660E0
1.818802083E-1,3.945794678E-1,5.436993713E0,8.021668854E0
1.919272083E-1,4.055067444E-1,5.480253754E0,7.973169708E0
2.019732083E-1,3.890409851E-1,5.465883636E0,8.002658386E0
2.120192083E-1,3.502716064E-1,5.452561340E0,8.101303253E0
2.220662083E-1,3.893403625E-1,5.381309509E0,8.212821350E0
2.321122083E-1,4.360432434E-1,5.355712738E0,8.347990265E0
2.421582083E-1,4.887336731E-1,5.327421570E0,8.405321045E0
2.522052083E-1,4.788542175E-1,5.299579468E0,8.435408478E0
2.622512083E-1,3.864962769E-1,5.300327911E0,8.389454041E0
2.722972083E-1,3.264710999E-1,5.288801880E0,8.295599213E0
2.823442083E-1,2.860551453E-1,5.288502502E0,8.291258240E0
2.923902083E-1,2.336640930E-1,5.636229401E0,8.197852478E0
3.024362083E-1,5.252577209E-1,5.546266479E0,7.921976166E0
3.124832083E-1,4.273612976E-1,5.498964844E0,7.843090210E0
3.225292083E-1,3.782633972E-1,5.702840881E0,7.913593597E0
3.325752083E-1,4.827461243E-1,5.602998505E0,7.972121887E0
3.426222083E-1,5.460644531E-1,5.609285431E0,8.039032745E0
3.526682083E-1,5.965095520E-1,5.639223175E0,8.061186676E0
3.627142083E-1,6.044430542E-1,5.631738739E0,8.105943604E0
3.727612083E-1,5.520520020E-1,5.583538971E0,8.157137146E0
3.828078333E-1,4.882846069E-1,5.553750916E0,8.174351349E0
3.928538333E-1,3.878434753E-1,5.516029358E0,8.194409637E0
4.029008333E-1,3.493734741E-1,5.464536438E0,8.173752594E0
4.129468333E-1,3.323089600E-1,5.458848267E0,8.180189209E0
4.229938333E-1,3.035687256E-1,5.425168304E0,8.203989716E0
4.330398333E-1,2.707868958E-1,5.367687836E0,8.242459717E0
4.430858333E-1,2.808160400E-1,5.342540131E0,8.248297577E0
4.531318333E-1,2.845582581E-1,5.321733398E0,8.273295593E0
4.631788333E-1,2.556683350E-1,5.282664642E0,8.254135437E0
4.732248333E-1,1.999841309E-1,5.241051178E0,8.228388977E0
4.832708333E-1,1.847158813E-1,5.239853668E0,8.160280609E0
4.933178333E-1,2.306703186E-1,5.245392151E0,8.164471893E0
5.033638333E-1,2.284249878E-1,5.268743591E0,8.174800415E0
5.134098333E-1,2.005828857E-1,5.246439972E0,8.142617340E0
5.234568333E-1,1.392105103E-1,5.192701721E0,8.110134888E0
5.335028333E-1,1.363664246E-1,5.181624756E0,8.076454926E0
5.435488333E-1,1.927990723E-1,5.211861877E0,8.083490295E0
5.535958333E-1,2.378553772E-1,5.236410828E0,8.134983215E0
5.636418333E-1,2.691403198E-1,5.257516937E0,8.193062439E0
