"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
2.301208326E-3,5.319806668E-1,5.475590599E0,8.122253827E0
1.234820831E-2,5.283238912E-1,5.483729923E0,8.116999519E0
2.239420832E-2,5.251805377E-1,5.491156472E0,8.112181413E0
3.244020834E-2,5.223988710E-1,5.498312879E0,8.107511827E0
4.248720832E-2,5.203630898E-1,5.505173417E0,8.102986082E0
5.253320833E-2,5.196445401E-1,5.511505367E0,8.098726970E0
6.257920832E-2,5.202895611E-1,5.516844460E0,8.095049656E0
7.262620833E-2,5.219268180E-1,5.520490783E0,8.092458170E0
8.267220831E-2,5.230239384E-1,5.521764307E0,8.091517938E0
9.271820833E-2,5.215190478E-1,5.520634040E0,8.092386834E0
1.027652083E-1,5.166376825E-1,5.517029817E0,8.095157245E0
1.128112083E-1,5.081125152E-1,5.511379067E0,8.099544411E0
1.228572083E-1,4.961212646E-1,5.504202780E0,8.105165924E0
1.329042083E-1,4.820959870E-1,5.496175722E0,8.111456943E0
1.429502083E-1,4.681121880E-1,5.488229356E0,8.117654407E0
1.529962083E-1,4.557764268E-1,5.481023247E0,8.123223295E0
1.630432083E-1,4.461271323E-1,5.474820521E0,8.127940244E0
1.730892083E-1,4.395261740E-1,5.469746307E0,8.131715207E0
1.831352083E-1,4.358995846E-1,5.465607648E0,8.134693193E0
1.931822083E-1,4.349817180E-1,5.461441507E0,8.137539618E0
2.032282083E-1,4.357890357E-1,5.456758472E0,8.140636888E0
2.132742083E-1,4.370225789E-1,5.451070885E0,8.144380860E0
2.233212083E-1,4.373263783E-1,5.444426109E0,8.148808372E0
2.333672083E-1,4.350120504E-1,5.436993129E0,8.153892526E0
2.434132083E-1,4.292262305E-1,5.429426832E0,8.159239805E0
2.534602083E-1,4.207080798E-1,5.422254637E0,8.164450843E0
2.635062083E-1,4.112846340E-1,5.415674180E0,8.169297016E0
2.735522083E-1,4.026654727E-1,5.409711190E0,8.173675995E0
2.835992083E-1,3.955408597E-1,5.404801868E0,8.177270864E0
