"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
5.356907845E-3,3.670625024E1,1.370963615E2,2.080689014E1,NaN,NaN,1.699175540E1,3.000000000E1
9.865999222E-3,3.670625023E1,1.370963616E2,2.080689014E1,NaN,NaN,1.476565053E1,3.000000000E1
6.027062893E0,3.670625022E1,1.370963616E2,2.080689014E1,NaN,NaN,1.333418292E1,3.000000000E1
1.203682899E1,3.670625021E1,1.370963617E2,2.080689014E1,NaN,NaN,1.425654090E1,3.000000000E1
