"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
2.301208326E-3,9.448818095E-1,2.928355237E-1,1.640393276E-2,1.455218990E-1,3.822349235E1,3.398575022E1,-3.108583740E0,1.656056428E1
1.234820831E-2,9.447486676E-1,2.932782975E-1,1.665439041E-2,1.454660544E-1,3.827006369E1,3.404240266E1,-3.087194885E0,1.656124767E1
2.239420832E-2,9.446291813E-1,2.936844982E-1,1.686751649E-2,1.453980716E-1,3.831181208E1,3.409417187E1,-3.068809392E0,1.655948789E1
3.244020834E-2,9.445205268E-1,2.940791508E-1,1.704519706E-2,1.452852866E-1,3.834973789E1,3.414414383E1,-3.052539828E0,1.655163717E1
4.248720832E-2,9.444240526E-1,2.944641728E-1,1.716406171E-2,1.451185958E-1,3.838338191E1,3.419220912E1,-3.040632905E0,1.653590118E1
5.253320833E-2,9.443439736E-1,2.948310611E-1,1.718993988E-2,1.448920143E-1,3.841128681E1,3.423684387E1,-3.036430156E0,1.651049952E1
6.257920832E-2,9.442883819E-1,2.951529998E-1,1.711662543E-2,1.446075653E-1,3.843064722E1,3.427476003E1,-3.040202765E0,1.647552190E1
7.262620833E-2,9.442727876E-1,2.953861140E-1,1.695301137E-2,1.442520144E-1,3.843607643E1,3.430091823E1,-3.049778783E0,1.642992533E1
8.267220831E-2,9.443063365E-1,2.954767403E-1,1.678607824E-2,1.438654436E-1,3.842439538E1,3.431017107E1,-3.056195572E0,1.638122042E1
9.271820833E-2,9.443828752E-1,2.954041107E-1,1.674571209E-2,1.435164676E-1,3.839773334E1,3.430184545E1,-3.047393746E0,1.634141228E1
1.027652083E-1,9.445029515E-1,2.951575411E-1,1.687639893E-2,1.432184473E-1,3.835586913E1,3.427530053E1,-3.018843986E0,1.631349029E1
1.128112083E-1,9.446574619E-1,2.947598751E-1,1.719862213E-2,1.429790532E-1,3.830193484E1,3.423354056E1,-2.968984178E0,1.629888890E1
1.228572083E-1,9.448380190E-1,2.942434814E-1,1.770445807E-2,1.427877065E-1,3.823881576E1,3.418035217E1,-2.898856830E0,1.629604275E1
1.329042083E-1,9.450324845E-1,2.936604429E-1,1.831830584E-2,1.426240924E-1,3.817072219E1,3.412085339E1,-2.816839421E0,1.629999607E1
1.429502083E-1,9.452238734E-1,2.930831892E-1,1.893148980E-2,1.424627121E-1,3.810359158E1,3.406205989E1,-2.735070600E0,1.630408354E1
1.529962083E-1,9.454014802E-1,2.925639821E-1,1.945836756E-2,1.422805535E-1,3.804119305E1,3.400891757E1,-2.662942965E0,1.630277886E1
1.630432083E-1,9.455607953E-1,2.921269193E-1,1.984337902E-2,1.420667004E-1,3.798513697E1,3.396343264E1,-2.606526101E0,1.629298727E1
1.730892083E-1,9.456967610E-1,2.917816313E-1,2.007409087E-2,1.418387702E-1,3.793723343E1,3.392649858E1,-2.567933435E0,1.627625282E1
1.831352083E-1,9.458157837E-1,2.915163695E-1,2.014747907E-2,1.415800728E-1,3.789525139E1,3.389670315E1,-2.546731227E0,1.625067762E1
1.931822083E-1,9.459366187E-1,2.912729609E-1,2.006707342E-2,1.412850028E-1,3.785258423E1,3.386720598E1,-2.541364930E0,1.621592269E1
2.032282083E-1,9.460648294E-1,2.910140107E-1,1.988969840E-2,1.409843271E-1,3.780726197E1,3.383438202E1,-2.546084891E0,1.617738382E1
2.132742083E-1,9.462011323E-1,2.906988893E-1,1.970030100E-2,1.407462817E-1,3.775902165E1,3.379457447E1,-2.553296436E0,1.614554896E1
2.233212083E-1,9.463417764E-1,2.903186193E-1,1.958035107E-2,1.406025188E-1,3.770918260E1,3.374789308E1,-2.555072567E0,1.612663717E1
2.333672083E-1,9.464852864E-1,2.898691759E-1,1.962139157E-2,1.405572953E-1,3.765826243E1,3.369524657E1,-2.541542425E0,1.612413135E1
2.434132083E-1,9.466225587E-1,2.893816211E-1,1.987168063E-2,1.406031089E-1,3.760949337E1,3.364110132E1,-2.507717173E0,1.613868811E1
2.534602083E-1,9.467451217E-1,2.888931602E-1,2.029146324E-2,1.407221316E-1,3.756589853E1,3.358931958E1,-2.457919702E0,1.616689900E1
2.635062083E-1,9.468479179E-1,2.884302614E-1,2.078420204E-2,1.409075356E-1,3.752929700E1,3.354160164E1,-2.402831984E0,1.620476517E1
2.735522083E-1,9.469335181E-1,2.880091406E-1,2.124953486E-2,1.411243811E-1,3.749879195E1,3.349840727E1,-2.352448080E0,1.624508716E1
2.835992083E-1,9.469922287E-1,2.876604808E-1,2.165715811E-2,1.413793274E-1,3.747785565E1,3.346287978E1,-2.310801962E0,1.628754931E1
2.936452083E-1,9.470263676E-1,2.874456372E-1,2.192622359E-2,1.415463975E-1,3.746567644E1,3.344127162E1,-2.283518438E0,1.631539654E1
3.036912083E-1,9.470688517E-1,2.873034548E-1,2.193060686E-2,1.415503593E-1,3.745051477E1,3.342446928E1,-2.280758037E0,1.631630918E1
3.137382083E-1,9.471178684E-1,2.871841055E-1,2.175811035E-2,1.414906372E-1,3.743301432E1,3.340772873E1,-2.295466634E0,1.630431923E1
3.237842083E-1,9.471687397E-1,2.870836063E-1,2.150430202E-2,1.413933202E-1,3.741484344E1,3.339203821E1,-2.318074919E0,1.628546446E1
3.338302083E-1,9.472296419E-1,2.869561437E-1,2.127821579E-2,1.412782171E-1,3.739307837E1,3.337362687E1,-2.336630456E0,1.626560873E1
3.438772083E-1,9.473069814E-1,2.867535754E-1,2.117597807E-2,1.411860420E-1,3.736542137E1,3.334819756E1,-2.341235695E0,1.625252020E1
3.539232083E-1,9.474088924E-1,2.864552390E-1,2.121216114E-2,1.411025912E-1,3.732894725E1,3.331355401E1,-2.329484416E0,1.624513815E1
3.639692083E-1,9.475352908E-1,2.860701643E-1,2.137130764E-2,1.410105846E-1,3.728366129E1,3.327055932E1,-2.302632761E0,1.624100105E1
3.740162083E-1,9.476728160E-1,2.856424581E-1,2.163057398E-2,1.409137733E-1,3.723432850E1,3.322408966E1,-2.264030216E0,1.623966449E1
3.840628333E-1,9.478100883E-1,2.852244246E-1,2.192235661E-2,1.407919268E-1,3.718502346E1,3.317933334E1,-2.221233690E0,1.623655310E1
3.941088333E-1,9.479320191E-1,2.848668086E-1,2.219169605E-2,1.406533901E-1,3.714117578E1,3.314143066E1,-2.181349032E0,1.623069958E1
4.041558333E-1,9.480382292E-1,2.845734033E-1,2.239446454E-2,1.404995541E-1,3.710294072E1,3.311012752E1,-2.149282286E0,1.622082661E1
4.142018333E-1,9.481307837E-1,2.843502884E-1,2.250234993E-2,1.403086289E-1,3.706959058E1,3.308573418E1,-2.127494791E0,1.620359223E1
4.242488333E-1,9.482136022E-1,2.841769173E-1,2.254683593E-2,1.400929634E-1,3.703972402E1,3.306629045E1,-2.112626852E0,1.618144526E1
4.342948333E-1,9.482840717E-1,2.840413204E-1,2.258125937E-2,1.398855166E-1,3.701429253E1,3.305114828E1,-2.099766525E0,1.615980239E1
4.443408333E-1,9.483476713E-1,2.839125934E-1,2.264158205E-2,1.397057603E-1,3.699132582E1,3.303716955E1,-2.085125122E0,1.614205626E1
4.543868333E-1,9.484062555E-1,2.837862477E-1,2.275231236E-2,1.395466981E-1,3.697015809E1,3.302421933E1,-2.065730997E0,1.612823199E1
4.644338333E-1,9.484553987E-1,2.836667613E-1,2.292018325E-2,1.394283498E-1,3.695239254E1,3.301289828E1,-2.041584614E0,1.612076155E1
4.744798333E-1,9.484967869E-1,2.835423754E-1,2.310821088E-2,1.393686698E-1,3.693742407E1,3.300120462E1,-2.017097434E0,1.612046630E1
4.845258333E-1,9.485357727E-1,2.833975483E-1,2.329147592E-2,1.393673633E-1,3.692331909E1,3.298691402E1,-1.994705245E0,1.612653975E1
4.945728333E-1,9.485820078E-1,2.832180976E-1,2.347276005E-2,1.393875516E-1,3.690658460E1,3.296846003E1,-1.972652449E0,1.613500302E1
5.046188333E-1,9.486271892E-1,2.830320719E-1,2.366989139E-2,1.394237979E-1,3.689022441E1,3.294944875E1,-1.949292401E0,1.614576626E1
5.146648333E-1,9.486687039E-1,2.828457934E-1,2.385753970E-2,1.394871446E-1,3.687518577E1,3.293022185E1,-1.927845428E0,1.615922976E1
5.247118333E-1,9.487086591E-1,2.826395900E-1,2.402258676E-2,1.396049872E-1,3.686070645E1,3.290819608E1,-1.910304163E0,1.617805244E1
5.347578333E-1,9.487490358E-1,2.824025982E-1,2.416394729E-2,1.397866401E-1,3.684606881E1,3.288205656E1,-1.896904270E0,1.620325836E1
5.448038333E-1,9.487925735E-1,2.821308353E-1,2.429512936E-2,1.400159611E-1,3.683027893E1,3.285156155E1,-1.885575661E0,1.623349170E1
5.548508333E-1,9.488399465E-1,2.818344376E-1,2.444123141E-2,1.402668192E-1,3.681309064E1,3.281836848E1,-1.872897495E0,1.626664584E1
5.648968333E-1,9.488819248E-1,2.815478601E-1,2.460402361E-2,1.405296469E-1,3.679785326E1,3.278659430E1,-1.858944842E0,1.630164278E1
5.749428333E-1,9.489117648E-1,2.812877614E-1,2.476918657E-2,1.408199544E-1,3.678701817E1,3.275796262E1,-1.846063645E0,1.633971725E1
5.849898333E-1,9.489288764E-1,2.810486623E-1,2.492974499E-2,1.411535046E-1,3.678080343E1,3.273168657E1,-1.835434553E0,1.638240936E1
5.950358333E-1,9.489380644E-1,2.808189620E-1,2.507015722E-2,1.415234696E-1,3.677746604E1,3.270615391E1,-1.828326087E0,1.642848456E1
6.050818333E-1,9.489394552E-1,2.806074375E-1,2.523236990E-2,1.419036763E-1,3.677696081E1,3.268311630E1,-1.819473789E0,1.647636326E1
6.151288333E-1,9.489466623E-1,2.803972196E-1,2.539582591E-2,1.422415676E-1,3.677434271E1,3.266033924E1,-1.809111831E0,1.651957397E1
6.251748333E-1,9.489757015E-1,2.801586579E-1,2.554124308E-2,1.424916249E-1,3.676379192E1,3.263407140E1,-1.797347477E0,1.655248532E1
6.352208333E-1,9.490315461E-1,2.798750939E-1,2.569332998E-2,1.426491277E-1,3.674349371E1,3.260274630E1,-1.781057679E0,1.657538971E1
6.452678333E-1,9.491145754E-1,2.795374344E-1,2.585987325E-2,1.427295438E-1,3.671329446E1,3.256539619E1,-1.759746145E0,1.659027140E1
6.553138333E-1,9.492135362E-1,2.791650670E-1,2.603299143E-2,1.427689090E-1,3.667726927E1,3.252412097E1,-1.735780353E0,1.660084265E1
6.653598333E-1,9.493238766E-1,2.787624487E-1,2.620426569E-2,1.427898138E-1,3.663706117E1,3.247927472E1,-1.710888846E0,1.660933615E1
6.754068333E-1,9.494396962E-1,2.783644771E-1,2.638261008E-2,1.427631770E-1,3.659481059E1,3.243517808E1,-1.683764210E0,1.661274094E1
6.854528333E-1,9.495545885E-1,2.779878634E-1,2.656372562E-2,1.426995353E-1,3.655285166E1,3.239371585E1,-1.655509010E0,1.661206245E1
6.954988333E-1,9.496655611E-1,2.776467373E-1,2.673580067E-2,1.425931988E-1,3.651227999E1,3.235636774E1,-1.627472522E0,1.660626787E1
7.055458333E-1,9.497747636E-1,2.773220274E-1,2.693455467E-2,1.424603941E-1,3.647231293E1,3.232143588E1,-1.595967749E0,1.659833259E1
7.155918333E-1,9.498773912E-1,2.770198135E-1,2.717171499E-2,1.423191600E-1,3.643471363E1,3.228980359E1,-1.560406168E0,1.659062712E1
7.256378333E-1,9.499685548E-1,2.767631602E-1,2.742596585E-2,1.421614043E-1,3.640128287E1,3.226385789E1,-1.523242699E0,1.658153841E1
7.356848333E-1,9.500442506E-1,2.765687474E-1,2.767854138E-2,1.419843876E-1,3.637350180E1,3.224525983E1,-1.486717875E0,1.657014307E1
7.457308333E-1,9.501054057E-1,2.764255640E-1,2.791537506E-2,1.418073286E-1,3.635104232E1,3.223245423E1,-1.452789552E0,1.655815964E1
7.557768333E-1,9.501589743E-1,2.763038333E-1,2.811286465E-2,1.416467913E-1,3.633135797E1,3.222151586E1,-1.424045368E0,1.654673167E1
7.658238333E-1,9.502179799E-1,2.761559295E-1,2.826605791E-2,1.415089711E-1,3.630966382E1,3.220672858E1,-1.400405309E0,1.653645994E1
7.758698333E-1,9.502871429E-1,2.759719585E-1,2.839114975E-2,1.413780208E-1,3.628421922E1,3.218720891E1,-1.379428849E0,1.652610606E1
7.859158333E-1,9.503634287E-1,2.757605394E-1,2.851821197E-2,1.412521704E-1,3.625613418E1,3.216447364E1,-1.357934996E0,1.651641493E1
7.959628333E-1,9.504403888E-1,2.755456115E-1,2.864753957E-2,1.411278372E-1,3.622777955E1,3.214135959E1,-1.336187364E0,1.650696271E1
8.060088333E-1,9.505070651E-1,2.753552026E-1,2.877312664E-2,1.410249988E-1,3.620319646E1,3.212105344E1,-1.315959908E0,1.649974528E1
