"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.532833343E-3,1.669888306E1,7.845886230E0,-4.804077148E1
1.257983333E-2,1.674382019E1,7.856262207E0,-4.819897461E1
2.262583334E-2,1.685356903E1,7.776550293E0,-4.815332031E1
3.267183332E-2,1.708930588E1,7.744537354E0,-4.793438721E1
4.271783333E-2,1.705451965E1,7.720275879E0,-4.769744873E1
5.276483332E-2,1.711780930E1,7.740325928E0,-4.769995117E1
6.281083333E-2,1.720457077E1,7.772583008E0,-4.787976074E1
7.285683334E-2,1.722929764E1,7.656494141E0,-4.770172119E1
8.290283332E-2,1.714674759E1,7.648193359E0,-4.776348877E1
9.294983334E-2,1.714964676E1,7.622161865E0,-4.764575195E1
1.029958333E-1,1.708793640E1,7.523712158E0,-4.771929932E1
1.130418333E-1,1.717449951E1,7.665191650E0,-4.777966309E1
1.230878333E-1,1.729602814E1,7.604949951E0,-4.792639160E1
1.331348333E-1,1.731779099E1,7.561798096E0,-4.782873535E1
1.431808333E-1,1.729188919E1,7.716705322E0,-4.774182129E1
1.532268333E-1,1.727812195E1,7.697235107E0,-4.771563721E1
1.632728333E-1,1.732662201E1,7.545684814E0,-4.781988525E1
1.733198333E-1,1.724765015E1,7.577453613E0,-4.790026855E1
1.833658333E-1,1.715461349E1,7.802612305E0,-4.766027832E1
1.934118333E-1,1.711959839E1,7.955688477E0,-4.784002686E1
2.034588333E-1,1.706037903E1,7.892944336E0,-4.767303467E1
2.135048333E-1,1.703112411E1,8.027954102E0,-4.738757324E1
2.235508333E-1,1.702005768E1,7.932586670E0,-4.777978516E1
2.335968333E-1,1.718822479E1,7.936492920E0,-4.775421143E1
2.436438333E-1,1.716714096E1,8.001892090E0,-4.753704834E1
2.536898333E-1,1.730076599E1,8.130645752E0,-4.774291992E1
2.637358333E-1,1.734838104E1,7.994354248E0,-4.765020752E1
2.737818333E-1,1.734838104E1,7.994354248E0,-4.765020752E1
2.838288333E-1,1.720905304E1,7.980957031E0,-4.754315186E1
2.938748333E-1,1.707855606E1,8.108337402E0,-4.769201660E1
3.039208333E-1,1.710262299E1,8.211700439E0,-4.760418701E1
3.139678333E-1,1.709141922E1,8.156036377E0,-4.763806152E1
3.240138333E-1,1.709472275E1,8.236541748E0,-4.737622070E1
3.340598333E-1,1.710938644E1,8.213867188E0,-4.731219482E1
3.441058333E-1,1.725591278E1,8.175567627E0,-4.732635498E1
3.541528333E-1,1.744560623E1,8.109741211E0,-4.762298584E1
3.641988333E-1,1.741652298E1,8.163085938E0,-4.752087402E1
3.742448333E-1,1.747031403E1,8.187408447E0,-4.737463379E1
3.842908333E-1,1.746603775E1,8.137969971E0,-4.723840332E1
3.943378333E-1,1.737447739E1,8.142272949E0,-4.720074463E1
4.043838333E-1,1.720203400E1,8.332946777E0,-4.720965576E1
4.144298333E-1,1.739581299E1,8.277862549E0,-4.712322998E1
4.244768333E-1,1.732142639E1,8.265747070E0,-4.740625000E1
4.345228333E-1,1.730281067E1,8.331146240E0,-4.739709473E1
4.445688333E-1,1.736456680E1,8.212585449E0,-4.726721191E1
