"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.490166662E-3,6.429130554E-1,4.779261475E0,8.881480865E0
7.555833348E-3,6.982978821E-1,4.812342682E0,8.900341644E0
1.760283334E-2,7.005432129E-1,4.782255249E0,8.919651489E0
2.764883335E-2,5.950126648E-1,4.746928711E0,8.935668182E0
3.769483333E-2,4.543052673E-1,4.677473145E0,8.840166779E0
4.774083334E-2,3.402424622E-1,4.636458435E0,8.722960510E0
5.778783333E-2,3.445834351E-1,4.679718475E0,8.563242645E0
6.783383334E-2,4.037104797E-1,4.722978516E0,8.425828400E0
7.787983335E-2,4.387376404E-1,4.747826843E0,8.335715790E0
8.792683334E-2,4.728666687E-1,4.748724976E0,8.302185516E0
9.797283335E-2,5.304968262E-1,4.778812408E0,8.242160339E0
1.080188333E-1,5.149291992E-1,4.756808167E0,8.171058197E0
1.180648333E-1,4.929249573E-1,4.736899567E0,8.107290802E0
1.281118333E-1,4.757107544E-1,4.686304779E0,8.289911041E0
1.381578333E-1,5.623805237E-1,4.700974274E0,8.396639099E0
1.482038333E-1,6.785389709E-1,4.776417389E0,8.422684937E0
1.582498333E-1,6.279441833E-1,4.721781006E0,8.494834900E0
1.682968333E-1,5.842350769E-1,4.674179993E0,8.461753693E0
1.783428333E-1,5.638774109E-1,4.694687347E0,8.470735016E0
1.883888333E-1,5.834866333E-1,4.709805908E0,8.437354431E0
1.984348333E-1,6.581813049E-1,4.731061707E0,8.436905365E0
2.084818333E-1,6.628216553E-1,4.755760345E0,8.500822449E0
2.185278333E-1,6.294410706E-1,4.711452484E0,8.509803772E0
2.285738333E-1,5.773493958E-1,4.693938904E0,8.508157196E0
2.386198333E-1,5.004093933E-1,4.659061432E0,8.512198792E0
2.486668333E-1,4.314028931E-1,4.649032288E0,8.508157196E0
2.587128333E-1,4.143383789E-1,4.639751587E0,8.507857819E0
2.687588333E-1,4.201762390E-1,4.654570770E0,8.521030426E0
2.788058333E-1,4.450245667E-1,4.671036530E0,8.574020233E0
2.888518333E-1,4.418811035E-1,4.667444000E0,8.671916656E0
2.988978333E-1,4.617897034E-1,4.672084351E0,8.707542572E0
3.089438333E-1,4.972659302E-1,4.702471161E0,8.678502960E0
3.189908333E-1,4.963677979E-1,4.716990967E0,8.663384399E0
3.290368333E-1,4.357438660E-1,4.687651978E0,8.682694244E0
3.390828333E-1,3.266207886E-1,4.642296295E0,8.715775452E0
3.491298333E-1,2.537223816E-1,4.635410614E0,8.683592377E0
3.591758333E-1,2.191442871E-1,4.635859680E0,8.621471558E0
3.692218333E-1,2.077679443E-1,4.614304504E0,8.602311401E0
3.792678333E-1,2.204914856E-1,4.619094543E0,8.574918365E0
3.893148333E-1,2.442919922E-1,4.612358551E0,8.546178131E0
3.993608333E-1,2.260299683E-1,4.598437500E0,8.584648132E0
4.094068333E-1,1.562750244E-1,4.565655670E0,8.597371674E0
4.194528333E-1,1.423539734E-1,4.596192169E0,8.580756226E0
4.294998333E-1,1.889071655E-1,4.631668396E0,8.572972412E0
4.395458333E-1,1.896556091E-1,4.634961548E0,8.563691711E0
4.495918333E-1,1.538800049E-1,4.589306488E0,8.547675018E0
4.596378333E-1,2.133064270E-1,4.526137848E0,8.511001282E0
4.696848333E-1,3.263214111E-1,4.574038239E0,8.594377899E0
4.797308333E-1,3.611988831E-1,4.586312714E0,8.757837982E0
4.897768333E-1,3.875440979E-1,4.616998901E0,8.740324402E0
4.998238333E-1,4.171824646E-1,4.580624542E0,8.814270630E0
5.098698333E-1,3.971241760E-1,4.567152557E0,8.829538879E0
5.199158333E-1,3.529660034E-1,4.461771698E0,8.938961334E0
5.299618333E-1,3.408412170E-1,4.510420532E0,8.943601685E0
5.400088333E-1,3.219804382E-1,4.571194153E0,8.882828064E0
5.500548333E-1,3.405418396E-1,4.581822052E0,8.971144409E0
5.601008333E-1,2.827619934E-1,4.691244507E0,8.829688568E0
5.701468333E-1,1.688488770E-1,4.678371277E0,8.666378174E0
5.801938333E-1,1.362167358E-1,4.680466919E0,8.570876770E0
5.902398333E-1,2.094145203E-1,4.731510773E0,8.558901672E0
6.002858333E-1,2.528242493E-1,4.745731201E0,8.621321869E0
6.103328333E-1,2.489323425E-1,4.711302795E0,8.733887787E0
