"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
7.157921791E-3,3.670625026E1,1.370963614E2,2.080348362E1,NaN,NaN,1.683561513E1,3.000003710E1
7.243990898E-3,3.670625026E1,1.370963614E2,2.255492317E1,NaN,NaN,1.689501400E1,3.000909381E1
8.893966675E-3,3.670625026E1,1.370963614E2,2.080689014E1,NaN,NaN,1.683788898E1,3.000000000E1
3.855788708E-2,3.670625026E1,1.370963614E2,2.080348362E1,NaN,NaN,1.683788898E1,3.000004301E1
6.023785949E0,3.670625023E1,1.370963615E2,2.080689014E1,NaN,NaN,1.392042947E1,3.000000000E1
1.202737296E1,3.670625022E1,1.370963616E2,2.080689014E1,NaN,NaN,1.367010593E1,3.000000000E1
