"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
2.532833343E-3,9.274843491E-1,2.475249537E-1,4.515766132E-2,2.765228178E-1,4.390798775E1,2.900002154E1,-3.045360629E0,3.241538522E1
1.257983333E-2,9.274599039E-1,2.473785039E-1,4.554923715E-2,2.766717648E-1,4.391547978E1,2.899527440E1,-3.003394047E0,3.244410822E1
2.262583334E-2,9.274241845E-1,2.472725046E-1,4.603375732E-2,2.768060236E-1,4.392642499E1,2.899814723E1,-2.952462975E0,3.247364837E1
3.267183332E-2,9.273590465E-1,2.472405151E-1,4.658263573E-2,2.769608500E-1,4.394637800E1,2.901147232E1,-2.897779185E0,3.250720808E1
4.271783333E-2,9.272558289E-1,2.473200884E-1,4.710694252E-2,2.771465912E-1,4.397797793E1,2.903668637E1,-2.850349415E0,3.254338662E1
5.276483332E-2,9.271145527E-1,2.475262181E-1,4.750555688E-2,2.773673564E-1,4.402119449E1,2.907226541E1,-2.821536432E0,3.257975997E1
6.281083333E-2,9.269661115E-1,2.478294857E-1,4.773862895E-2,2.775527182E-1,4.406655943E1,2.911375225E1,-2.812479234E0,3.260709393E1
7.285683334E-2,9.268341708E-1,2.481697161E-1,4.784049789E-2,2.776714248E-1,4.410684445E1,2.915544926E1,-2.816583621E0,3.262287776E1
8.290283332E-2,9.267256637E-1,2.484707711E-1,4.787457361E-2,2.777586056E-1,4.413994837E1,2.919061076E1,-2.825632241E0,3.263318008E1
9.294983334E-2,9.266528550E-1,2.486715481E-1,4.791411789E-2,2.778149770E-1,4.416214802E1,2.921460166E1,-2.829834546E0,3.264032409E1
1.029958333E-1,9.266153865E-1,2.487215764E-1,4.800193085E-2,2.778800096E-1,4.417356820E1,2.922293130E1,-2.824155359E0,3.265023946E1
1.130418333E-1,9.266091066E-1,2.486276627E-1,4.811272438E-2,2.779659470E-1,4.417548199E1,2.921553858E1,-2.811868757E0,3.266360456E1
