"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
2.532833343E-3,5.211714308E-1,4.749269059E0,8.567900537E0
1.257983333E-2,5.139960567E-1,4.748743102E0,8.568625592E0
2.262583334E-2,5.052875791E-1,4.749392143E0,8.568784052E0
3.267183332E-2,4.959370042E-1,4.751616716E0,8.568097004E0
4.271783333E-2,4.878264410E-1,4.755584344E0,8.566360965E0
5.276483332E-2,4.828992117E-1,4.761021670E0,8.563619791E0
6.281083333E-2,4.813503208E-1,4.767258310E0,8.560236592E0
7.285683334E-2,4.820522425E-1,4.773469808E0,8.556734694E0
8.290283332E-2,4.835996350E-1,4.778682893E0,8.553737411E0
9.294983334E-2,4.843182578E-1,4.782246771E0,8.551704335E0
1.029958333E-1,4.833470719E-1,4.783513277E0,8.551051201E0
1.130418333E-1,4.812459480E-1,4.782460486E0,8.551758714E0
1.230878333E-1,4.788434733E-1,4.779859060E0,8.553347987E0
1.331348333E-1,4.759622943E-1,4.777123148E0,8.555037248E0
1.431808333E-1,4.729931513E-1,4.774492778E0,8.556669790E0
1.532268333E-1,4.693402860E-1,4.772286331E0,8.558101773E0
1.632728333E-1,4.653907111E-1,4.769952415E0,8.559618541E0
1.733198333E-1,4.611733337E-1,4.767245739E0,8.561353995E0
1.833658333E-1,4.574012584E-1,4.764185306E0,8.563260187E0
1.934118333E-1,4.545443454E-1,4.760906480E0,8.565235376E0
2.034588333E-1,4.516206644E-1,4.757529421E0,8.567266699E0
2.135048333E-1,4.478051004E-1,4.753950047E0,8.569452973E0
2.235508333E-1,4.425301079E-1,4.749606151E0,8.572135676E0
2.335968333E-1,4.357431716E-1,4.744202154E0,8.575475020E0
2.436438333E-1,4.283533143E-1,4.738146778E0,8.579194434E0
2.536898333E-1,4.218373599E-1,4.732067720E0,8.582871748E0
2.637358333E-1,4.176200921E-1,4.726856097E0,8.585949138E0
2.737818333E-1,4.161447665E-1,4.722771524E0,8.588268144E0
2.838288333E-1,4.164883636E-1,4.719981525E0,8.589785496E0
2.938748333E-1,4.167343852E-1,4.717710759E0,8.591020428E0
3.039208333E-1,4.152476940E-1,4.715002036E0,8.592579296E0
3.139678333E-1,4.115212269E-1,4.711205147E0,8.594841583E0
3.240138333E-1,4.054035776E-1,4.706335001E0,8.597799690E0
3.340598333E-1,3.979288991E-1,4.701125132E0,8.600998117E0
3.441058333E-1,3.903119505E-1,4.696495891E0,8.603876116E0
3.541528333E-1,3.838020261E-1,4.692710404E0,8.606234298E0
3.641988333E-1,3.786559647E-1,4.689826849E0,8.608033487E0
3.742448333E-1,3.742380278E-1,4.687180692E0,8.609668368E0
3.842908333E-1,3.696865917E-1,4.683997175E0,8.611597365E0
3.943378333E-1,3.645750654E-1,4.680118425E0,8.613923387E0
4.043838333E-1,3.593994755E-1,4.676020111E0,8.616366354E0
4.144298333E-1,3.552707200E-1,4.672217959E0,8.618599990E0
4.244768333E-1,3.528462086E-1,4.669396386E0,8.620228440E0
4.345228333E-1,3.519362722E-1,4.667785478E0,8.621138266E0
4.445688333E-1,3.521474663E-1,4.666416060E0,8.621870338E0
4.546148333E-1,3.522253805E-1,4.663440119E0,8.623477737E0
4.646618333E-1,3.513621487E-1,4.658350703E0,8.626262766E0
4.747078333E-1,3.482579350E-1,4.651692771E0,8.629981011E0
4.847538333E-1,3.422199539E-1,4.644142261E0,8.634288070E0
4.947998333E-1,3.346136035E-1,4.636397624E0,8.638747156E0
5.048468333E-1,3.256675828E-1,4.629207595E0,8.642943703E0
5.148928333E-1,3.159709989E-1,4.623025334E0,8.646612246E0
5.249388333E-1,3.049008675E-1,4.618085899E0,8.649648705E0
5.349858333E-1,2.945451562E-1,4.614800348E0,8.651760719E0
5.450318333E-1,2.846365742E-1,4.613523024E0,8.652773457E0
5.550778333E-1,2.747965873E-1,4.613858362E0,8.652912621E0
5.651238333E-1,2.663868842E-1,4.615186265E0,8.652467063E0
5.751708333E-1,2.598932772E-1,4.616713557E0,8.651850182E0
5.852168333E-1,2.551578182E-1,4.618121859E0,8.651239733E0
5.952628333E-1,2.510453618E-1,4.619531330E0,8.650607064E0
6.053088333E-1,2.469598574E-1,4.621349230E0,8.649753955E0
6.153558333E-1,2.425166131E-1,4.623829034E0,8.648554106E0
6.254018333E-1,2.378963260E-1,4.627435304E0,8.646753749E0
6.354478333E-1,2.334663109E-1,4.631944677E0,8.644459886E0
6.454938333E-1,2.295615038E-1,4.636132745E0,8.642318636E0
6.555408333E-1,2.255933092E-1,4.639572662E0,8.640577335E0
6.655868333E-1,2.203956826E-1,4.641757474E0,8.639537700E0
6.756328333E-1,2.132700464E-1,4.643228634E0,8.638926081E0
6.856798333E-1,2.038179126E-1,4.644898598E0,8.638256575E0
6.957258333E-1,1.928089577E-1,4.647767242E0,8.636966094E0
7.057718333E-1,1.817050404E-1,4.652109092E0,8.634869283E0
7.158178333E-1,1.715945102E-1,4.657816267E0,8.631998885E0
7.258648333E-1,1.630449124E-1,4.664167513E0,8.628734384E0
7.359108333E-1,1.560298616E-1,4.670217042E0,8.625591506E0
7.459568333E-1,1.510038326E-1,4.675080172E0,8.623046213E0
7.560038333E-1,1.477447590E-1,4.678327715E0,8.621341165E0
7.660498333E-1,1.457561667E-1,4.679708243E0,8.620626050E0
7.760958333E-1,1.446437979E-1,4.679109195E0,8.620969282E0
7.861418333E-1,1.439251385E-1,4.676602786E0,8.622341623E0
7.961888333E-1,1.427060763E-1,4.672251873E0,8.624720271E0
8.062348333E-1,1.403622199E-1,4.666116682E0,8.628079496E0
8.162810417E-1,1.369602367E-1,4.658251008E0,8.632383047E0
8.263270417E-1,1.332961156E-1,4.649074388E0,8.637385924E0
8.363740417E-1,1.303242774E-1,4.639263052E0,8.642705137E0
8.464200417E-1,1.295345743E-1,4.629602575E0,8.647895710E0
8.564660417E-1,1.313851633E-1,4.621196033E0,8.652362983E0
8.665130417E-1,1.359082130E-1,4.614487815E0,8.655873066E0
8.765590417E-1,1.428483372E-1,4.609263327E0,8.658544074E0
8.866050417E-1,1.511586376E-1,4.604863590E0,8.660743797E0
8.966510417E-1,1.594909748E-1,4.600779018E0,8.662764595E0
9.066980417E-1,1.674676733E-1,4.596350921E0,8.664964902E0
9.167440417E-1,1.743611202E-1,4.591158886E0,8.667580946E0
9.267900417E-1,1.793352370E-1,4.585214314E0,8.670625591E0
9.368360417E-1,1.824809293E-1,4.578582110E0,8.674063754E0
9.468830417E-1,1.848283123E-1,4.571546448E0,8.677724696E0
9.569290417E-1,1.876846224E-1,4.564130716E0,8.681565732E0
9.669750417E-1,1.916407571E-1,4.556792168E0,8.685333678E0
9.770210417E-1,1.965194729E-1,4.549865264E0,8.688855456E0
9.870680417E-1,2.016824912E-1,4.544403673E0,8.691594876E0
9.971140417E-1,2.068998155E-1,4.541261964E0,8.693113983E0
1.007160042E0,2.123491099E-1,4.541193551E0,8.693018673E0
1.017207042E0,2.182403076E-1,4.543806379E0,8.691507168E0
1.027253042E0,2.238446262E-1,4.547932467E0,8.689206288E0
1.037299042E0,2.281286070E-1,4.552083113E0,8.686921197E0
1.047345042E0,2.308911606E-1,4.555662486E0,8.684971735E0
1.057392042E0,2.319808075E-1,4.558093759E0,8.683666636E0
1.067438042E0,2.320067546E-1,4.559630114E0,8.682859721E0
1.077484042E0,2.316588087E-1,4.561140450E0,8.682075609E0
1.087530042E0,2.313540226E-1,4.563212119E0,8.680994459E0
1.097577042E0,2.316740480E-1,4.566508779E0,8.679252573E0
1.107623042E0,2.329352559E-1,4.571457278E0,8.676613140E0
1.117669042E0,2.351497426E-1,4.578071940E0,8.673065050E0
1.127716042E0,2.378445050E-1,4.585910133E0,8.668849792E0
1.137762042E0,2.409594995E-1,4.594219903E0,8.664362639E0
