"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
3.157083411E-4,9.225122433E-1,3.307815748E-1,2.238339045E-2,1.976199978E-1,4.540767420E1,3.843587272E1,-5.131403303E0,2.239244917E1
1.036070831E-2,9.226443315E-1,3.303538264E-1,2.264263572E-2,1.976892872E-1,4.536844193E1,3.838961281E1,-5.096452481E0,2.241182960E1
2.040670833E-2,9.228246778E-1,3.298182453E-1,2.296010686E-2,1.977050080E-1,4.531482430E1,3.833188625E1,-5.050694709E0,2.242791757E1
3.045270834E-2,9.230365079E-1,3.291923225E-1,2.336071265E-2,1.977125944E-1,4.525176960E1,3.826511737E1,-4.993651120E0,2.244655514E1
4.049870832E-2,9.232898526E-1,3.284529087E-1,2.387499903E-2,1.976978008E-1,4.517624788E1,3.818724214E1,-4.920979859E0,2.246735787E1
5.054370832E-2,9.235909918E-1,3.275900363E-1,2.445593012E-2,1.976519029E-1,4.508632276E1,3.809617584E1,-4.837097851E0,2.248765129E1
6.058970833E-2,9.239299368E-1,3.266363374E-1,2.504227708E-2,1.975725826E-1,4.498490443E1,3.799458855E1,-4.749191819E0,2.250475028E1
7.063570834E-2,9.242894073E-1,3.256465081E-1,2.558275772E-2,1.974559622E-1,4.487710710E1,3.788797810E1,-4.663865397E0,2.251608345E1
8.068170832E-2,9.246440730E-1,3.247065913E-1,2.603611030E-2,1.972845510E-1,4.477050940E1,3.778581956E1,-4.586894103E0,2.251781967E1
9.072770833E-2,9.249656113E-1,3.238932730E-1,2.635182181E-2,1.970720044E-1,4.467365992E1,3.769612250E1,-4.526003492E0,2.250932740E1
1.007727083E-1,9.252256995E-1,3.232513449E-1,2.651622613E-2,1.968826386E-1,4.459517363E1,3.762366906E1,-4.486153288E0,2.249711214E1
1.108183333E-1,9.254125786E-1,3.227868339E-1,2.654630844E-2,1.967626044E-1,4.453869847E1,3.756933901E1,-4.467418451E0,2.248693848E1
1.208643333E-1,9.255280189E-1,3.224878336E-1,2.647437430E-2,1.967199097E-1,4.450377827E1,3.753234122E1,-4.466373862E0,2.248094140E1
1.309103333E-1,9.255904805E-1,3.223041050E-1,2.635801739E-2,1.967423318E-1,4.448487303E1,3.750791803E1,-4.475239156E0,2.248006855E1
1.409553333E-1,9.256243244E-1,3.221852614E-1,2.625118567E-2,1.967924444E-1,4.447462632E1,3.749133196E1,-4.485671132E0,2.248233366E1
1.510013333E-1,9.256631416E-1,3.220304139E-1,2.620008261E-2,1.968696153E-1,4.446287110E1,3.747150078E1,-4.490345188E0,2.248976981E1
1.610473333E-1,9.257158674E-1,3.217833596E-1,2.623627622E-2,1.970209646E-1,4.444689920E1,3.744220865E1,-4.486342583E0,2.250900585E1
1.710933333E-1,9.257884021E-1,3.214236363E-1,2.637304274E-2,1.972489369E-1,4.442491774E1,3.740128866E1,-4.471846336E0,2.254087159E1
1.811383333E-1,9.259061182E-1,3.209065998E-1,2.669310591E-2,1.974947795E-1,4.438922218E1,3.734539743E1,-4.434773434E0,2.258198012E1
1.911843333E-1,9.261011738E-1,3.201604531E-1,2.733165174E-2,1.977040807E-1,4.433001458E1,3.726908613E1,-4.356975848E0,2.263138876E1
2.012303333E-1,9.263471429E-1,3.192374687E-1,2.815036481E-2,1.979289763E-1,4.425524539E1,3.717557801E1,-4.256330313E0,2.268962969E1
2.112763333E-1,9.266009512E-1,3.182835801E-1,2.899559878E-2,1.981556421E-1,4.417796724E1,3.707913190E1,-4.152115596E0,2.274900818E1
2.213223333E-1,9.268217585E-1,3.174343633E-1,2.978745377E-2,1.983675143E-1,4.411063244E1,3.699422815E1,-4.055458161E0,2.280426843E1
2.313673333E-1,9.269758895E-1,3.168036884E-1,3.048817674E-2,1.985489564E-1,4.406357253E1,3.693361293E1,-3.972546211E0,2.285191952E1
2.414133333E-1,9.270531447E-1,3.164384543E-1,3.104848748E-2,1.986837842E-1,4.403996669E1,3.690178917E1,-3.909182484E0,2.288828759E1
2.514593333E-1,9.270597618E-1,3.163094534E-1,3.144073766E-2,1.987965270E-1,4.403794424E1,3.689454227E1,-3.868544863E0,2.291528701E1
2.615053333E-1,9.270135688E-1,3.163645288E-1,3.168001586E-2,1.988860469E-1,4.405206087E1,3.690596324E1,-3.847746104E0,2.293355298E1
2.715503333E-1,9.269355550E-1,3.165534731E-1,3.180620352E-2,1.989287417E-1,4.407589224E1,3.693101036E1,-3.840464296E0,2.294207459E1
