"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
3.157083411E-4,8.774084032E-1,6.073831512E0,7.653419398E0
1.036070831E-2,8.714480440E-1,6.067981372E0,7.658738610E0
2.040670833E-2,8.636442769E-1,6.060691649E0,7.665392157E0
3.045270834E-2,8.539149486E-1,6.052283937E0,7.673121006E0
4.049870832E-2,8.415189245E-1,6.042513825E0,7.682184775E0
5.054370832E-2,8.272089605E-1,6.031049774E0,7.692740754E0
6.058970833E-2,8.122106331E-1,6.018175374E0,7.704412966E0
7.063570834E-2,7.976505545E-1,6.004565395E0,7.716543599E0
8.068170832E-2,7.845147114E-1,5.991448336E0,7.728077817E0
9.072770833E-2,7.741221627E-1,5.979849215E0,7.738102868E0
1.007727083E-1,7.673202429E-1,5.970386081E0,7.746083148E0
1.108183333E-1,7.641223276E-1,5.963191082E0,7.751939719E0
1.208643333E-1,7.639439875E-1,5.958192882E0,7.755800051E0
1.309103333E-1,7.654572469E-1,5.954814361E0,7.758244772E0
1.409553333E-1,7.672379433E-1,5.952483076E0,7.759858019E0
1.510013333E-1,7.680357228E-1,5.949758858E0,7.761867707E0
1.610473333E-1,7.673525488E-1,5.945822513E0,7.764950944E0
1.710933333E-1,7.648780802E-1,5.940393373E0,7.769349219E0
1.811383333E-1,7.585497849E-1,5.933110081E0,7.775532065E0
1.911843333E-1,7.452687116E-1,5.923367450E0,7.784240323E0
2.012303333E-1,7.280851335E-1,5.911437376E0,7.794927864E0
2.112763333E-1,7.102898636E-1,5.899096828E0,7.805911274E0
2.213223333E-1,6.937829545E-1,5.888235624E0,7.815590170E0
2.313673333E-1,6.796218022E-1,5.880561154E0,7.822609752E0
2.414133333E-1,6.687985329E-1,5.876662815E0,7.826470669E0
2.514593333E-1,6.618567185E-1,5.875955887E0,7.827591580E0
2.615053333E-1,6.583037310E-1,5.877659765E0,7.826611587E0
2.715503333E-1,6.570597359E-1,5.881131257E0,7.824107809E0
2.815963333E-1,6.564411736E-1,5.885364057E0,7.820976625E0
2.916423333E-1,6.544869610E-1,5.889560019E0,7.817981681E0
3.016883333E-1,6.499999539E-1,5.892850247E0,7.815876099E0
3.117343333E-1,6.426336316E-1,5.894692120E0,7.815096080E0
3.217793333E-1,6.334319414E-1,5.894752931E0,7.815801255E0
3.318253333E-1,6.233359196E-1,5.892401766E0,7.818385139E0
3.418713333E-1,6.130425908E-1,5.887908180E0,7.822584025E0
3.519173333E-1,6.030502109E-1,5.882013018E0,7.827793894E0
3.619623333E-1,5.934532855E-1,5.875512083E0,7.833407806E0
3.720083333E-1,5.845846308E-1,5.868928703E0,7.839007684E0
3.820543333E-1,5.766324540E-1,5.862508460E0,7.844398232E0
3.921003333E-1,5.696043932E-1,5.855974782E0,7.849790534E0
4.021453333E-1,5.633095732E-1,5.849286152E0,7.855229030E0
4.121913333E-1,5.577784361E-1,5.842603953E0,7.860595019E0
4.222373333E-1,5.524244696E-1,5.835803057E0,7.866023574E0
4.322833333E-1,5.467892521E-1,5.828484097E0,7.871842139E0
4.423293333E-1,5.410059903E-1,5.820217304E0,7.878355352E0
4.523743333E-1,5.354383812E-1,5.811279250E0,7.885331081E0
4.624203333E-1,5.298101438E-1,5.802488546E0,7.892181678E0
4.724663333E-1,5.222570030E-1,5.794831617E0,7.898308391E0
4.825123333E-1,5.138340157E-1,5.788304955E0,7.903644560E0
4.925573333E-1,5.048718056E-1,5.782470603E0,7.908491317E0
5.026033333E-1,4.954493465E-1,5.776886512E0,7.913166751E0
5.126493333E-1,4.856433831E-1,5.771739208E0,7.917529943E0
5.226953333E-1,4.754657561E-1,5.767173117E0,7.921473305E0
5.327403333E-1,4.674690674E-1,5.762626323E0,7.925257623E0
5.427863333E-1,4.630091036E-1,5.757645664E0,7.929139005E0
5.528323333E-1,4.607362909E-1,5.752789552E0,7.932794684E0
5.628783333E-1,4.604153884E-1,5.747380877E0,7.936732784E0
5.729233333E-1,4.601442238E-1,5.742014887E0,7.940632292E0
5.829693333E-1,4.582110612E-1,5.736023245E0,7.945072668E0
5.930153333E-1,4.535807608E-1,5.729015942E0,7.950392464E0
6.030613333E-1,4.459634833E-1,5.721282415E0,7.956390538E0
6.131073333E-1,4.364557279E-1,5.713114439E0,7.962784469E0
6.231523333E-1,4.259508030E-1,5.705032418E0,7.969144485E0
6.331983333E-1,4.155935934E-1,5.697645630E0,7.974974744E0
6.432443333E-1,4.059321659E-1,5.691258717E0,7.980030831E0
6.532903333E-1,3.967008742E-1,5.685731344E0,7.984434369E0
6.633353333E-1,3.878747579E-1,5.680653622E0,7.988481227E0
6.733813333E-1,3.791587521E-1,5.675940181E0,7.992248588E0
6.834273333E-1,3.709034338E-1,5.671454197E0,7.995820652E0
6.934733333E-1,3.627304881E-1,5.667785654E0,7.998795716E0
7.035183333E-1,3.548951095E-1,5.664935721E0,8.001165592E0
7.135643333E-1,3.483871950E-1,5.662820199E0,8.002948993E0
7.236103333E-1,3.431682261E-1,5.661348454E0,8.004216084E0
7.336563333E-1,3.389001607E-1,5.660389511E0,8.005075625E0
7.437013333E-1,3.351717933E-1,5.659818823E0,8.005636373E0
7.537473333E-1,3.323624620E-1,5.659436415E0,8.006023459E0
7.637933333E-1,3.301780153E-1,5.659023601E0,8.006406451E0
7.738393333E-1,3.283605910E-1,5.658237736E0,8.007036197E0
7.838853333E-1,3.271016490E-1,5.657083495E0,8.007903339E0
7.939303333E-1,3.268682720E-1,5.655602980E0,8.008958176E0
8.039763333E-1,3.278454148E-1,5.653604402E0,8.010328764E0
8.140223333E-1,3.293928439E-1,5.651347377E0,8.011857811E0
8.240683333E-1,3.310734067E-1,5.648906749E0,8.013510234E0
8.341133333E-1,3.324382931E-1,5.646236910E0,8.015334565E0
8.441593333E-1,3.333439537E-1,5.643656534E0,8.017114457E0
8.542053333E-1,3.336945673E-1,5.641563815E0,8.018572753E0
8.642513333E-1,3.336016697E-1,5.639986237E0,8.019686063E0
8.742963333E-1,3.329873101E-1,5.639132543E0,8.020312300E0
8.843423333E-1,3.319822102E-1,5.639051852E0,8.020409948E0
8.943883333E-1,3.308141924E-1,5.639514951E0,8.020133375E0
9.044343333E-1,3.292620855E-1,5.640175686E0,8.019732256E0
9.144793333E-1,3.276531145E-1,5.641100131E0,8.019148119E0
9.245253333E-1,3.258171253E-1,5.642797578E0,8.018028377E0
9.345713333E-1,3.232465431E-1,5.645711246E0,8.016081254E0
9.446173333E-1,3.199530258E-1,5.650099581E0,8.013120809E0
