"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.157083411E-4,-6.928125024E-2,4.681267962E-2,-1.904098503E-2
1.036070831E-2,-8.916651458E-2,6.772448123E-2,-3.071487881E-2
2.040670833E-2,-1.068246067E-1,7.621144503E-2,-4.431644082E-2
3.045270834E-2,-1.230268106E-1,9.695542604E-2,-5.902821571E-2
4.049870832E-2,-1.455787271E-1,1.188503355E-1,-7.231419533E-2
5.054370832E-2,-1.672415286E-1,1.309464425E-1,-7.821262628E-2
6.058970833E-2,-1.831320673E-1,1.261378378E-1,-8.645990491E-2
7.063570834E-2,-1.848602742E-1,1.119957715E-1,-8.908880502E-2
8.068170832E-2,-1.699140817E-1,8.381339908E-2,-9.111307561E-2
9.072770833E-2,-1.439707428E-1,5.199557543E-2,-7.891693711E-2
1.007727083E-1,-1.135260165E-1,2.100197412E-2,-5.400732532E-2
1.108183333E-1,-8.131510019E-2,-1.143501140E-3,-2.717267722E-2
1.208643333E-1,-5.393141136E-2,-1.926737651E-2,-7.710827515E-3
1.309103333E-1,-3.549862653E-2,-2.316531353E-2,8.588866331E-4
1.409553333E-1,-2.790116146E-2,-1.480538677E-2,5.277870223E-3
1.510013333E-1,-4.014451429E-2,5.668197758E-3,7.836102508E-3
1.610473333E-1,-5.814827979E-2,3.044598177E-2,1.621254347E-2
1.710933333E-1,-7.952354103E-2,6.048582867E-2,1.937977597E-2
1.811383333E-1,-1.088827625E-1,1.248203442E-1,-7.797515951E-3
1.911843333E-1,-1.441752464E-1,1.783991903E-1,-3.171525896E-2
2.012303333E-1,-1.638695896E-1,2.049112171E-1,-3.560853750E-2
2.112763333E-1,-1.556000859E-1,1.968963742E-1,-3.348390386E-2
2.213223333E-1,-1.239465624E-1,1.756217033E-1,-2.804706059E-2
2.313673333E-1,-7.457818091E-2,1.410769224E-1,-2.520379424E-2
2.414133333E-1,-2.905757353E-2,1.012991443E-1,-1.577540673E-2
2.514593333E-1,6.951015443E-3,6.057604402E-2,-5.751178600E-3
2.615053333E-1,3.338661790E-2,2.845245972E-2,2.679323778E-3
2.715503333E-1,5.131926760E-2,1.243252121E-2,6.813718472E-3
2.815963333E-1,5.486793071E-2,1.364559121E-2,2.367837820E-3
2.916423333E-1,5.044360086E-2,3.180528432E-2,-1.069876738E-2
3.016883333E-1,3.045577556E-2,5.462218449E-2,-2.984130383E-2
3.117343333E-1,9.586002678E-3,7.393442094E-2,-4.505140707E-2
3.217793333E-1,-1.917320862E-2,8.222857118E-2,-5.459723994E-2
3.318253333E-1,-5.021018535E-2,8.533310890E-2,-6.248555705E-2
3.418713333E-1,-7.403562963E-2,7.871941477E-2,-6.965398043E-2
3.519173333E-1,-8.629858494E-2,6.769078970E-2,-7.629548013E-2
3.619623333E-1,-9.053380787E-2,5.902460590E-2,-7.880018651E-2
3.720083333E-1,-8.862725645E-2,5.156539381E-2,-7.481732965E-2
3.820543333E-1,-8.687356859E-2,4.451893643E-2,-6.663742661E-2
3.921003333E-1,-8.885870129E-2,4.424973577E-2,-5.322937295E-2
4.021453333E-1,-8.804297447E-2,4.162998497E-2,-4.573284090E-2
4.121913333E-1,-8.852254599E-2,3.482366353E-2,-4.265348986E-2
4.222373333E-1,-9.134230018E-2,3.833371028E-2,-4.112723470E-2
4.322833333E-1,-1.009162813E-1,4.831884429E-2,-3.329850733E-2
4.423293333E-1,-1.116333753E-1,5.149599537E-2,-2.630797401E-2
4.523743333E-1,-1.160513610E-1,5.382554233E-2,-1.632798091E-2
4.624203333E-1,-1.057875380E-1,7.708719373E-2,-4.610339180E-3
4.724663333E-1,-8.834213018E-2,1.101601645E-1,9.610742331E-3
4.825123333E-1,-7.482977957E-2,1.280861646E-1,2.627014369E-2
4.925573333E-1,-7.000081241E-2,1.443590671E-1,3.973744810E-2
5.026033333E-1,-6.463827193E-2,1.520233899E-1,4.396121949E-2
5.126493333E-1,-5.924432352E-2,1.590483636E-1,4.475319013E-2
5.226953333E-1,-5.075123906E-2,1.596158743E-1,4.304104298E-2
5.327403333E-1,-6.151017547E-2,9.950397909E-2,3.942263871E-2
5.427863333E-1,-5.626720935E-2,6.085112318E-2,2.509962395E-2
5.528323333E-1,-6.513757259E-2,3.113883175E-2,2.526116930E-2
5.628783333E-1,-6.590669602E-2,1.451990660E-2,2.159799077E-2
5.729233333E-1,-6.965462863E-2,1.520468481E-2,9.272678755E-3
5.829693333E-1,-8.283621073E-2,3.577147797E-2,-5.613859277E-3
5.930153333E-1,-9.518063068E-2,6.303493679E-2,-2.079842612E-2
6.030613333E-1,-1.020662338E-1,8.607394248E-2,-3.258744255E-2
6.131073333E-1,-1.058691591E-1,9.528814256E-2,-4.352537170E-2
6.231523333E-1,-1.008110195E-1,9.690041840E-2,-5.005677417E-2
6.331983333E-1,-8.877611905E-2,9.042588621E-2,-4.866890237E-2
6.432443333E-1,-7.589308172E-2,8.037751168E-2,-5.290519074E-2
6.532903333E-1,-6.925758719E-2,7.376115024E-2,-5.254554749E-2
6.633353333E-1,-6.434911489E-2,7.546956837E-2,-4.942245781E-2
6.733813333E-1,-5.999496952E-2,7.732155174E-2,-4.041586071E-2
6.834273333E-1,-5.318287015E-2,7.946166396E-2,-2.988465689E-2
6.934733333E-1,-4.201399907E-2,8.487296104E-2,-2.352618612E-2
7.035183333E-1,-3.126761317E-2,8.077754825E-2,-1.306182705E-2
7.135643333E-1,-2.187022008E-2,6.966017187E-2,-3.399785375E-3
7.236103333E-1,-1.573083550E-2,6.151222810E-2,6.406772416E-3
7.336563333E-1,-8.888688870E-3,5.820856988E-2,1.139099710E-2
7.437013333E-1,-4.207651131E-3,4.940043390E-2,1.291752234E-2
7.537473333E-1,-3.025091020E-3,4.579949751E-2,2.410954051E-2
7.637933333E-1,-6.158566568E-3,4.776863754E-2,3.280076757E-2
7.738393333E-1,-1.099731307E-2,4.710657522E-2,3.921431303E-2
7.838853333E-1,-1.413265243E-2,4.032377154E-2,4.357337207E-2
7.939303333E-1,-2.039424330E-2,2.925336920E-2,4.797714576E-2
8.039763333E-1,-2.436022274E-2,1.874347031E-2,5.121475086E-2
8.140223333E-1,-2.820194326E-2,1.448163949E-2,5.234172940E-2
8.240683333E-1,-2.899343520E-2,1.780579612E-2,5.327463523E-2
8.341133333E-1,-3.287249431E-2,2.117817290E-2,5.046011508E-2
8.441593333E-1,-2.687718533E-2,2.171772905E-2,4.447386414E-2
8.542053333E-1,-2.102045529E-2,2.748394199E-2,3.995192796E-2
8.642513333E-1,-1.560465153E-2,2.632120438E-2,3.198827431E-2
8.742963333E-1,-4.837465473E-3,2.819967642E-2,2.541527897E-2
8.843423333E-1,4.592521582E-3,3.065697476E-2,2.222081646E-2
8.943883333E-1,7.981916890E-3,3.691224754E-2,2.761195600E-2
9.044343333E-1,1.104029175E-2,4.068381712E-2,3.225837275E-2
9.144793333E-1,1.590611972E-2,3.994469345E-2,2.780906484E-2
9.245253333E-1,2.784267440E-2,4.251278192E-2,2.269951999E-2
9.345713333E-1,4.537721723E-2,4.493505880E-2,1.096890308E-2
9.446173333E-1,6.213036552E-2,4.537714645E-2,1.639849972E-3
9.546623333E-1,6.897405535E-2,4.208067432E-2,-2.910067327E-3
9.647083333E-1,6.317155808E-2,4.436113685E-2,-2.888761926E-3
9.747543333E-1,5.036528409E-2,4.307315126E-2,-2.056851983E-3
9.848003333E-1,3.580445051E-2,4.040519893E-2,-2.203360200E-4
9.948463333E-1,2.723636478E-2,4.078364745E-2,-5.517266691E-4
1.004891333E0,2.958580665E-2,3.865178674E-2,-3.691593651E-3
1.014937333E0,3.528594226E-2,3.633690998E-2,-7.775563747E-3
1.024983333E0,4.236435890E-2,3.193816915E-2,-7.748665288E-3
1.035029333E0,4.592800885E-2,2.612250298E-2,-5.129612982E-3
1.045074333E0,4.565344006E-2,3.293380514E-2,-1.614773180E-3
