"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
7.027029991E-3,3.670623444E1,1.370963393E2,2.080348362E1,NaN,NaN,1.298564111E1,3.000003850E1
7.109999657E-3,3.670623444E1,1.370963393E2,2.268711782E1,NaN,NaN,2.889501400E1,3.255551727E1
8.564949036E-3,3.670624508E1,1.370963544E2,2.080689014E1,NaN,NaN,1.642794707E1,3.000000000E1
3.814899921E-2,3.670624513E1,1.370963541E2,2.080348362E1,NaN,NaN,1.642683847E1,3.000011901E1
6.012977958E0,3.670625103E1,1.370963556E2,2.080689014E1,NaN,NaN,1.478525277E1,3.000000000E1
1.202025998E1,3.670624555E1,1.370963300E2,2.080689014E1,NaN,NaN,1.282678085E1,3.000000000E1
