"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.157083411E-4,1.109492798E0,6.330335999E0,7.553891602E0
1.036070831E-2,1.082997894E0,6.332581329E0,7.517816620E0
2.040670833E-2,1.083446960E0,6.331832886E0,7.507338409E0
3.045270834E-2,1.115929413E0,6.331084442E0,7.554939423E0
4.049870832E-2,1.105750580E0,6.307583313E0,7.628436584E0
5.054370832E-2,1.058448944E0,6.237678680E0,7.637717285E0
6.058970833E-2,9.994715881E-1,6.216871948E0,7.643405457E0
7.063570834E-2,9.171427917E-1,6.116430817E0,7.644453278E0
8.068170832E-2,8.451425171E-1,6.043532410E0,7.719746704E0
9.072770833E-2,7.453001404E-1,5.945336609E0,7.790250092E0
1.007727083E-1,6.253994751E-1,5.813760223E0,7.855364685E0
1.108183333E-1,5.774990845E-1,5.760471039E0,7.915090485E0
1.208643333E-1,5.896238708E-1,5.708229675E0,7.901917877E0
1.309103333E-1,6.414161682E-1,5.739364929E0,7.859705658E0
1.409553333E-1,6.831793213E-1,5.776038666E0,7.810308380E0
1.510013333E-1,7.035369873E-1,5.743855591E0,7.692203979E0
1.610473333E-1,6.520440674E-1,5.731730804E0,7.663463745E0
1.710933333E-1,6.662644958E-1,5.753735046E0,7.663014679E0
1.811383333E-1,8.238867188E-1,5.896837463E0,7.759264526E0
1.911843333E-1,1.046324158E0,6.099965057E0,7.869136047E0
2.012303333E-1,8.963360596E-1,5.977968750E0,7.815846863E0
2.112763333E-1,7.985893250E-1,5.984854431E0,7.858208771E0
2.213223333E-1,7.487429810E-1,5.964197388E0,7.897127838E0
2.313673333E-1,7.388635254E-1,5.970634003E0,7.936346283E0
2.414133333E-1,7.026388550E-1,5.945635986E0,7.919431458E0
2.514593333E-1,6.737489319E-1,5.941444702E0,7.839198303E0
2.615053333E-1,6.839277649E-1,5.955365753E0,7.798033905E0
2.715503333E-1,7.442523193E-1,6.006259918E0,7.762557678E0
2.815963333E-1,8.093669128E-1,6.026916962E0,7.730524292E0
2.916423333E-1,9.063652039E-1,6.067482605E0,7.731871490E0
3.016883333E-1,9.666897583E-1,6.116281128E0,7.682324524E0
