"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.154291676E-3,1.266912842E1,1.222756958E1,-5.006964111E1
1.119929168E-2,1.277255249E1,1.220059204E1,-4.993963623E1
2.124529166E-2,1.297538757E1,1.218783569E1,-4.971563721E1
3.129029166E-2,1.310439682E1,1.219470215E1,-4.980145264E1
4.133629167E-2,1.314844131E1,1.230383301E1,-4.990203857E1
5.138229168E-2,1.331661606E1,1.238101196E1,-4.967150879E1
6.142729166E-2,1.325189209E1,1.238064575E1,-4.984063721E1
7.147329167E-2,1.337691879E1,1.236288452E1,-4.983776855E1
8.151829167E-2,1.342247009E1,1.230310059E1,-5.002270508E1
9.156429168E-2,1.343516159E1,1.237252808E1,-4.986090088E1
1.016092917E-1,1.353508377E1,1.238153076E1,-4.979577637E1
1.116552917E-1,1.370343399E1,1.226736450E1,-4.970550537E1
1.217002917E-1,1.368170166E1,1.232241821E1,-4.975787354E1
1.317462917E-1,1.380040359E1,1.225436401E1,-4.988391113E1
1.417922917E-1,1.384988403E1,1.237811279E1,-4.983843994E1
1.518372917E-1,1.378734589E1,1.237200928E1,-4.970611572E1
1.618832917E-1,1.365461349E1,1.233303833E1,-4.962567139E1
1.719282917E-1,1.372599411E1,1.238430786E1,-4.953247070E1
1.819742917E-1,1.370317078E1,1.227465820E1,-4.955773926E1
1.920192917E-1,1.376194382E1,1.227105713E1,-4.962963867E1
2.020652917E-1,1.386313629E1,1.216571045E1,-4.968237305E1
2.121104167E-1,1.386151505E1,1.208370972E1,-4.982098389E1
2.221554167E-1,1.369343948E1,1.207498169E1,-4.969287109E1
2.322014167E-1,1.364145660E1,1.212057495E1,-4.957696533E1
2.422464167E-1,1.370572281E1,1.201712036E1,-4.950952148E1
2.522924167E-1,1.370631027E1,1.191961670E1,-4.962481689E1
2.623374167E-1,1.361640930E1,1.197351074E1,-4.947723389E1
2.723834167E-1,1.358158875E1,1.187014771E1,-4.954479980E1
2.824284167E-1,1.354666901E1,1.186105347E1,-4.940576172E1
2.924744167E-1,1.350161362E1,1.170986938E1,-4.965576172E1
3.025204167E-1,1.351802444E1,1.160620117E1,-4.946679688E1
3.125654167E-1,1.333790970E1,1.163635254E1,-4.959204102E1
3.226114167E-1,1.358465195E1,1.163406372E1,-4.949298096E1
3.326564167E-1,1.380522156E1,1.165737915E1,-4.942706299E1
3.427024167E-1,1.409211731E1,1.180026245E1,-4.933770752E1
3.527474167E-1,1.437625885E1,1.190353394E1,-4.927313232E1
3.627934167E-1,1.469485855E1,1.212710571E1,-4.897076416E1
3.728394167E-1,1.486012268E1,1.219744873E1,-4.879742432E1
3.828844167E-1,1.500651550E1,1.235806274E1,-4.882427979E1
3.929304167E-1,1.496680450E1,1.262734985E1,-4.889147949E1
4.029754167E-1,1.515766525E1,1.243847656E1,-4.888238525E1
4.130214167E-1,1.497573090E1,1.240203857E1,-4.892633057E1
4.230664167E-1,1.491432190E1,1.246618652E1,-4.904071045E1
4.331124167E-1,1.479684448E1,1.240109253E1,-4.889099121E1
4.431574167E-1,1.471746445E1,1.226721191E1,-4.900683594E1
4.532034167E-1,1.461839294E1,1.219622803E1,-4.912731934E1
4.632494167E-1,1.447451019E1,1.225036621E1,-4.910974121E1
4.732944167E-1,1.454742432E1,1.229861450E1,-4.902832031E1
4.833404167E-1,1.460408020E1,1.246145630E1,-4.891693115E1
4.933854167E-1,1.445648575E1,1.249417114E1,-4.887817383E1
5.034314167E-1,1.443691254E1,1.259976196E1,-4.868157959E1
5.134764167E-1,1.453876495E1,1.271313477E1,-4.900170898E1
5.235224167E-1,1.445975113E1,1.276382446E1,-4.882934570E1
5.335674167E-1,1.429488373E1,1.285092163E1,-4.893798828E1
5.436134167E-1,1.418096924E1,1.286700439E1,-4.878704834E1
5.536594167E-1,1.420632553E1,1.292639160E1,-4.888397217E1
5.637044167E-1,1.421620560E1,1.272875977E1,-4.899475098E1
5.737504167E-1,1.414714813E1,1.296603394E1,-4.870269775E1
5.837954167E-1,1.419839478E1,1.289871216E1,-4.850207520E1
5.938414167E-1,1.425429535E1,1.302706909E1,-4.852947998E1
6.038864167E-1,1.420039749E1,1.327587891E1,-4.868078613E1
6.139324167E-1,1.414774704E1,1.326547241E1,-4.862597656E1
6.239774167E-1,1.418510437E1,1.320495605E1,-4.858538818E1
6.340234167E-1,1.412841797E1,1.320300293E1,-4.859405518E1
6.440694167E-1,1.410572433E1,1.323596191E1,-4.876434326E1
6.541144167E-1,1.387965775E1,1.346920776E1,-4.865179443E1
6.641604167E-1,1.387965775E1,1.346920776E1,-4.865179443E1
6.742054167E-1,1.399592209E1,1.333932495E1,-4.864697266E1
6.842514167E-1,1.412202454E1,1.340673828E1,-4.870379639E1
6.942964167E-1,1.394894028E1,1.339282227E1,-4.876599121E1
7.043424167E-1,1.389976501E1,1.344442749E1,-4.861358643E1
7.143874167E-1,1.395005417E1,1.353176880E1,-4.898480225E1
7.244334167E-1,1.401897049E1,1.345397949E1,-4.884185791E1
7.344794167E-1,1.399000931E1,1.351516724E1,-4.893530273E1
7.445244167E-1,1.396802139E1,1.340457153E1,-4.883929443E1
7.545704167E-1,1.397640228E1,1.342892456E1,-4.886022949E1
7.646154167E-1,1.396147537E1,1.350149536E1,-4.887457275E1
7.746614167E-1,1.391860580E1,1.344314575E1,-4.890081787E1
7.847064167E-1,1.390923309E1,1.336395264E1,-4.894628906E1
7.947524167E-1,1.385243225E1,1.329684448E1,-4.885430908E1
8.047974167E-1,1.375919724E1,1.340332031E1,-4.873168945E1
