"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.154291676E-3,9.431897822E-1,2.758908891E-1,1.873943715E-2,1.841904524E-1,3.881134015E1,3.190419121E1,-3.800536531E0,2.101312259E1
1.119929168E-2,9.432495464E-1,2.754175062E-1,1.932212787E-2,1.845323476E-1,3.879072275E1,3.185888242E1,-3.738089835E0,2.107123060E1
2.124529166E-2,9.432785434E-1,2.750477940E-1,2.004836022E-2,1.848578056E-1,3.878071558E1,3.182875402E1,-3.661806852E0,2.113147886E1
3.129029166E-2,9.432850340E-1,2.747787812E-1,2.090022178E-2,1.851300742E-1,3.877847526E1,3.181324696E1,-3.572408472E0,2.118921577E1
4.133629167E-2,9.433077933E-1,2.745834833E-1,2.180598917E-2,1.851990265E-1,3.877061863E1,3.180823803E1,-3.472282239E0,2.122547880E1
5.138229168E-2,9.432933370E-1,2.744597191E-1,2.277359651E-2,1.853400077E-1,3.877560922E1,3.181275495E1,-3.369350338E0,2.127151383E1
6.142729166E-2,9.432960765E-1,2.744078047E-1,2.363616338E-2,1.852946998E-1,3.877466353E1,3.182423843E1,-3.273416655E0,2.129315476E1
7.147329167E-2,9.432940113E-1,2.743892074E-1,2.433996307E-2,1.852420584E-1,3.877537644E1,3.183649050E1,-3.195171350E0,2.130900194E1
8.151829167E-2,9.433038737E-1,2.743050612E-1,2.492380228E-2,1.852387710E-1,3.877197182E1,3.183849810E1,-3.130045228E0,2.132691820E1
9.156429168E-2,9.433427752E-1,2.740800813E-1,2.547015188E-2,1.852991674E-1,3.875853970E1,3.182306226E1,-3.067904621E0,2.135126986E1
1.016092917E-1,9.434101259E-1,2.737212536E-1,2.603988244E-2,1.854074848E-1,3.873527392E1,3.179230640E1,-3.001801818E0,2.138211826E1
1.116552917E-1,9.434926494E-1,2.732889218E-1,2.665570058E-2,1.855379714E-1,3.870674847E1,3.175386847E1,-2.929780146E0,2.141706789E1
1.217002917E-1,9.435653527E-1,2.728993584E-1,2.727770377E-2,1.856513043E-1,3.868160075E1,3.172068434E1,-2.857473616E0,2.145012022E1
1.317462917E-1,9.436061509E-1,2.726829133E-1,2.786525192E-2,1.856742322E-1,3.866748198E1,3.170737771E1,-2.789844568E0,2.147143311E1
1.417922917E-1,9.436106184E-1,2.727214250E-1,2.840126500E-2,1.855140742E-1,3.866593561E1,3.172339774E1,-2.727613395E0,2.146987843E1
1.518372917E-1,9.435844453E-1,2.730119011E-1,2.885061362E-2,1.851502204E-1,3.867499413E1,3.176766978E1,-2.673844145E0,2.144210252E1
1.618832917E-1,9.435119105E-1,2.735055355E-1,2.925361125E-2,1.847275297E-1,3.870008767E1,3.183493983E1,-2.627688600E0,2.140580126E1
1.719282917E-1,9.434308200E-1,2.740988894E-1,2.953191743E-2,1.842174685E-1,3.872812260E1,3.191152378E1,-2.594377907E0,2.135561731E1
1.819742917E-1,9.433678105E-1,2.747036861E-1,2.961655884E-2,1.836244202E-1,3.874989304E1,3.198563438E1,-2.579524811E0,2.129009771E1
1.920192917E-1,9.433201845E-1,2.752634700E-1,2.960525295E-2,1.830315826E-1,3.876634048E1,3.205249322E1,-2.573982035E0,2.122175075E1
2.020652917E-1,9.432882793E-1,2.757088463E-1,2.958185091E-2,1.825288129E-1,3.877735506E1,3.210547512E1,-2.570072734E0,2.116344599E1
2.121104167E-1,9.433046323E-1,2.760040217E-1,2.961535765E-2,1.819916092E-1,3.877170992E1,3.214206495E1,-2.555564318E0,2.110345499E1
2.221554167E-1,9.433189201E-1,2.761428535E-1,2.982744059E-2,1.816726840E-1,3.876677705E1,3.216343932E1,-2.525364088E0,2.107397721E1
2.322014167E-1,9.433546606E-1,2.760841956E-1,3.021433813E-2,1.815117673E-1,3.875443495E1,3.216481802E1,-2.477060041E0,2.106821800E1
2.422464167E-1,9.433942365E-1,2.759613059E-1,3.071718164E-2,1.814090554E-1,3.874076399E1,3.216090670E1,-2.416703966E0,2.107279672E1
2.522924167E-1,9.434254673E-1,2.759057880E-1,3.115136794E-2,1.812571160E-1,3.872997246E1,3.216361547E1,-2.363650715E0,2.106953578E1
2.623374167E-1,9.434513455E-1,2.759841390E-1,3.140395400E-2,1.809589692E-1,3.872102829E1,3.217862572E1,-2.328419699E0,2.104385511E1
2.723834167E-1,9.434606600E-1,2.762187178E-1,3.140059279E-2,1.805522100E-1,3.871780849E1,3.220695803E1,-2.320732678E0,2.099758371E1
