"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.207916446E-4,8.945163727E0,8.153472900E0,-4.755194092E1
1.096679165E-2,9.025077820E0,8.140167236E0,-4.767279053E1
2.101379164E-2,9.050319672E0,8.252227783E0,-4.744702148E1
3.105979165E-2,9.083572388E0,8.291320801E0,-4.765856934E1
4.110679164E-2,9.083114624E0,8.171386719E0,-4.775592041E1
5.115279165E-2,9.042388916E0,8.200042725E0,-4.753656006E1
6.119879166E-2,9.034900665E0,8.102111816E0,-4.748089600E1
7.124579165E-2,9.130512238E0,8.212646484E0,-4.764416504E1
8.129179166E-2,9.120574951E0,8.100311279E0,-4.738531494E1
9.133879165E-2,9.080066681E0,8.207153320E0,-4.756921387E1
1.013847917E-1,9.113872528E0,8.287811279E0,-4.735876465E1
1.114317917E-1,9.096584320E0,8.365753174E0,-4.726831055E1
1.214777917E-1,8.995658875E0,8.485443115E0,-4.732232666E1
1.315247917E-1,9.167819977E0,8.614959717E0,-4.728253174E1
1.415707917E-1,9.044860840E0,8.559082031E0,-4.731634521E1
1.516177916E-1,9.085010529E0,8.580047607E0,-4.717443848E1
1.616637917E-1,9.059932709E0,8.708862305E0,-4.720855713E1
1.717107916E-1,9.069103241E0,8.720825195E0,-4.709838867E1
1.817567917E-1,9.088264465E0,8.759094238E0,-4.683319092E1
1.918042500E-1,9.154804230E0,8.775482178E0,-4.688543701E1
2.018502500E-1,9.103977203E0,8.837738037E0,-4.701324463E1
2.118972500E-1,9.046764374E0,8.981689453E0,-4.710198975E1
2.219432500E-1,9.084720612E0,9.171661377E0,-4.716735840E1
2.319902500E-1,9.093975067E0,9.023712158E0,-4.695697021E1
2.420362500E-1,8.975036621E0,9.087738037E0,-4.733856201E1
2.520832500E-1,8.873016357E0,8.857147217E0,-4.715911865E1
2.621292500E-1,8.861423492E0,8.950622559E0,-4.713500977E1
2.721752500E-1,8.850994110E0,8.825775146E0,-4.707562256E1
2.822222500E-1,9.007617950E0,8.738311768E0,-4.727557373E1
2.922682500E-1,8.838527679E0,8.995086670E0,-4.740325928E1
3.023152500E-1,8.784530640E0,8.950469971E0,-4.715747070E1
3.123612500E-1,8.756893158E0,8.929626465E0,-4.727691650E1
3.224082500E-1,8.904621124E0,8.933044434E0,-4.739355469E1
3.324542500E-1,8.904281616E0,8.912445068E0,-4.741320801E1
3.425012500E-1,8.826965332E0,8.761444092E0,-4.741644287E1
3.525472500E-1,8.826965332E0,8.761444092E0,-4.741644287E1
3.625942500E-1,8.836788177E0,8.899810791E0,-4.726654053E1
3.726402500E-1,8.827861786E0,8.967895508E0,-4.722595215E1
3.826872500E-1,8.770118713E0,9.008605957E0,-4.725720215E1
3.927332500E-1,8.873569489E0,9.013854980E0,-4.707714844E1
4.027802500E-1,8.968311310E0,9.031311035E0,-4.707708740E1
