"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
9.207916446E-4,7.574030728E-1,4.981894979E0,8.416838306E0
1.096679165E-2,7.501663394E-1,4.982848075E0,8.416921921E0
2.101379164E-2,7.431034146E-1,4.984263686E0,8.416710252E0
3.105979165E-2,7.365054164E-1,4.985769344E0,8.416398595E0
4.110679164E-2,7.298645874E-1,4.987121220E0,8.416175816E0
5.115279165E-2,7.229642882E-1,4.987463282E0,8.416569334E0
6.119879166E-2,7.154110743E-1,4.986518372E0,8.417774445E0
7.124579165E-2,7.072200023E-1,4.984506930E0,8.419657833E0
8.129179166E-2,6.986469609E-1,4.981861650E0,8.421938247E0
9.133879165E-2,6.898545758E-1,4.978894188E0,8.424417467E0
1.013847917E-1,6.810206024E-1,4.975303997E0,8.427256874E0
1.114317917E-1,6.722457589E-1,4.970568337E0,8.430755264E0
1.214777917E-1,6.633878850E-1,4.964495419E0,8.435034256E0
1.315247917E-1,6.541256031E-1,4.956673014E0,8.440356392E0
1.415707917E-1,6.438557728E-1,4.946958450E0,8.446842708E0
1.516177916E-1,6.316561420E-1,4.935642334E0,8.454379769E0
1.616637917E-1,6.179185474E-1,4.923492989E0,8.462475824E0
1.717107916E-1,6.038977648E-1,4.911597413E0,8.470396462E0
1.817567917E-1,5.913366299E-1,4.901178845E0,8.477314888E0
1.918042500E-1,5.805405868E-1,4.893524547E0,8.482481487E0
2.018502500E-1,5.706867859E-1,4.889515696E0,8.485461228E0
2.118972500E-1,5.615127603E-1,4.887874675E0,8.487018342E0
2.219432500E-1,5.544961381E-1,4.887615643E0,8.487629376E0
2.319902500E-1,5.499151004E-1,4.888535995E0,8.487397242E0
2.420362500E-1,5.484611537E-1,4.890569656E0,8.486319600E0
2.520832500E-1,5.497569333E-1,4.893394446E0,8.484606950E0
2.621292500E-1,5.518358377E-1,4.896421842E0,8.482725316E0
2.721752500E-1,5.527091194E-1,4.899086126E0,8.481130196E0
2.822222500E-1,5.513989776E-1,4.900601432E0,8.480339652E0
2.922682500E-1,5.481930954E-1,4.900744104E0,8.480465367E0
3.023152500E-1,5.441434966E-1,4.899594249E0,8.481390397E0
3.123612500E-1,5.403204408E-1,4.897436042E0,8.482880852E0
3.224082500E-1,5.370968343E-1,4.894521205E0,8.484767749E0
3.324542500E-1,5.347357286E-1,4.890884821E0,8.487013664E0
3.425012500E-1,5.337329677E-1,4.886705232E0,8.489484113E0
3.525472500E-1,5.338840817E-1,4.882342332E0,8.491984382E0
3.625942500E-1,5.346592763E-1,4.878085851E0,8.494381741E0
3.726402500E-1,5.357106056E-1,4.874101851E0,8.496601928E0
3.826872500E-1,5.365272424E-1,4.870386530E0,8.498680614E0
3.927332500E-1,5.369156072E-1,4.866630279E0,8.500807831E0
4.027802500E-1,5.367800979E-1,4.862431393E0,8.503218638E0
4.128262500E-1,5.361570771E-1,4.857672637E0,8.505977354E0
4.228722500E-1,5.352176123E-1,4.852665373E0,8.508893945E0
4.329192500E-1,5.338847029E-1,4.847502574E0,8.511920464E0
4.429652500E-1,5.328071707E-1,4.842083667E0,8.515071529E0
