"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.207916446E-4,6.059428677E-3,6.838812679E-2,-2.647640556E-2
1.096679165E-2,1.125491131E-2,6.976319849E-2,-2.823550254E-2
2.101379164E-2,1.501103304E-2,6.205547601E-2,-3.343292698E-2
3.105979165E-2,1.416239887E-2,5.448500067E-2,-4.115731269E-2
4.110679164E-2,6.233103108E-3,5.033020303E-2,-5.074682087E-2
5.115279165E-2,-8.140748367E-3,5.033319816E-2,-5.948941782E-2
6.119879166E-2,-2.551041730E-2,5.303284526E-2,-7.214076072E-2
7.124579165E-2,-3.515662625E-2,4.697821662E-2,-8.856604993E-2
8.129179166E-2,-4.085765406E-2,4.379094392E-2,-1.013644040E-1
9.133879165E-2,-4.685525596E-2,4.312210530E-2,-1.046788692E-1
1.013847917E-1,-5.698805302E-2,4.319614172E-2,-1.013429910E-1
1.114317917E-1,-7.149842381E-2,4.335747287E-2,-1.052934006E-1
1.214777917E-1,-9.006997943E-2,4.289221764E-2,-1.071418971E-1
1.315247917E-1,-1.133475378E-1,4.770212620E-2,-1.109980866E-1
1.415707917E-1,-1.340948939E-1,6.335006654E-2,-1.175555885E-1
1.516177916E-1,-1.500454247E-1,8.499227464E-2,-1.191721931E-1
1.616637917E-1,-1.520113796E-1,1.003970578E-1,-1.165993139E-1
1.717107916E-1,-1.410192251E-1,1.015215367E-1,-1.001796350E-1
1.817567917E-1,-1.156139895E-1,8.737376332E-2,-8.317268640E-2
1.918042500E-1,-7.342502475E-2,8.343956620E-2,-7.207746059E-2
2.018502500E-1,-3.682200611E-2,6.194066629E-2,-8.106482774E-2
2.118972500E-1,-1.480646059E-2,5.705435202E-2,-7.458457351E-2
2.219432500E-1,-1.175869722E-3,3.290001303E-2,-6.037101522E-2
2.319902500E-1,1.529551484E-2,8.464977145E-3,-5.124010146E-2
2.420362500E-1,2.583657391E-2,-2.782618441E-2,-4.645439982E-2
2.520832500E-1,3.301299363E-2,-4.980551824E-2,-4.089052603E-2
2.621292500E-1,3.275478259E-2,-4.348590225E-2,-4.117456451E-2
2.721752500E-1,2.285350114E-2,-1.791733503E-2,-3.784526512E-2
2.822222500E-1,7.190651260E-3,1.002987754E-2,-3.159269691E-2
2.922682500E-1,-8.959013969E-3,2.880351245E-2,-2.825387754E-2
3.023152500E-1,-2.111447975E-2,3.502225876E-2,-2.096001245E-2
3.123612500E-1,-2.954452112E-2,3.364026546E-2,-1.864659414E-2
3.224082500E-1,-4.004004225E-2,2.534957789E-2,-1.295755059E-2
3.324542500E-1,-4.782722145E-2,1.449998002E-2,-1.008410007E-2
3.425012500E-1,-5.150238425E-2,3.548660316E-4,-6.854751613E-3
3.525472500E-1,-5.252677202E-2,-8.430155925E-3,-5.529698916E-3
3.625942500E-1,-4.818155989E-2,-1.551736053E-2,-5.831701681E-3
3.726402500E-1,-4.529329017E-2,-1.596336067E-2,-9.616781026E-3
3.826872500E-1,-4.360165074E-2,-1.004128903E-2,-4.568226170E-3
3.927332500E-1,-4.590658098E-2,-1.144560054E-3,7.637245581E-4
4.027802500E-1,-5.278313160E-2,7.742675021E-3,5.549158435E-3
4.128262500E-1,-5.778981000E-2,1.352559589E-2,7.316490635E-3
4.228722500E-1,-6.030995771E-2,1.408592425E-2,4.875970073E-3
4.329192500E-1,-6.349746883E-2,1.702122204E-2,2.156371251E-3
4.429652500E-1,-6.306417286E-2,7.854088210E-3,-1.828250242E-3
4.530122500E-1,-6.191594899E-2,-4.746232182E-3,-2.947166562E-3
4.630582500E-1,-6.073217094E-2,-4.782184958E-3,-1.723976573E-3
4.731052500E-1,-6.245686859E-2,3.479193663E-3,4.746129736E-3
4.831512500E-1,-6.354663521E-2,1.339334343E-2,7.718217559E-3
4.931982500E-1,-6.571471691E-2,2.426127717E-2,8.819974959E-3
5.032442500E-1,-6.062221900E-2,3.145767376E-2,1.130283996E-2
5.132912500E-1,-4.676489532E-2,3.708513081E-2,-8.954480290E-5
5.233372500E-1,-3.535218537E-2,3.139581904E-2,9.775836952E-4
5.333842500E-1,-2.597639151E-2,2.591119893E-2,9.014882147E-3
5.434302500E-1,-1.228747703E-2,1.355599519E-2,1.037735492E-2
5.534772500E-1,-3.918695264E-3,8.194386959E-3,1.064665802E-2
5.635232500E-1,1.489385730E-3,1.805463573E-3,1.042455062E-2
5.735692500E-1,1.651297882E-2,-4.977787286E-2,2.975501120E-2
5.836162500E-1,5.561430752E-2,-1.434961110E-1,4.558271170E-2
5.936622500E-1,7.474505901E-2,-1.454778463E-1,4.844154418E-2
6.037092500E-1,6.482398510E-2,-9.096108377E-2,5.689920485E-2
6.137552500E-1,3.265056759E-2,-3.232163936E-2,6.784769893E-2
6.238022500E-1,-1.029157359E-2,2.267929353E-2,7.297667861E-2
6.338482500E-1,-4.876609147E-2,5.299119279E-2,6.112099811E-2
6.438952500E-1,-7.339394093E-2,6.668862700E-2,4.350312054E-2
6.539412500E-1,-8.707220852E-2,7.487912476E-2,3.388562426E-2
6.639882500E-1,-9.201130271E-2,7.860594988E-2,3.198252991E-2
6.740342500E-1,-9.018521011E-2,8.275403082E-2,2.571954578E-2
6.840812500E-1,-7.970727235E-2,8.613996953E-2,1.428446360E-2
6.941272500E-1,-6.267838180E-2,8.277244866E-2,3.601286560E-3
7.041732500E-1,-4.417633638E-2,7.434860617E-2,-6.607409101E-3
7.142202500E-1,-2.916568890E-2,6.139887124E-2,-1.206499524E-2
7.242662500E-1,-2.035275660E-2,4.088453948E-2,-2.246064320E-2
7.343132500E-1,-1.945594326E-2,2.283869684E-2,-3.996282443E-2
7.443592500E-1,-2.870270424E-2,2.057634108E-2,-4.675681517E-2
7.544062500E-1,-4.432184249E-2,2.493919991E-2,-4.494583607E-2
7.644522500E-1,-6.694486737E-2,3.734819964E-2,-4.236576706E-2
7.744992500E-1,-8.435518295E-2,5.749436095E-2,-3.814002872E-2
7.845452500E-1,-8.728305995E-2,7.025782764E-2,-3.122166730E-2
7.945922500E-1,-7.318658382E-2,7.236463577E-2,-2.029061504E-2
8.046382500E-1,-4.902212322E-2,5.866027623E-2,-1.401540823E-2
8.146842500E-1,-1.689081825E-2,3.113405779E-2,-1.084600389E-2
8.247312500E-1,1.548922528E-2,1.935958862E-3,-4.679187201E-3
8.347772500E-1,3.825819120E-2,-2.739087865E-2,1.002658624E-3
8.448242500E-1,4.697817937E-2,-4.875342175E-2,8.044855669E-3
8.548702500E-1,4.287018254E-2,-4.406719282E-2,9.649886750E-3
8.649172500E-1,1.706281863E-2,-2.980436757E-2,1.316206250E-2
8.749632500E-1,-1.637013815E-2,-1.318783499E-3,1.539602410E-2
8.850102500E-1,-5.154250935E-2,2.962288819E-2,1.646741480E-2
8.950562500E-1,-7.151634991E-2,5.257960036E-2,2.362720668E-2
9.051032500E-1,-8.180867136E-2,6.611351669E-2,3.366279975E-2
9.151492500E-1,-7.350826263E-2,6.619778275E-2,3.578306362E-2
9.251952500E-1,-5.683633685E-2,5.558375269E-2,3.351910785E-2
9.352422500E-1,-4.321766645E-2,3.942286968E-2,3.443343937E-2
9.452882500E-1,-3.401910886E-2,2.703570575E-2,3.511627391E-2
9.553352500E-1,-2.256148867E-2,2.300193533E-2,3.929893300E-2
9.653812500E-1,-1.674582716E-3,2.636471018E-2,4.727083817E-2
9.754282500E-1,2.779668942E-2,3.137520701E-2,5.550420284E-2
9.854742500E-1,5.891679227E-2,3.077040240E-2,5.712553486E-2
9.955212500E-1,7.801008970E-2,2.829420753E-2,5.954319239E-2
1.005567250E0,9.174960852E-2,2.380118892E-2,5.576629937E-2
1.015614250E0,9.114623070E-2,2.509728447E-2,4.842405021E-2
1.025660250E0,8.283157647E-2,3.758058324E-2,4.228492826E-2
1.035706250E0,7.111170888E-2,5.107270554E-2,3.848449141E-2
1.045753250E0,5.626298860E-2,6.023664400E-2,3.338134289E-2
1.055799250E0,4.002200067E-2,5.551556125E-2,2.624490485E-2
1.065846250E0,2.318549342E-2,4.489966854E-2,1.783490926E-2
1.075892250E0,2.952726791E-3,3.278870508E-2,5.554096773E-3
1.085939250E0,-1.479031797E-2,3.620607406E-2,-2.903836314E-3
1.095985250E0,-3.862597421E-2,4.264859483E-2,-5.646399222E-4
1.106032250E0,-6.020104140E-2,4.541908205E-2,3.801346757E-3
