"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-5.732916761E-4,1.039438477E0,4.998256073E0,8.374934235E0
9.472708334E-3,1.048419800E0,5.004542999E0,8.318052521E0
1.951870832E-2,1.048419800E0,4.963228912E0,8.400980072E0
2.956470833E-2,1.006956024E0,4.949307861E0,8.477620697E0
3.960970833E-2,1.026415558E0,4.947511597E0,8.528664551E0
4.965570834E-2,1.079555054E0,4.989873505E0,8.550818481E0
5.970170832E-2,1.008303223E0,4.968168640E0,8.477770386E0
6.974670832E-2,9.653425598E-1,4.964426422E0,8.401578827E0
7.979270833E-2,9.361532593E-1,4.960235138E0,8.395142212E0
8.983870834E-2,8.099656677E-1,4.879852295E0,8.321645050E0
9.988370832E-2,8.719367981E-1,4.896168365E0,8.426277466E0
1.099297083E-1,9.083111572E-1,4.977449341E0,8.546477509E0
1.199757083E-1,8.659492493E-1,4.926405487E0,8.593629456E0
1.300207083E-1,8.276289368E-1,4.901407471E0,8.639284515E0
1.400667083E-1,8.147557068E-1,4.872218170E0,8.615034943E0
1.501127083E-1,7.707472229E-1,4.871918793E0,8.534203033E0
1.601577083E-1,7.390132141E-1,4.862189026E0,8.329428864E0
1.702037083E-1,7.250921631E-1,4.864284668E0,8.091573486E0
1.802497083E-1,7.285350037E-1,4.819677429E0,7.910001068E0
1.902947083E-1,7.809260559E-1,4.826712799E0,7.947722626E0
2.003407083E-1,8.508306885E-1,4.825515289E0,8.112080841E0
2.103867083E-1,8.770262146E-1,4.819228363E0,8.268355865E0
2.204327083E-1,9.038204956E-1,4.834795990E0,8.361611938E0
2.304777083E-1,9.578581238E-1,4.907395020E0,8.425529022E0
2.405237083E-1,9.851014709E-1,4.982987823E0,8.447084198E0
2.505697083E-1,1.025218048E0,5.033732300E0,8.460556183E0
2.606147083E-1,1.003812561E0,5.061424713E0,8.477920074E0
2.706607083E-1,9.449848938E-1,5.066364441E0,8.405470734E0
2.807067083E-1,8.954379272E-1,5.012177124E0,8.358767853E0
2.907517083E-1,9.261241150E-1,5.013224945E0,8.355923767E0
3.007977083E-1,9.710307312E-1,5.037175140E0,8.411158905E0
3.108437083E-1,9.613009644E-1,5.033881989E0,8.446934509E0
3.208887083E-1,9.773176575E-1,5.021308136E0,8.538693695E0
3.309347083E-1,9.593550110E-1,5.031936035E0,8.655899963E0
3.409807083E-1,9.101074219E-1,5.030888214E0,8.664881287E0
3.510257083E-1,8.795709229E-1,5.037175140E0,8.636290741E0
3.610717083E-1,8.357121277E-1,5.067262573E0,8.546926575E0
3.711177083E-1,7.908055115E-1,5.053191833E0,8.383616180E0
3.811627083E-1,7.846682739E-1,5.044210510E0,8.301736450E0
3.912077500E-1,7.741900635E-1,5.022056580E0,8.366252289E0
4.012537500E-1,7.688012695E-1,4.987478485E0,8.336464233E0
4.112987500E-1,8.063731384E-1,4.975653076E0,8.281977539E0
4.213447500E-1,8.274792480E-1,4.985682220E0,8.287815399E0
4.313907500E-1,8.891510010E-1,5.015320587E0,8.292306061E0
4.414367500E-1,9.596543884E-1,5.069058838E0,8.332123260E0
4.514817500E-1,1.101259918E0,5.146747284E0,8.414452057E0
4.615277500E-1,1.116827545E0,5.132526855E0,8.478818207E0
4.715737500E-1,1.136436768E0,5.168601837E0,8.469387817E0
4.816187500E-1,1.069974976E0,5.132826233E0,8.392896881E0
4.916647500E-1,8.909472656E-1,5.017416229E0,8.368796997E0
5.017107500E-1,7.232958984E-1,4.908891907E0,8.391849060E0
5.117557500E-1,6.445596313E-1,4.873415680E0,8.315058746E0
5.218017500E-1,5.773493958E-1,4.853656769E0,8.289911041E0
5.318477500E-1,3.571572876E-1,4.729714508E0,8.272996216E0
5.418927500E-1,2.615061951E-1,4.685855713E0,8.264014893E0
5.519387500E-1,2.993774414E-1,4.712500305E0,8.212372284E0
