"Time (s)","X (µT)","Y (µT)","Z (µT)"
-5.732916761E-4,1.000753021E1,1.210351562E1,-5.026428223E1
9.472708334E-3,9.884609222E0,1.216577148E1,-5.029388428E1
1.951870832E-2,1.003532791E1,1.209463501E1,-5.033367920E1
2.956470833E-2,1.016785812E1,1.218826294E1,-5.040588379E1
3.960970833E-2,1.013098526E1,1.229898071E1,-5.047265625E1
4.965570834E-2,1.020630264E1,1.231167603E1,-5.042755127E1
5.970170832E-2,1.023850250E1,1.221737671E1,-5.026019287E1
6.974670832E-2,1.010982895E1,1.229489136E1,-5.008666992E1
7.979270833E-2,1.031230164E1,1.218991089E1,-5.011761475E1
8.983870834E-2,1.035211182E1,1.219070435E1,-4.999835205E1
9.988370832E-2,1.035578918E1,1.226513672E1,-5.017224121E1
1.099297083E-1,1.042258453E1,1.226541138E1,-5.001660156E1
1.199757083E-1,1.045845032E1,1.236108398E1,-5.000091553E1
1.300207083E-1,1.046518707E1,1.227285767E1,-5.010186768E1
1.400667083E-1,1.042078781E1,1.235000610E1,-5.009857178E1
1.501127083E-1,1.052756119E1,1.240029907E1,-5.014544678E1
1.601577083E-1,1.049878311E1,1.238378906E1,-5.021502686E1
1.702037083E-1,1.048135757E1,1.230871582E1,-5.018188477E1
1.802497083E-1,1.042792130E1,1.222473145E1,-5.011944580E1
1.902947083E-1,1.030981827E1,1.222009277E1,-5.025067139E1
2.003407083E-1,1.034104538E1,1.231930542E1,-4.998522949E1
2.103867083E-1,1.037297821E1,1.235922241E1,-4.988409424E1
2.204327083E-1,1.033203888E1,1.252481079E1,-4.982739258E1
2.304777083E-1,1.042736435E1,1.247512817E1,-4.984631348E1
2.405237083E-1,1.045892334E1,1.250347900E1,-4.982629395E1
2.505697083E-1,1.039699554E1,1.239337158E1,-5.003302002E1
2.606147083E-1,1.038345337E1,1.244839478E1,-5.041906738E1
2.706607083E-1,1.047312927E1,1.247955322E1,-5.026245117E1
2.807067083E-1,1.038929367E1,1.243450928E1,-5.005999756E1
2.907517083E-1,1.046022797E1,1.252697754E1,-5.008801270E1
3.007977083E-1,1.046315765E1,1.268847656E1,-5.008935547E1
3.108437083E-1,1.055633163E1,1.260253906E1,-5.024621582E1
3.208887083E-1,1.054158783E1,1.262683105E1,-4.984069824E1
3.309347083E-1,1.050845337E1,1.272970581E1,-4.984509277E1
3.409807083E-1,1.048044205E1,1.261199951E1,-4.997711182E1
3.510257083E-1,1.064434433E1,1.266397095E1,-4.994085693E1
3.610717083E-1,1.055449677E1,1.269821167E1,-4.975836182E1
3.711177083E-1,1.066499329E1,1.265213013E1,-4.967321777E1
3.811627083E-1,1.075896835E1,1.259194946E1,-4.982891846E1
3.912077500E-1,1.066598892E1,1.264810181E1,-4.990130615E1
4.012537500E-1,1.072550583E1,1.263204956E1,-4.988848877E1
4.112987500E-1,1.060408401E1,1.259790039E1,-4.970819092E1
4.213447500E-1,1.065271759E1,1.273513794E1,-4.974542236E1
4.313907500E-1,1.059416580E1,1.266683960E1,-4.956494141E1
4.414367500E-1,1.057661438E1,1.272088623E1,-4.950030518E1
4.514817500E-1,1.055776978E1,1.265112305E1,-4.950927734E1
4.615277500E-1,1.045555878E1,1.273471069E1,-4.975787354E1
4.715737500E-1,1.055050659E1,1.261303711E1,-4.974230957E1
4.816187500E-1,1.072372818E1,1.264727783E1,-4.970379639E1
4.916647500E-1,1.059302139E1,1.264962769E1,-4.994506836E1
5.017107500E-1,1.056697845E1,1.268218994E1,-4.966894531E1
5.117557500E-1,1.045579910E1,1.266189575E1,-4.963311768E1
5.218017500E-1,1.039021683E1,1.266699219E1,-4.970483398E1
5.318477500E-1,1.045154572E1,1.254827881E1,-4.972546387E1
5.418927500E-1,1.028955078E1,1.254455566E1,-4.981835938E1
