"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
-5.732916761E-4,1.004002084E0,4.929724951E0,8.421751136E0
9.472708334E-3,9.973405704E-1,4.925053026E0,8.425275838E0
1.951870832E-2,9.892004422E-1,4.919668910E0,8.429379998E0
2.956470833E-2,9.799617684E-1,4.914524530E0,8.433458431E0
3.960970833E-2,9.705085748E-1,4.910696942E0,8.436780235E0
4.965570834E-2,9.608153531E-1,4.908336421E0,8.439263547E0
5.970170832E-2,9.513426445E-1,4.906874617E0,8.441186112E0
6.974670832E-2,9.428494906E-1,4.905639685E0,8.442857246E0
7.979270833E-2,9.353228085E-1,4.904244540E0,8.444504991E0
8.983870834E-2,9.277646244E-1,4.901635804E0,8.446852648E0
9.988370832E-2,9.187164968E-1,4.897829559E0,8.450048736E0
1.099297083E-1,9.080740526E-1,4.894103714E0,8.453357091E0
1.199757083E-1,8.974303660E-1,4.891868031E0,8.455787778E0
1.300207083E-1,8.888088658E-1,4.892631677E0,8.456256725E0
1.400667083E-1,8.837911507E-1,4.896957740E0,8.454278027E0
1.501127083E-1,8.831201828E-1,4.904340434E0,8.450067447E0
1.601577083E-1,8.863162708E-1,4.912955137E0,8.444727185E0
1.702037083E-1,8.912396995E-1,4.919982321E0,8.440116656E0
1.802497083E-1,8.960750545E-1,4.922732266E0,8.438001133E0
1.902947083E-1,8.985405330E-1,4.920912028E0,8.438800448E0
2.003407083E-1,8.977195108E-1,4.916129590E0,8.441674939E0
2.103867083E-1,8.945398680E-1,4.910211039E0,8.445456333E0
2.204327083E-1,8.905977483E-1,4.904631918E0,8.449113767E0
2.304777083E-1,8.865983259E-1,4.900026066E0,8.452205774E0
2.405237083E-1,8.835160393E-1,4.896203449E0,8.454743466E0
2.505697083E-1,8.817757617E-1,4.893232478E0,8.456644980E0
2.606147083E-1,8.807281599E-1,4.890617604E0,8.458266998E0
2.706607083E-1,8.796115610E-1,4.887729664E0,8.460052153E0
2.807067083E-1,8.782354919E-1,4.884148244E0,8.462263570E0
2.907517083E-1,8.758414956E-1,4.880021572E0,8.464891893E0
3.007977083E-1,8.721210585E-1,4.875882328E0,8.467660550E0
3.108437083E-1,8.670404128E-1,4.872162622E0,8.470323372E0
3.208887083E-1,8.607087553E-1,4.869084063E0,8.472738272E0
