"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
-5.732916761E-4,9.522064682E-1,2.657380399E-1,-1.183648933E-2,1.501538798E-1,3.557109649E1,3.034283912E1,-5.874208182E0,1.632828211E1
9.472708334E-3,9.522561593E-1,2.654167650E-1,-1.145119337E-2,1.504365587E-1,3.555245012E1,3.030871617E1,-5.835097450E0,1.637304904E1
1.951870832E-2,9.523146170E-1,2.650421849E-1,-1.098359516E-2,1.507613845E-1,3.553050202E1,3.026926900E1,-5.787309059E0,1.642521046E1
2.956470833E-2,9.523654461E-1,2.646715244E-1,-1.044523239E-2,1.511284835E-1,3.551140743E1,3.023112081E1,-5.733076295E0,1.648410132E1
3.960970833E-2,9.523963819E-1,2.643730088E-1,-9.885069166E-3,1.514933909E-1,3.549978114E1,3.020189549E1,-5.677589286E0,1.654292708E1
4.965570834E-2,9.524088152E-1,2.641545723E-1,-9.306909235E-3,1.518324623E-1,3.549510741E1,3.018259162E1,-5.620699470E0,1.659888416E1
5.970170832E-2,9.524081830E-1,2.639885031E-1,-8.735998562E-3,1.521588054E-1,3.549534508E1,3.016950370E1,-5.565108906E0,1.665289128E1
6.974670832E-2,9.524060335E-1,2.638436444E-1,-8.223324297E-3,1.524523582E-1,3.549615311E1,3.015831265E1,-5.515271438E0,1.670141403E1
7.979270833E-2,9.524019874E-1,2.636984696E-1,-7.760530826E-3,1.527531181E-1,3.549767408E1,3.014637754E1,-5.471108895E0,1.674930890E1
8.983870834E-2,9.524098267E-1,2.634847535E-1,-7.295724844E-3,1.530948447E-1,3.549472715E1,3.012622415E1,-5.426764291E0,1.680223159E1
9.988370832E-2,9.524356628E-1,2.631898414E-1,-6.756276794E-3,1.534656106E-1,3.548501330E1,3.009750123E1,-5.373682641E0,1.686098676E1
1.099297083E-1,9.524609087E-1,2.628847088E-1,-6.127540644E-3,1.538577027E-1,3.547551881E1,3.006886186E1,-5.311253731E0,1.692472812E1
1.199757083E-1,9.524654184E-1,2.626630585E-1,-5.490343515E-3,1.542326832E-1,3.547382254E1,3.005037071E1,-5.248824090E0,1.698632107E1
1.300207083E-1,9.524221336E-1,2.626285192E-1,-4.940011041E-3,1.545764750E-1,3.549010032E1,3.005287048E1,-5.198259814E0,1.704092089E1
1.400667083E-1,9.523206019E-1,2.628273258E-1,-4.557001555E-3,1.548761813E-1,3.552825425E1,3.008064026E1,-5.168832957E0,1.708456295E1
1.501127083E-1,9.521574514E-1,2.632384473E-1,-4.369363785E-3,1.551859185E-1,3.558948055E1,3.013047965E1,-5.164898337E0,1.712263549E1
1.601577083E-1,9.519611735E-1,2.637550201E-1,-4.366708534E-3,1.555124301E-1,3.566300395E1,3.018989658E1,-5.183641521E0,1.715672992E1
1.702037083E-1,9.517776662E-1,2.641986052E-1,-4.456660445E-3,1.558801192E-1,3.573161126E1,3.023911696E1,-5.212515740E0,1.719315661E1
1.802497083E-1,9.516495397E-1,2.644007941E-1,-4.562059177E-3,1.563158333E-1,3.577943802E1,3.025929823E1,-5.240874980E0,1.723804014E1
1.902947083E-1,9.515905342E-1,2.643235811E-1,-4.571394703E-3,1.568043153E-1,3.580144272E1,3.024771495E1,-5.255335415E0,1.729310110E1
2.003407083E-1,9.515797867E-1,2.640487942E-1,-4.425239970E-3,1.573359135E-1,3.580544931E1,3.021499109E1,-5.250519885E0,1.735854161E1
2.103867083E-1,9.515873310E-1,2.636879434E-1,-4.157723385E-3,1.579019035E-1,3.580263689E1,3.017383464E1,-5.231870971E0,1.743179489E1
2.204327083E-1,9.515930630E-1,2.633388938E-1,-3.851073452E-3,1.584562189E-1,3.580049993E1,3.013476678E1,-5.208750772E0,1.750478720E1
2.304777083E-1,9.515856873E-1,2.630438869E-1,-3.536573669E-3,1.589968365E-1,3.580324967E1,3.010230265E1,-5.185295846E0,1.757617291E1
2.405237083E-1,9.515714416E-1,2.628012791E-1,-3.276369563E-3,1.594881845E-1,3.580856001E1,3.007544335E1,-5.167219775E0,1.764017959E1
2.505697083E-1,9.515497360E-1,2.626190467E-1,-3.094368934E-3,1.599208219E-1,3.581664975E1,3.005477933E1,-5.157014242E0,1.769502311E1
