"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
5.758047104E-3,3.670624996E1,1.370963597E2,2.080348362E1,NaN,NaN,1.718766440E1,3.000004154E1
5.949020386E-3,3.670624996E1,1.370963597E2,2.257783898E1,NaN,NaN,1.759501400E1,3.076300096E1
8.383035660E-3,3.670625007E1,1.370963606E2,2.080689014E1,NaN,NaN,1.317733153E1,3.000000000E1
3.319096565E-2,3.670625010E1,1.370963604E2,2.080348362E1,NaN,NaN,1.317693471E1,3.000007692E1
6.017124057E0,3.670625013E1,1.370963608E2,2.080689014E1,NaN,NaN,1.110377957E1,3.000000000E1
1.202180505E1,3.670625016E1,1.370963612E2,2.080689014E1,NaN,NaN,1.279774882E1,3.000000000E1
