"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.106250013E-3,8.008346558E-1,5.246889038E0,8.196355591E0
8.939749998E-3,8.607101440E-1,5.252128143E0,8.154742126E0
1.898575001E-2,9.433383179E-1,5.329666901E0,8.249345398E0
2.903275000E-2,1.149309998E0,5.441634064E0,8.416248322E0
3.907875001E-2,1.232985992E0,5.542823639E0,8.525820465E0
4.912474999E-2,1.229393463E0,5.553900604E0,8.603209534E0
5.917075000E-2,1.102457428E0,5.494174805E0,8.661139069E0
6.921774999E-2,8.708889771E-1,5.393284607E0,8.687035217E0
7.926375000E-2,7.189549255E-1,5.298082581E0,8.618477783E0
8.930975001E-2,6.589297485E-1,5.304369507E0,8.312663727E0
9.935574999E-2,6.653663635E-1,5.326074371E0,7.980205078E0
1.094027500E-1,7.860154724E-1,5.462440796E0,8.106841736E0
1.194487500E-1,1.040336609E0,5.538482666E0,8.163723450E0
1.294947500E-1,9.467811584E-1,5.449268188E0,8.131091309E0
1.395407500E-1,8.866062927E-1,5.469476166E0,8.093968506E0
1.495877500E-1,9.493258667E-1,5.460943909E0,8.079748077E0
1.596337500E-1,1.020577698E0,5.526357880E0,8.155789948E0
1.696797500E-1,9.798623657E-1,5.537734222E0,8.299640808E0
1.797267500E-1,7.860154724E-1,5.386698303E0,8.305179291E0
1.897727500E-1,4.483177185E-1,5.231022034E0,8.231532440E0
1.998187500E-1,1.725910950E-1,5.045258331E0,8.155640259E0
2.098647500E-1,5.029541016E-2,4.995711365E0,8.036937103E0
2.199117500E-1,6.167175293E-2,5.009482727E0,7.973020020E0
2.299577500E-1,8.367599487E-2,4.994064789E0,7.996371460E0
2.400037500E-1,5.508544922E-2,4.955744476E0,8.083789673E0
2.500497500E-1,6.990463257E-2,4.937482452E0,8.158184967E0
2.600967500E-1,1.535806274E-1,4.892426147E0,8.057294769E0
2.701427500E-1,3.694317627E-1,4.987179108E0,7.960446167E0
2.801887500E-1,5.849835205E-1,5.024900665E0,8.288713531E0
2.902347500E-1,6.851252747E-1,4.906197510E0,8.585097198E0
3.002817500E-1,6.577322388E-1,4.784051514E0,8.872798920E0
