"Time (s)","X (µT)","Y (µT)","Z (µT)"
-1.106250013E-3,1.488362122E1,7.371551514E0,-4.887219238E1
8.939749998E-3,1.489149094E1,7.312286377E0,-4.892486572E1
1.898575001E-2,1.486837387E1,7.305419922E0,-4.888018799E1
2.903275000E-2,1.493537903E1,7.231872559E0,-4.886279297E1
3.907875001E-2,1.503599167E1,7.340576172E0,-4.888708496E1
4.912474999E-2,1.483447266E1,7.403991699E0,-4.894891357E1
5.917075000E-2,1.470026016E1,7.440551758E0,-4.894903564E1
6.921774999E-2,1.472131348E1,7.486907959E0,-4.895031738E1
7.926375000E-2,1.463020706E1,7.516265869E0,-4.891119385E1
8.930975001E-2,1.473277283E1,7.476715088E0,-4.904406738E1
9.935574999E-2,1.460064697E1,7.337158203E0,-4.905664062E1
1.094027500E-1,1.440198517E1,7.443023682E0,-4.901849365E1
1.194487500E-1,1.420896149E1,7.463287354E0,-4.901470947E1
1.294947500E-1,1.417831421E1,7.434326172E0,-4.900463867E1
1.395407500E-1,1.408834457E1,7.463897705E0,-4.878753662E1
1.495877500E-1,1.398715591E1,7.504211426E0,-4.876672363E1
1.596337500E-1,1.394171906E1,7.594573975E0,-4.879772949E1
1.696797500E-1,1.391074371E1,7.708221436E0,-4.843603516E1
1.797267500E-1,1.396796036E1,7.878997803E0,-4.847955322E1
1.897727500E-1,1.403145599E1,7.851013184E0,-4.847546387E1
1.998187500E-1,1.399859238E1,7.969329834E0,-4.834832764E1
2.098647500E-1,1.384879684E1,7.970153809E0,-4.850579834E1
2.199117500E-1,1.378002930E1,7.941497803E0,-4.854583740E1
2.299577500E-1,1.360548401E1,7.954681396E0,-4.840563965E1
2.400037500E-1,1.359570312E1,7.917449951E0,-4.844427490E1
2.500497500E-1,1.350646591E1,7.971679688E0,-4.823937988E1
2.600967500E-1,1.336526108E1,7.974639893E0,-4.863836670E1
2.701427500E-1,1.321492767E1,8.043182373E0,-4.867242432E1
2.801887500E-1,1.312755203E1,8.244781494E0,-4.851715088E1
2.902347500E-1,1.295124435E1,8.151733398E0,-4.850006104E1
3.002817500E-1,1.284977341E1,8.128295898E0,-4.854492188E1
3.103277500E-1,1.289749908E1,8.233276367E0,-4.866052246E1
3.203737500E-1,1.286681747E1,8.493988037E0,-4.853820801E1
3.304197500E-1,1.278741837E1,8.520080566E0,-4.838836670E1
3.404667500E-1,1.263025665E1,8.617675781E0,-4.844506836E1
3.505127500E-1,1.272062302E1,8.475677490E0,-4.832751465E1
3.605587500E-1,1.255999756E1,8.572265625E0,-4.830493164E1
3.706047500E-1,1.252432251E1,8.391998291E0,-4.827526855E1
3.806517500E-1,1.243700409E1,8.584381104E0,-4.819152832E1
3.906977500E-1,1.254640961E1,8.431457520E0,-4.821447754E1
4.007437500E-1,1.247056961E1,8.442810059E0,-4.808398438E1
4.107907500E-1,1.263661957E1,8.545410156E0,-4.829595947E1
4.208367500E-1,1.260910416E1,8.437957764E0,-4.817675781E1
4.308827500E-1,1.265682602E1,8.308746338E0,-4.806219482E1
4.409287500E-1,1.268253708E1,8.317443848E0,-4.812359619E1
4.509757500E-1,1.277781296E1,8.433532715E0,-4.824536133E1
4.610217500E-1,1.268662262E1,8.351409912E0,-4.791595459E1
4.710677500E-1,1.259405136E1,8.225341797E0,-4.794946289E1
