"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
-1.106250013E-3,-1.808185130E-2,1.524240011E-3,1.081133727E-2
8.939749998E-3,-3.516201675E-2,1.674358360E-2,2.005732153E-3
1.898575001E-2,-5.246936530E-2,4.642051831E-2,-1.921966113E-2
2.903275000E-2,-5.968289077E-2,7.605539262E-2,-5.622311309E-2
3.907875001E-2,-4.861239716E-2,8.072737604E-2,-1.005889848E-1
4.912474999E-2,-1.097402908E-2,5.397845060E-2,-1.374194473E-1
5.917075000E-2,3.692052513E-2,1.408183365E-3,-1.582211256E-1
6.921774999E-2,9.030766040E-2,-5.435976759E-2,-1.512563527E-1
7.926375000E-2,1.300734580E-1,-1.248086393E-1,-1.305207163E-1
8.930975001E-2,1.356326044E-1,-1.835480481E-1,-1.061496735E-1
9.935574999E-2,1.053575128E-1,-1.906682849E-1,-1.030652002E-1
1.094027500E-1,9.628798068E-2,-1.529193372E-1,-1.216953322E-1
1.194487500E-1,5.931904167E-2,-8.337621391E-2,-1.407990009E-1
1.294947500E-1,1.232074574E-2,-6.607613061E-3,-1.471182555E-1
1.395407500E-1,-3.968013823E-2,6.031469628E-2,-1.495760828E-1
1.495877500E-1,-9.206478298E-2,1.196989268E-1,-1.577951312E-1
1.596337500E-1,-1.190932095E-1,1.639577448E-1,-1.888822168E-1
1.696797500E-1,-1.266750395E-1,1.870028973E-1,-2.189637572E-1
1.797267500E-1,-1.153805703E-1,1.729307622E-1,-2.324627936E-1
1.897727500E-1,-8.558320254E-2,1.338615417E-1,-2.095417678E-1
1.998187500E-1,-5.395231023E-2,7.225463539E-2,-1.685725003E-1
2.098647500E-1,-2.379597910E-2,2.032747027E-3,-1.311305016E-1
2.199117500E-1,2.766655292E-3,-6.505867094E-2,-1.113517433E-1
2.299577500E-1,1.460707001E-2,-1.095832661E-1,-9.125632793E-2
2.400037500E-1,2.241891995E-2,-1.337362677E-1,-6.746497750E-2
2.500497500E-1,1.822976768E-2,-1.521086097E-1,-4.554183781E-2
2.600967500E-1,-1.751677878E-2,-1.778746992E-1,-3.372113034E-2
2.701427500E-1,-4.871711135E-2,-1.567792296E-1,-3.573337942E-2
2.801887500E-1,-6.694964319E-2,-1.182345152E-1,-5.434301496E-2
2.902347500E-1,-7.107371092E-2,-4.306647182E-2,-7.151573896E-2
3.002817500E-1,-5.611820146E-2,3.348476067E-2,-7.948817313E-2
3.103277500E-1,-2.878498472E-2,7.875783741E-2,-6.997834146E-2
3.203737500E-1,-7.742282934E-3,9.666945785E-2,-3.902681917E-2
3.304197500E-1,8.140252903E-3,9.458492696E-2,8.268794045E-5
3.404667500E-1,2.289629728E-2,7.394249737E-2,2.690524608E-2
3.505127500E-1,2.450761385E-2,3.879973665E-2,4.879683629E-2
3.605587500E-1,8.676717989E-3,1.188476663E-2,6.072859839E-2
3.706047500E-1,-1.031060144E-2,8.478427306E-3,6.855494529E-2
3.806517500E-1,6.022335147E-4,5.485711247E-2,5.967463553E-2
3.906977500E-1,2.973210998E-2,9.159356356E-2,5.582375452E-2
4.007437500E-1,2.700529806E-2,6.547221541E-2,4.951845482E-2
