"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
-1.106250013E-3,6.460095216E-1,4.993927379E0,8.418994174E0
8.939749998E-3,6.457617458E-1,4.991852202E0,8.420243724E0
1.898575001E-2,6.429812486E-1,4.988300019E0,8.422561560E0
2.903275000E-2,6.359374002E-1,4.983787723E0,8.425767004E0
3.907875001E-2,6.252104639E-1,4.979582990E0,8.429054309E0
4.912474999E-2,6.134941055E-1,4.977702525E0,8.431025990E0
5.917075000E-2,6.036096067E-1,4.979587083E0,8.430626625E0
6.921774999E-2,5.979557512E-1,4.985986276E0,8.427246934E0
7.926375000E-2,5.983183151E-1,4.996341695E0,8.421086308E0
8.930975001E-2,6.057171259E-1,5.008470574E0,8.413348687E0
9.935574999E-2,6.168832248E-1,5.019185012E0,8.406148426E0
1.094027500E-1,6.260550942E-1,5.028619494E0,8.399829340E0
1.194487500E-1,6.295169382E-1,5.036082880E0,8.395098358E0
1.294947500E-1,6.259825156E-1,5.040177686E0,8.392905067E0
1.395407500E-1,6.163331480E-1,5.040001684E0,8.393724847E0
1.495877500E-1,6.007768134E-1,5.035312802E0,8.397665870E0
1.596337500E-1,5.802323654E-1,5.027251246E0,8.403938178E0
1.696797500E-1,5.549191111E-1,5.017887515E0,8.411240766E0
1.797267500E-1,5.280433710E-1,5.008827839E0,8.418367352E0
1.897727500E-1,5.037054688E-1,5.001514726E0,8.424205213E0
1.998187500E-1,4.854449067E-1,4.996532899E0,8.428232775E0
2.098647500E-1,4.748212833E-1,4.993937320E0,8.430375779E0
2.199117500E-1,4.716285939E-1,4.993728574E0,8.430678665E0
2.299577500E-1,4.741389497E-1,4.995030164E0,8.429766499E0
2.400037500E-1,4.805480828E-1,4.997049208E0,8.428207047E0
2.500497500E-1,4.898131422E-1,4.999098657E0,8.426458145E0
2.600967500E-1,5.022315319E-1,4.999482234E0,8.425499201E0
2.701427500E-1,5.148542087E-1,4.996794269E0,8.426332430E0
2.801887500E-1,5.244025291E-1,4.992042237E0,8.428559634E0
2.902347500E-1,5.281301291E-1,4.986455222E0,8.431633515E0
3.002817500E-1,5.248507547E-1,4.981197406E0,8.434944794E0
3.103277500E-1,5.161259415E-1,4.978134050E0,8.437291866E0
3.203737500E-1,5.058736163E-1,4.976920168E0,8.438628539E0
3.304197500E-1,4.967178268E-1,4.977116050E0,8.439057140E0
3.404667500E-1,4.901761447E-1,4.978379048E0,8.438694613E0
3.505127500E-1,4.873100954E-1,4.980331433E0,8.437708772E0
3.605587500E-1,4.879526313E-1,4.981579229E0,8.436935186E0
3.706047500E-1,4.905544960E-1,4.981121392E0,8.437054469E0
3.806517500E-1,4.914792698E-1,4.980259513E0,8.437509382E0
3.906977500E-1,4.875981073E-1,4.981487428E0,8.437009445E0
4.007437500E-1,4.837973806E-1,4.983647974E0,8.435952269E0
4.107907500E-1,4.800900996E-1,4.985563522E0,8.435032502E0
