"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
3.586041683E-3,6.563112887E-1,5.313802484E-2,-1.786778606E-1,-7.310993225E-1,9.796169250E1,1.958230049E1,-9.023424084E0,-9.773137698E1
1.363004168E-2,6.565377016E-1,5.379980412E-2,-1.753914917E-1,-7.316431854E-1,9.792730055E1,1.933659429E1,-8.718369604E0,-9.768185684E1
2.367404167E-2,6.568203673E-1,5.485401797E-2,-1.711831131E-1,-7.323075594E-1,9.788435121E1,1.903835121E1,-8.310242197E0,-9.761684479E1
3.371904168E-2,6.571341454E-1,5.634139079E-2,-1.660824277E-1,-7.330873235E-1,9.783665812E1,1.869419651E1,-7.797396302E0,-9.753974989E1
4.376304167E-2,6.574807057E-1,5.809422027E-2,-1.601980691E-1,-7.339487761E-1,9.778396213E1,1.830190098E1,-7.202580432E0,-9.745295012E1
5.380804167E-2,6.578573668E-1,6.000637537E-2,-1.536309843E-1,-7.348608813E-1,9.772666519E1,1.786310384E1,-6.542597721E0,-9.735866326E1
6.385204167E-2,6.584128755E-1,6.207952090E-2,-1.465044527E-1,-7.356460639E-1,9.764211661E1,1.738822539E1,-5.830375734E0,-9.723439555E1
7.389604166E-2,6.588309090E-1,6.403403358E-2,-1.390283657E-1,-7.365545603E-1,9.757845580E1,1.687757826E1,-5.098214086E0,-9.713307303E1
8.394104167E-2,6.592184177E-1,6.555493685E-2,-1.313957900E-1,-7.374746998E-1,9.751941582E1,1.632328840E1,-4.390104953E0,-9.704375829E1
9.398504166E-2,6.596559467E-1,6.677957149E-2,-1.239494165E-1,-7.382622110E-1,9.745272278E1,1.576489656E1,-3.722619853E0,-9.695238702E1
1.040290417E-1,6.602877701E-1,6.763345874E-2,-1.170389218E-1,-7.387473634E-1,9.735635306E1,1.522627463E1,-3.131665244E0,-9.683839615E1
1.140740417E-1,6.610270364E-1,6.782460787E-2,-1.106677592E-1,-7.390505573E-1,9.724350493E1,1.468560769E1,-2.639813203E0,-9.671959136E1
1.241180417E-1,6.620046852E-1,6.792725915E-2,-1.046997417E-1,-7.390355425E-1,9.709411745E1,1.417408762E1,-2.190499829E0,-9.656640743E1
1.341630417E-1,6.634106488E-1,6.840185901E-2,-9.920966691E-2,-7.384881945E-1,9.687898015E1,1.373305383E1,-1.753843768E0,-9.634220837E1
1.442070417E-1,6.650991279E-1,6.936491054E-2,-9.460588630E-2,-7.374830844E-1,9.662013867E1,1.340741438E1,-1.348505527E0,-9.606706182E1
1.542510416E-1,6.667141504E-1,7.085103476E-2,-9.143894576E-2,-7.362820283E-1,9.637206982E1,1.324761975E1,-1.008147821E0,-9.579446848E1
