"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.586041683E-3,-3.203568268E1,-1.100122070E1,-2.273022461E1
1.363004168E-2,-3.201808929E1,-1.092944336E1,-2.271289062E1
2.367404167E-2,-3.196738434E1,-1.086761475E1,-2.287988281E1
3.371904168E-2,-3.164250183E1,-1.064855957E1,-2.321325684E1
4.376304167E-2,-3.136599731E1,-1.056253052E1,-2.348156738E1
5.380804167E-2,-3.101854706E1,-1.044680786E1,-2.415594482E1
6.385204167E-2,-3.062446594E1,-1.034237671E1,-2.445648193E1
7.389604166E-2,-3.030903625E1,-1.014929199E1,-2.510766602E1
8.394104167E-2,-3.013056946E1,-9.866546631E0,-2.548394775E1
9.398504166E-2,-2.970894623E1,-9.611328125E0,-2.605322266E1
1.040290417E-1,-2.929564667E1,-9.491790771E0,-2.630450439E1
1.140740417E-1,-2.912151337E1,-9.147338867E0,-2.680566406E1
1.241180417E-1,-2.900190735E1,-8.778900146E0,-2.726324463E1
1.341630417E-1,-2.874016571E1,-8.588348389E0,-2.737573242E1
1.442070417E-1,-2.863227844E1,-8.439514160E0,-2.758142090E1
1.542510416E-1,-2.835368347E1,-8.212951660E0,-2.791119385E1
1.642960417E-1,-2.830069733E1,-8.162475586E0,-2.799090576E1
1.743400416E-1,-2.834345245E1,-8.216613770E0,-2.807122803E1
1.843840416E-1,-2.822789001E1,-8.388519287E0,-2.800610352E1
1.944290416E-1,-2.808098602E1,-8.783264160E0,-2.799041748E1
2.044730416E-1,-2.812004852E1,-9.142944336E0,-2.761712646E1
2.145180416E-1,-2.814287567E1,-9.638153076E0,-2.738134766E1
2.245620417E-1,-2.819007874E1,-1.013671875E1,-2.741998291E1
2.346060417E-1,-2.821044159E1,-1.068884277E1,-2.709985352E1
2.446510417E-1,-2.842443085E1,-1.121231079E1,-2.683685303E1
2.546950417E-1,-2.841950989E1,-1.197320557E1,-2.661071777E1
2.647400417E-1,-2.841950989E1,-1.197320557E1,-2.661071777E1
2.747840417E-1,-2.843160248E1,-1.241760254E1,-2.635546875E1
2.848280417E-1,-2.829760742E1,-1.290222168E1,-2.634167480E1
2.948730417E-1,-2.817826080E1,-1.324072266E1,-2.652331543E1
3.049170417E-1,-2.812609100E1,-1.340151978E1,-2.648828125E1
3.149610417E-1,-2.802497864E1,-1.359936523E1,-2.644671631E1
3.250060417E-1,-2.792237091E1,-1.379776001E1,-2.625671387E1
3.350500417E-1,-2.798214722E1,-1.395562744E1,-2.642132568E1
3.450950417E-1,-2.793766022E1,-1.422982788E1,-2.603320312E1
3.551390417E-1,-2.801785278E1,-1.449395752E1,-2.596942139E1
3.651830417E-1,-2.818206787E1,-1.469683838E1,-2.572735596E1
3.752280417E-1,-2.829785156E1,-1.483428955E1,-2.566833496E1
3.852720417E-1,-2.821468353E1,-1.500161743E1,-2.551519775E1
3.953160417E-1,-2.835008240E1,-1.505563354E1,-2.520086670E1
4.053610417E-1,-2.812752533E1,-1.530102539E1,-2.531890869E1
4.154050417E-1,-2.803704071E1,-1.536791992E1,-2.527301025E1
4.254500417E-1,-2.796891022E1,-1.537796021E1,-2.513525391E1
4.354940417E-1,-2.793693542E1,-1.532882690E1,-2.510748291E1
4.455380416E-1,-2.780631256E1,-1.519409180E1,-2.560449219E1
4.555830417E-1,-2.751752472E1,-1.532080078E1,-2.589794922E1
4.656270416E-1,-2.739385223E1,-1.511752319E1,-2.602862549E1
4.756710416E-1,-2.720738983E1,-1.514718628E1,-2.595513916E1
4.857160416E-1,-2.688115692E1,-1.494427490E1,-2.645581055E1
4.957600416E-1,-2.672798157E1,-1.473767090E1,-2.678619385E1
5.058050416E-1,-2.650671387E1,-1.454168701E1,-2.714599609E1
5.158490417E-1,-2.629868317E1,-1.437255859E1,-2.767706299E1
5.258930417E-1,-2.629742432E1,-1.409042358E1,-2.735797119E1
5.359380417E-1,-2.624095917E1,-1.388284302E1,-2.766766357E1
5.459820417E-1,-2.645744324E1,-1.362969971E1,-2.765155029E1
5.560270417E-1,-2.635063934E1,-1.362637329E1,-2.747369385E1
5.660710417E-1,-2.658689117E1,-1.377865601E1,-2.743762207E1
5.761150417E-1,-2.675479126E1,-1.376718140E1,-2.718847656E1
5.861600417E-1,-2.683795166E1,-1.401690674E1,-2.678460693E1
5.962040417E-1,-2.713497925E1,-1.402786255E1,-2.658526611E1
6.062480417E-1,-2.717037201E1,-1.411843872E1,-2.662750244E1
6.162930417E-1,-2.710723114E1,-1.425695801E1,-2.661810303E1
6.263370417E-1,-2.699629211E1,-1.415029907E1,-2.659008789E1
6.363820417E-1,-2.692580414E1,-1.392196655E1,-2.690557861E1
6.464260417E-1,-2.684532166E1,-1.364907837E1,-2.704724121E1
6.564700417E-1,-2.647504425E1,-1.340020752E1,-2.736425781E1
6.665150417E-1,-2.619635773E1,-1.327941895E1,-2.735864258E1
6.765590417E-1,-2.622650909E1,-1.311843872E1,-2.767047119E1
6.866030417E-1,-2.617909241E1,-1.294943237E1,-2.771722412E1
6.966480417E-1,-2.626441193E1,-1.286447144E1,-2.753460693E1
7.066921667E-1,-2.628089905E1,-1.281112671E1,-2.764025879E1
7.167371667E-1,-2.627084351E1,-1.292266846E1,-2.761279297E1
7.267811667E-1,-2.620245361E1,-1.297640991E1,-2.742706299E1
7.368251667E-1,-2.626507568E1,-1.304589844E1,-2.746539307E1
7.468701667E-1,-2.639937592E1,-1.307287598E1,-2.760186768E1
7.569141667E-1,-2.652096558E1,-1.314126587E1,-2.712103271E1
7.669581667E-1,-2.662501526E1,-1.317242432E1,-2.701983643E1
7.770031667E-1,-2.675620270E1,-1.340969849E1,-2.681066895E1
7.870471667E-1,-2.679037476E1,-1.355831909E1,-2.686932373E1
7.970921667E-1,-2.688548279E1,-1.375219727E1,-2.657946777E1
8.071361667E-1,-2.709659576E1,-1.382797241E1,-2.638757324E1
8.171801667E-1,-2.712310791E1,-1.387838745E1,-2.602850342E1
8.272251667E-1,-2.736344910E1,-1.396109009E1,-2.575085449E1
8.372691667E-1,-2.751387024E1,-1.411532593E1,-2.551373291E1
8.473131667E-1,-2.767209625E1,-1.419036865E1,-2.527905273E1
8.573581667E-1,-2.778228760E1,-1.405667114E1,-2.511175537E1
8.674021667E-1,-2.775275421E1,-1.423352051E1,-2.519372559E1
8.774471667E-1,-2.777036285E1,-1.438818359E1,-2.519024658E1
8.874911666E-1,-2.771928406E1,-1.441146851E1,-2.506365967E1
8.975351666E-1,-2.778025818E1,-1.439221191E1,-2.499072266E1
9.075801666E-1,-2.797845459E1,-1.419705200E1,-2.494219971E1
9.176241666E-1,-2.809337616E1,-1.403414917E1,-2.459783936E1
9.276681666E-1,-2.817791748E1,-1.396868896E1,-2.433508301E1
9.377131666E-1,-2.818470001E1,-1.395828247E1,-2.435516357E1
9.477571667E-1,-2.815365601E1,-1.388690186E1,-2.451141357E1
9.578021666E-1,-2.822309875E1,-1.372418213E1,-2.453955078E1
9.678461667E-1,-2.806499481E1,-1.347958374E1,-2.460516357E1
9.778901667E-1,-2.790573883E1,-1.350024414E1,-2.471649170E1
9.879351667E-1,-2.790573883E1,-1.350024414E1,-2.471649170E1
9.979791667E-1,-2.781690216E1,-1.360482788E1,-2.489105225E1
1.008023167E0,-2.762220764E1,-1.362753296E1,-2.483776855E1
1.018068167E0,-2.740683746E1,-1.377862549E1,-2.491790771E1
1.028112167E0,-2.737232971E1,-1.399447632E1,-2.499420166E1
1.038157167E0,-2.736104584E1,-1.420309448E1,-2.502178955E1
1.048201167E0,-2.734939575E1,-1.432723999E1,-2.507281494E1
1.058245167E0,-2.725405121E1,-1.460360718E1,-2.461230469E1
1.068290167E0,-2.738886261E1,-1.472171021E1,-2.444482422E1
1.078334167E0,-2.746494293E1,-1.491665649E1,-2.451885986E1
1.088378167E0,-2.755341339E1,-1.493020630E1,-2.437243652E1
1.098423167E0,-2.747695160E1,-1.515286255E1,-2.423352051E1
1.108467167E0,-2.754652405E1,-1.529174805E1,-2.422625732E1
1.118512167E0,-2.746514893E1,-1.526980591E1,-2.416119385E1
1.128556167E0,-2.745520782E1,-1.536993408E1,-2.422418213E1
1.138600167E0,-2.733008575E1,-1.537945557E1,-2.414691162E1
1.148645167E0,-2.740165710E1,-1.535430908E1,-2.406451416E1
1.158689167E0,-2.732836914E1,-1.533578491E1,-2.416754150E1
1.168733167E0,-2.738991547E1,-1.547125244E1,-2.412664795E1
1.178778167E0,-2.732624817E1,-1.547390747E1,-2.417468262E1
1.188822167E0,-2.723196411E1,-1.545758057E1,-2.398437500E1
1.198867167E0,-2.721577454E1,-1.554748535E1,-2.427337646E1
1.208911167E0,-2.710305786E1,-1.555148315E1,-2.412127686E1
1.218955167E0,-2.713185120E1,-1.556686401E1,-2.421337891E1
1.229000167E0,-2.717036438E1,-1.553405762E1,-2.429125977E1
1.239044167E0,-2.701812744E1,-1.557531738E1,-2.427941895E1
1.249088167E0,-2.695921326E1,-1.566711426E1,-2.436682129E1
1.259133167E0,-2.697126770E1,-1.564178467E1,-2.429925537E1
1.269177167E0,-2.701383209E1,-1.563973999E1,-2.450891113E1
1.279222167E0,-2.694913483E1,-1.555636597E1,-2.441149902E1
1.289266167E0,-2.692431641E1,-1.573498535E1,-2.443231201E1
1.299310167E0,-2.700975800E1,-1.564559937E1,-2.427642822E1
1.309355167E0,-2.718819427E1,-1.578024292E1,-2.433300781E1
1.319399167E0,-2.714297485E1,-1.573141479E1,-2.439965820E1
1.329443167E0,-2.718995667E1,-1.578692627E1,-2.439514160E1
1.339488167E0,-2.707805634E1,-1.566690063E1,-2.421020508E1
1.349532167E0,-2.710897827E1,-1.558309937E1,-2.414569092E1
1.359577167E0,-2.710109711E1,-1.545867920E1,-2.427386475E1
1.369621167E0,-2.694519043E1,-1.545504761E1,-2.425744629E1
1.379665167E0,-2.682417297E1,-1.556097412E1,-2.441088867E1
1.389710167E0,-2.682353973E1,-1.566934204E1,-2.453387451E1
1.399754167E0,-2.681443787E1,-1.564791870E1,-2.424658203E1
1.409798167E0,-2.696690369E1,-1.564807129E1,-2.429284668E1
1.419843167E0,-2.687684631E1,-1.555261230E1,-2.424536133E1
1.429887167E0,-2.680371094E1,-1.571032715E1,-2.412731934E1
1.439931167E0,-2.696905518E1,-1.567663574E1,-2.405511475E1
1.449976167E0,-2.689703369E1,-1.574697876E1,-2.408148193E1
1.460020167E0,-2.694385529E1,-1.571255493E1,-2.407513428E1
1.470065167E0,-2.693093872E1,-1.579046631E1,-2.409094238E1
1.480109167E0,-2.698136902E1,-1.578561401E1,-2.406671143E1
1.490153167E0,-2.690801239E1,-1.576882935E1,-2.408593750E1
1.500198167E0,-2.692766571E1,-1.579852295E1,-2.401049805E1
1.510242167E0,-2.695009613E1,-1.588952637E1,-2.401806641E1
1.520286167E0,-2.684841919E1,-1.604421997E1,-2.381951904E1
1.530331167E0,-2.693961334E1,-1.597958374E1,-2.380981445E1
1.540375167E0,-2.714543915E1,-1.607757568E1,-2.389154053E1
1.550420167E0,-2.713201904E1,-1.610177612E1,-2.350531006E1
1.560464167E0,-2.719033051E1,-1.612411499E1,-2.346289062E1
1.570508167E0,-2.717861176E1,-1.613214111E1,-2.305725098E1
1.580553167E0,-2.717545319E1,-1.598825073E1,-2.290264893E1
1.590597167E0,-2.720582581E1,-1.606185913E1,-2.311090088E1
1.600641167E0,-2.702969360E1,-1.612579346E1,-2.327392578E1
1.610686167E0,-2.694768524E1,-1.622103882E1,-2.345471191E1
1.620730167E0,-2.677984619E1,-1.614300537E1,-2.375933838E1
1.630775167E0,-2.663497925E1,-1.641683960E1,-2.358020020E1
1.640819167E0,-2.650085449E1,-1.659661865E1,-2.375146484E1
1.650863167E0,-2.647016907E1,-1.667303467E1,-2.366564941E1
1.660908167E0,-2.632013702E1,-1.672958374E1,-2.350268555E1
1.670952167E0,-2.629222107E1,-1.681246948E1,-2.370574951E1
1.680996167E0,-2.629103851E1,-1.675253296E1,-2.366534424E1
1.691041167E0,-2.640309906E1,-1.673202515E1,-2.361407471E1
1.701084542E0,-2.645555115E1,-1.680136108E1,-2.378973389E1
1.711129542E0,-2.645555115E1,-1.680136108E1,-2.378973389E1
1.721173542E0,-2.642113495E1,-1.681912231E1,-2.380267334E1
1.731217542E0,-2.653144073E1,-1.652880859E1,-2.428094482E1
1.741262542E0,-2.647679901E1,-1.620989990E1,-2.419036865E1
1.751306542E0,-2.648980713E1,-1.602246094E1,-2.442572021E1
1.761350542E0,-2.641328430E1,-1.589993286E1,-2.463720703E1
1.771395542E0,-2.636898041E1,-1.573452759E1,-2.489440918E1
1.781439542E0,-2.625662231E1,-1.548382568E1,-2.507531738E1
1.791483542E0,-2.614104462E1,-1.529376221E1,-2.511804199E1
1.801528542E0,-2.620121002E1,-1.520150757E1,-2.524346924E1
1.811572542E0,-2.615180206E1,-1.518652344E1,-2.522857666E1
1.821617542E0,-2.605368042E1,-1.494317627E1,-2.524255371E1
1.831661542E0,-2.614657593E1,-1.504870605E1,-2.507122803E1
1.841705542E0,-2.606941223E1,-1.508074951E1,-2.524731445E1
1.851750542E0,-2.611319733E1,-1.499368286E1,-2.549627686E1
1.861794542E0,-2.618466187E1,-1.505688477E1,-2.547534180E1
1.871838542E0,-2.614309692E1,-1.476544189E1,-2.546777344E1
1.881883542E0,-2.610744476E1,-1.463629150E1,-2.564385986E1
1.891927542E0,-2.587584686E1,-1.454376221E1,-2.576171875E1
1.901972542E0,-2.581131744E1,-1.434622192E1,-2.593975830E1
1.912016542E0,-2.585598755E1,-1.442465210E1,-2.590399170E1
1.922060542E0,-2.588599396E1,-1.432925415E1,-2.587847900E1
1.932105542E0,-2.595801544E1,-1.414797974E1,-2.588806152E1
1.942149542E0,-2.613396454E1,-1.403173828E1,-2.601458740E1
1.952193542E0,-2.609652710E1,-1.399136353E1,-2.600091553E1
1.962238542E0,-2.601131439E1,-1.397354126E1,-2.605822754E1
1.972282542E0,-2.593241882E1,-1.404238892E1,-2.581274414E1
1.982326542E0,-2.590659332E1,-1.394851685E1,-2.576080322E1
1.992371542E0,-2.584842682E1,-1.414144897E1,-2.597216797E1
2.002415542E0,-2.587528229E1,-1.400610352E1,-2.587548828E1
2.012460542E0,-2.589673615E1,-1.406048584E1,-2.574450684E1
2.022504542E0,-2.600053406E1,-1.415057373E1,-2.592114258E1
2.032548542E0,-2.598163605E1,-1.434332275E1,-2.592108154E1
2.042593542E0,-2.611884308E1,-1.425051880E1,-2.585327148E1
2.052637542E0,-2.612599945E1,-1.412582397E1,-2.595031738E1
2.062681542E0,-2.618341064E1,-1.422137451E1,-2.607678223E1
2.072726542E0,-2.615114594E1,-1.427258301E1,-2.580517578E1
2.082770542E0,-2.622357178E1,-1.414630127E1,-2.561169434E1
2.092815542E0,-2.626138306E1,-1.412738037E1,-2.549743652E1
2.102859542E0,-2.633687592E1,-1.408523560E1,-2.550494385E1
2.112903542E0,-2.660782623E1,-1.415429688E1,-2.533312988E1
2.122948542E0,-2.693971252E1,-1.412979126E1,-2.518255615E1
2.132992542E0,-2.720022583E1,-1.406158447E1,-2.487908936E1
2.143036542E0,-2.726717377E1,-1.405566406E1,-2.466857910E1
2.153081542E0,-2.722440338E1,-1.413262939E1,-2.470141602E1
2.163125542E0,-2.723786163E1,-1.408886719E1,-2.468054199E1
2.173170542E0,-2.703034973E1,-1.420266724E1,-2.500714111E1
2.183214542E0,-2.694879913E1,-1.419772339E1,-2.493280029E1
2.193258542E0,-2.663898468E1,-1.440206909E1,-2.515386963E1
2.203303542E0,-2.639250183E1,-1.464227295E1,-2.510491943E1
2.213347542E0,-2.636865234E1,-1.491567993E1,-2.487768555E1
2.223391542E0,-2.660467529E1,-1.519958496E1,-2.487524414E1
2.233436542E0,-2.664923859E1,-1.526586914E1,-2.479321289E1
2.243480542E0,-2.672269440E1,-1.534863281E1,-2.477398682E1
2.253524542E0,-2.669932556E1,-1.529129028E1,-2.467010498E1
2.263569542E0,-2.677799988E1,-1.529867554E1,-2.461663818E1
2.273613542E0,-2.691529846E1,-1.510333252E1,-2.473339844E1
2.283658542E0,-2.687914276E1,-1.516702271E1,-2.462438965E1
2.293702542E0,-2.691349792E1,-1.502322388E1,-2.468048096E1
2.303746542E0,-2.692004395E1,-1.483132935E1,-2.489245605E1
2.313791542E0,-2.679004669E1,-1.473571777E1,-2.502410889E1
2.323835542E0,-2.686002350E1,-1.460827637E1,-2.529425049E1
2.333879542E0,-2.683821869E1,-1.458193970E1,-2.526934814E1
2.343924542E0,-2.676422119E1,-1.460586548E1,-2.562457275E1
2.353968542E0,-2.663650513E1,-1.450057983E1,-2.545251465E1
2.364013542E0,-2.655409241E1,-1.464382935E1,-2.543408203E1
2.374057542E0,-2.654519653E1,-1.453286743E1,-2.552978516E1
2.384101542E0,-2.635314941E1,-1.459512329E1,-2.573730469E1
2.394146542E0,-2.640657043E1,-1.464620972E1,-2.576898193E1
2.404190542E0,-2.645403290E1,-1.460354614E1,-2.601782227E1
2.414234542E0,-2.639743805E1,-1.462338257E1,-2.621197510E1
2.424279542E0,-2.630596924E1,-1.456619263E1,-2.636584473E1
2.434323542E0,-2.630596924E1,-1.456619263E1,-2.636584473E1
2.444367542E0,-2.628034973E1,-1.463574219E1,-2.629302979E1
2.454412542E0,-2.610189819E1,-1.460983276E1,-2.607360840E1
2.464456542E0,-2.607772064E1,-1.462197876E1,-2.610223389E1
2.474501542E0,-2.599359894E1,-1.454779053E1,-2.611126709E1
2.484545542E0,-2.622438812E1,-1.430450439E1,-2.630053711E1
2.494589542E0,-2.622937012E1,-1.420526123E1,-2.614257812E1
2.504634542E0,-2.615255737E1,-1.418078613E1,-2.645837402E1
2.514678542E0,-2.621862030E1,-1.403811646E1,-2.641918945E1
2.524722542E0,-2.622934723E1,-1.414074707E1,-2.660961914E1
2.534767542E0,-2.616267395E1,-1.419891357E1,-2.643164062E1
2.544811542E0,-2.613815308E1,-1.412908936E1,-2.638830566E1
2.554856542E0,-2.618635559E1,-1.408441162E1,-2.656158447E1
2.564900542E0,-2.617027283E1,-1.392297363E1,-2.672143555E1
2.574944542E0,-2.621823120E1,-1.400833130E1,-2.668218994E1
2.584989542E0,-2.625014496E1,-1.427603149E1,-2.670947266E1
2.595033542E0,-2.622860718E1,-1.433160400E1,-2.645599365E1
2.605077542E0,-2.625766754E1,-1.432742310E1,-2.614495850E1
2.615122542E0,-2.637050629E1,-1.434448242E1,-2.622857666E1
2.625166542E0,-2.633763885E1,-1.436639404E1,-2.636755371E1
2.635210542E0,-2.640879059E1,-1.434072876E1,-2.627636719E1
2.645255542E0,-2.654965210E1,-1.434442139E1,-2.615490723E1
2.655299542E0,-2.656108856E1,-1.421884155E1,-2.595648193E1
2.665344542E0,-2.668381500E1,-1.412673950E1,-2.612994385E1
2.675388542E0,-2.656805420E1,-1.419915771E1,-2.642803955E1
2.685432542E0,-2.640818024E1,-1.403048706E1,-2.641424561E1
2.695477542E0,-2.643501282E1,-1.410049438E1,-2.654357910E1
2.705521667E0,-2.650564575E1,-1.401263428E1,-2.628546143E1
2.715565667E0,-2.642035675E1,-1.391619873E1,-2.634631348E1
2.725610667E0,-2.631890106E1,-1.416290283E1,-2.667639160E1
2.735654667E0,-2.620363617E1,-1.423184204E1,-2.672723389E1
2.745699667E0,-2.600707245E1,-1.441534424E1,-2.656512451E1
2.755743667E0,-2.579972076E1,-1.439791870E1,-2.681939697E1
2.765787667E0,-2.567897797E1,-1.476589966E1,-2.685491943E1
2.775832667E0,-2.568931580E1,-1.503414917E1,-2.694549561E1
2.785876667E0,-2.560356903E1,-1.518264771E1,-2.682958984E1
2.795920667E0,-2.555274200E1,-1.538055420E1,-2.675830078E1
2.805965667E0,-2.549230957E1,-1.538650513E1,-2.665814209E1
2.816009667E0,-2.539948273E1,-1.539123535E1,-2.657464600E1
2.826053667E0,-2.548290253E1,-1.544790649E1,-2.671606445E1
2.836098667E0,-2.548085022E1,-1.551531982E1,-2.657977295E1
2.846142667E0,-2.532517242E1,-1.535266113E1,-2.667150879E1
2.856187667E0,-2.524562836E1,-1.532040405E1,-2.675921631E1
2.866231667E0,-2.526596832E1,-1.482629395E1,-2.689843750E1
2.876275667E0,-2.528477478E1,-1.482559204E1,-2.718743896E1
2.886320667E0,-2.537752533E1,-1.457214355E1,-2.728424072E1
2.896364667E0,-2.533151245E1,-1.438317871E1,-2.735516357E1
2.906408667E0,-2.517421722E1,-1.428405762E1,-2.748901367E1
