"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
9.033583337E-3,6.605382445E-1,4.812858991E0,8.522686357E0
1.907958335E-2,6.551485734E-1,4.811818187E0,8.523689740E0
2.912458335E-2,6.477789621E-1,4.810729435E0,8.524867369E0
3.917058336E-2,6.393461808E-1,4.809079643E0,8.526435007E0
4.921558333E-2,6.319302303E-1,4.806395186E0,8.528500829E0
5.926058334E-2,6.270385958E-1,4.803019881E0,8.530763116E0
6.930658335E-2,6.254074419E-1,4.799735793E0,8.532731289E0
7.935158335E-2,6.274233426E-1,4.797255404E0,8.533977916E0
8.939758336E-2,6.321431420E-1,4.796324819E0,8.534152747E0
9.944258333E-2,6.382238077E-1,4.796451704E0,8.533628837E0
1.094885833E-1,6.438259520E-1,4.797068585E0,8.532861682E0
1.195335833E-1,6.470205051E-1,4.796965382E0,8.532678080E0
1.295785833E-1,6.461820875E-1,4.795261796E0,8.533699003E0
1.396245834E-1,6.408127356E-1,4.791970105E0,8.535952520E0
1.496695833E-1,6.323116149E-1,4.786607624E0,8.539594166E0
1.597155833E-1,6.227577031E-1,4.779099214E0,8.544500565E0
1.697605833E-1,6.133479251E-1,4.769472943E0,8.550557696E0
1.798055833E-1,6.035103868E-1,4.758170275E0,8.557551550E0
1.898515834E-1,5.931593532E-1,4.746579925E0,8.564709127E0
1.998965833E-1,5.829136793E-1,4.735582481E0,8.571497744E0
2.099425833E-1,5.739620672E-1,4.725160404E0,8.577850744E0
2.199875833E-1,5.669421924E-1,4.715051153E0,8.583878054E0
2.300335834E-1,5.621874194E-1,4.705264376E0,8.589559793E0
2.400785834E-1,5.590104079E-1,4.695722889E0,8.594986594E0
2.501235833E-1,5.561998340E-1,4.686335769E0,8.600290604E0
2.601695833E-1,5.529078881E-1,4.676765924E0,8.605710388E0
2.702145833E-1,5.489101103E-1,4.666689417E0,8.611434812E0
2.802605834E-1,5.452807800E-1,4.655449314E0,8.617746881E0
2.903055834E-1,5.412326796E-1,4.643173378E0,8.624622622E0
3.003515833E-1,5.364718400E-1,4.629957793E0,8.632021104E0
3.103965833E-1,5.311958243E-1,4.616720574E0,8.639434204E0
3.204415833E-1,5.265380419E-1,4.604831138E0,8.646062023E0
3.304875834E-1,5.233676085E-1,4.595156335E0,8.651399946E0
3.405325834E-1,5.223099203E-1,4.587702597E0,8.655419322E0
3.505785833E-1,5.234204527E-1,4.582041615E0,8.658349947E0
3.606235833E-1,5.243302429E-1,4.577940963E0,8.660463715E0
3.706685833E-1,5.229563665E-1,4.575047176E0,8.662075793E0
3.807145834E-1,5.192321287E-1,4.572442533E0,8.663675006E0
3.907595834E-1,5.140330769E-1,4.569717439E0,8.665423324E0
4.008055833E-1,5.087228183E-1,4.566314359E0,8.667530075E0
4.108505833E-1,5.040252018E-1,4.562142663E0,8.670000524E0
4.208955833E-1,4.998282532E-1,4.557417236E0,8.672728250E0
4.309415834E-1,4.954191237E-1,4.552934175E0,8.675335523E0
4.409865834E-1,4.909518874E-1,4.548848726E0,8.677732882E0
4.510334583E-1,4.864635282E-1,4.544866480E0,8.680071768E0
4.610784583E-1,4.824402418E-1,4.540511473E0,8.682574961E0
4.711244584E-1,4.795984219E-1,4.535210388E0,8.685502662E0
4.811694583E-1,4.782776455E-1,4.529050931E0,8.688788797E0
4.912144583E-1,4.778653803E-1,4.522530116E0,8.692207080E0
5.012604583E-1,4.777175554E-1,4.516158113E0,8.695527713E0
5.113054583E-1,4.771152190E-1,4.510357967E0,8.698570604E0
5.213514584E-1,4.764832081E-1,4.505006011E0,8.701378437E0
5.313964583E-1,4.767586120E-1,4.500015412E0,8.703944780E0
5.414424583E-1,4.782432200E-1,4.495804832E0,8.706039253E0
5.514874583E-1,4.802939847E-1,4.492769250E0,8.707493455E0
5.615324583E-1,4.820674453E-1,4.491166528E0,8.708222018E0
5.715784584E-1,4.825659569E-1,4.491266808E0,8.708142496E0
5.816234583E-1,4.814226070E-1,4.492375148E0,8.707634373E0
5.916694583E-1,4.793068286E-1,4.493573242E0,8.707133267E0
6.017144583E-1,4.766948042E-1,4.493856247E0,8.707130343E0
6.117594583E-1,4.735838662E-1,4.492562551E0,8.707967665E0
6.218054584E-1,4.704795064E-1,4.489488085E0,8.709721245E0
6.318504584E-1,4.682457969E-1,4.484410363E0,8.712457157E0
6.418964583E-1,4.669984031E-1,4.477920538E0,8.715861406E0
6.519414583E-1,4.661732513E-1,4.471378673E0,8.719263316E0
6.619864583E-1,4.655350643E-1,4.465913281E0,8.722098046E0
6.720324584E-1,4.650627554E-1,4.462915121E0,8.723657498E0
6.820774584E-1,4.655105790E-1,4.463018032E0,8.723580900E0
6.921234583E-1,4.669946389E-1,4.465922344E0,8.722015600E0
7.021684583E-1,4.690780384E-1,4.471152971E0,8.719223555E0
7.122144584E-1,4.712952660E-1,4.478159982E0,8.715507064E0
7.222594584E-1,4.734840616E-1,4.485485958E0,8.711620420E0
7.323044584E-1,4.749450980E-1,4.492256742E0,8.708051280E0
7.423504583E-1,4.759326562E-1,4.497960116E0,8.705052828E0
7.523954583E-1,4.771439800E-1,4.502488492E0,8.702644944E0
7.624414584E-1,4.791671167E-1,4.506581250E0,8.700415401E0
7.724864584E-1,4.819982654E-1,4.510685411E0,8.698132063E0
7.825314584E-1,4.854551758E-1,4.514673212E0,8.695870360E0
7.925774583E-1,4.889449769E-1,4.517848835E0,8.694025564E0
8.026224583E-1,4.923924952E-1,4.519051607E0,8.693205784E0
8.126684584E-1,4.954967820E-1,4.517786270E0,8.693687010E0
8.227134584E-1,4.973965789E-1,4.514198126E0,8.695441759E0
8.327594583E-1,4.983707250E-1,4.509870017E0,8.697632126E0
8.428044583E-1,4.995579656E-1,4.506518685E0,8.699300337E0
8.528494583E-1,5.014648888E-1,4.504728268E0,8.700118362E0
8.628954584E-1,5.035458763E-1,4.504066071E0,8.700341141E0
8.729404584E-1,5.048570048E-1,4.503349494E0,8.700635841E0
8.829864583E-1,5.039944309E-1,4.501909033E0,8.701431062E0
8.930314583E-1,5.008633931E-1,4.499782400E0,8.702712187E0
9.030764583E-1,4.963228474E-1,4.496646539E0,8.704592652E0
9.131224584E-1,4.915611673E-1,4.492964547E0,8.706763723E0
9.231674584E-1,4.875999345E-1,4.489233439E0,8.708910820E0
9.332134583E-1,4.845563491E-1,4.485649095E0,8.710927525E0
9.432584583E-1,4.819208629E-1,4.481789056E0,8.713060005E0
9.533034583E-1,4.789917733E-1,4.477187590E0,8.715587171E0
9.633494584E-1,4.754957961E-1,4.472348142E0,8.718262857E0
9.733944584E-1,4.717930834E-1,4.466762881E0,8.721326798E0
9.834404583E-1,4.682777373E-1,4.461267668E0,8.724328174E0
9.934854583E-1,4.652689794E-1,4.456642520E0,8.726853002E0
1.003530458E0,4.631373039E-1,4.453785278E0,8.728425318E0
1.013576458E0,4.619477975E-1,4.452988011E0,8.728894849E0
1.023621458E0,4.613640992E-1,4.453623895E0,8.728601319E0
