"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
9.033583337E-3,9.410483429E-1,2.550130262E-1,2.409733420E-2,2.209429679E-1,3.954327244E1,2.945391744E1,-3.860826807E0,2.541046465E1
1.907958335E-2,9.410777614E-1,2.548880713E-1,2.435656892E-2,2.209334427E-1,3.953330555E1,2.944572380E1,-3.829276949E0,2.541716278E1
2.912458335E-2,9.411084443E-1,2.547352784E-1,2.472032784E-2,2.209382475E-1,3.952290772E1,2.943678634E1,-3.786139183E0,2.542854504E1
3.917058336E-2,9.411478095E-1,2.545379680E-1,2.513330373E-2,2.209517345E-1,3.950956379E1,2.942386736E1,-3.736780834E0,2.544246852E1
4.921558333E-2,9.411963205E-1,2.542959924E-1,2.548530367E-2,2.209832181E-1,3.949311367E1,2.940424213E1,-3.693376415E0,2.545686922E1
5.926058334E-2,9.412471496E-1,2.540472944E-1,2.570243370E-2,2.210277252E-1,3.947587042E1,2.938053209E1,-3.664747493E0,2.546895845E1
6.930658335E-2,9.412905609E-1,2.538446312E-1,2.575334709E-2,2.210698721E-1,3.946113787E1,2.935813195E1,-3.655201398E0,2.547591503E1
7.935158335E-2,9.413185042E-1,2.537325944E-1,2.562365070E-2,2.210941065E-1,3.945165189E1,2.934190335E1,-3.666999422E0,2.547540988E1
8.939758336E-2,9.413257113E-1,2.537408236E-1,2.536702908E-2,2.210836962E-1,3.944920493E1,2.933665469E1,-3.694622294E0,2.546695721E1
9.944258333E-2,9.413250370E-1,2.538256757E-1,2.504225600E-2,2.210262922E-1,3.944943389E1,2.933880367E1,-3.730211528E0,2.545095443E1
1.094885833E-1,9.413378496E-1,2.539337718E-1,2.472542761E-2,2.208834144E-1,3.944508339E1,2.934415297E1,-3.763001197E0,2.542534558E1
1.195335833E-1,9.413848012E-1,2.539739483E-1,2.450094295E-2,2.206620592E-1,3.942913717E1,2.934415250E1,-3.781699668E0,2.539363408E1
1.295785833E-1,9.414878503E-1,2.538779062E-1,2.443431932E-2,2.203400994E-1,3.939411679E1,2.933253294E1,-3.776792409E0,2.535539381E1
1.396245834E-1,9.416482190E-1,2.536403665E-1,2.455064462E-2,2.199147955E-1,3.933955722E1,2.930927493E1,-3.745364478E0,2.531103224E1
1.496695833E-1,9.418532634E-1,2.532507084E-1,2.479158762E-2,2.194582187E-1,3.926969236E1,2.927147217E1,-3.695608592E0,2.526714954E1
1.597155833E-1,9.420866305E-1,2.527295731E-1,2.506500476E-2,2.190260871E-1,3.919003155E1,2.921910350E1,-3.639693937E0,2.522740965E1
1.697605833E-1,9.423402281E-1,2.520929871E-1,2.531584173E-2,2.186395583E-1,3.910328822E1,2.915263519E1,-3.584626388E0,2.519259716E1
1.798055833E-1,9.426205890E-1,2.513597163E-1,2.556511927E-2,2.182456539E-1,3.900717479E1,2.907493605E1,-3.527058727E0,2.515718196E1
1.898515834E-1,9.429232876E-1,2.506072159E-1,2.581672542E-2,2.177733563E-1,3.890314731E1,2.899531203E1,-3.466490325E0,2.511290446E1
1.998965833E-1,9.432360594E-1,2.498919628E-1,2.604800625E-2,2.172122553E-1,3.879537640E1,2.891978001E1,-3.406542256E0,2.505775388E1
2.099425833E-1,9.435492948E-1,2.492265273E-1,2.620702631E-2,2.165963213E-1,3.868715646E1,2.884843333E1,-3.354168700E0,2.499412929E1
2.199875833E-1,9.438563346E-1,2.486029331E-1,2.626865554E-2,2.159667738E-1,3.858079375E1,2.877961681E1,-3.313099340E0,2.492607405E1
