"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.011416665E-3,7.092251587E-1,5.046605530E0,8.622519379E0
9.033583337E-3,7.265890503E-1,5.090164948E0,8.625213776E0
1.907958335E-2,7.494914246E-1,5.114264832E0,8.622070312E0
2.912458335E-2,7.572752380E-1,5.140759735E0,8.618627472E0
3.917058336E-2,7.544311523E-1,5.135969696E0,8.552914124E0
4.921558333E-2,6.628216553E-1,5.077740784E0,8.420140228E0
5.926058334E-2,6.033952332E-1,5.044659576E0,8.330027618E0
6.930658335E-2,5.818400574E-1,5.001399536E0,8.271349640E0
7.935158335E-2,5.816903687E-1,4.989125061E0,8.200696564E0
8.939758336E-2,6.421646118E-1,4.982089691E0,8.184230804E0
9.944258333E-2,7.412585449E-1,5.060825958E0,8.183033295E0
1.094885833E-1,8.888516235E-1,5.122198334E0,8.212372284E0
1.195335833E-1,9.686357117E-1,5.147495728E0,8.247100067E0
1.295785833E-1,1.060694275E0,5.190905457E0,8.316256256E0
1.396245834E-1,1.072070618E0,5.190905457E0,8.338260498E0
1.496695833E-1,9.587562561E-1,5.125042419E0,8.283923492E0
1.597155833E-1,8.357121277E-1,5.071004791E0,8.224497070E0
1.697605833E-1,8.698411560E-1,5.043761444E0,8.193661194E0
1.798055833E-1,9.750723267E-1,5.071453857E0,8.232280884E0
1.898515834E-1,9.996212769E-1,5.095404053E0,8.274792480E0
1.998965833E-1,9.002279663E-1,5.055736542E0,8.270750885E0
2.099425833E-1,7.860154724E-1,4.979994049E0,8.220605164E0
2.199875833E-1,6.336323547E-1,4.911436615E0,8.222251740E0
2.300335834E-1,5.486091614E-1,4.832700348E0,8.262068939E0
2.400785834E-1,4.605921936E-1,4.752018127E0,8.358318787E0
2.501235833E-1,3.784130859E-1,4.692741394E0,8.466244354E0
2.601695833E-1,3.362008667E-1,4.626129913E0,8.511600037E0
2.702145833E-1,2.698887634E-1,4.606221313E0,8.457861786E0
2.802605834E-1,2.266287231E-1,4.611310730E0,8.350085907E0
2.903055834E-1,2.317181396E-1,4.659959564E0,8.353379059E0
3.003515833E-1,3.330574036E-1,4.680317230E0,8.379125519E0
3.103965833E-1,4.635859680E-1,4.769831085E0,8.403225403E0
3.204415833E-1,4.569996643E-1,4.846771088E0,8.448431396E0
3.304875834E-1,4.668791199E-1,4.826862488E0,8.500523071E0
3.405325834E-1,4.528083801E-1,4.837191010E0,8.516689453E0
3.505785833E-1,4.866380310E-1,4.897665253E0,8.542585602E0
3.606235833E-1,6.252497864E-1,4.936284943E0,8.617579651E0
3.706685833E-1,6.885681152E-1,4.982987823E0,8.676706696E0
3.807145834E-1,6.783892822E-1,5.017715607E0,8.683742065E0
3.907595834E-1,6.480024719E-1,5.046156464E0,8.610244904E0
4.008055833E-1,6.477030945E-1,5.071902924E0,8.541837158E0
4.108505833E-1,6.405180359E-1,5.081632690E0,8.481961670E0
4.208955833E-1,7.298822021E-1,5.147795105E0,8.524473267E0
4.309415834E-1,8.015830994E-1,5.194348297E0,8.627309418E0
4.409865834E-1,7.732919312E-1,5.159770203E0,8.665330353E0
4.510334583E-1,7.286846924E-1,5.130730591E0,8.711883545E0
4.610784583E-1,6.465055847E-1,5.065316620E0,8.683891754E0
4.711244584E-1,6.168672180E-1,5.013674011E0,8.669970703E0
4.811694583E-1,5.929170227E-1,4.975653076E0,8.723259888E0
4.912144583E-1,5.917195129E-1,4.942272491E0,8.830586700E0
5.012604583E-1,5.857319641E-1,4.917573853E0,8.983867950E0
5.113054583E-1,5.340893555E-1,4.816983032E0,9.079968109E0
5.213514584E-1,4.457730103E-1,4.714446259E0,9.129365387E0
5.313964583E-1,4.086502075E-1,4.590354309E0,9.198970642E0
5.414424583E-1,4.147874451E-1,4.500241699E0,9.275461578E0
5.514874583E-1,5.372328186E-1,4.434528351E0,9.366023254E0
5.615324583E-1,6.045927429E-1,4.487069092E0,9.366622009E0
5.715784584E-1,5.016069031E-1,4.382586365E0,9.440119171E0
5.816234583E-1,4.529580688E-1,4.331243134E0,9.366472321E0
5.916694583E-1,3.923341370E-1,4.346062317E0,9.228459320E0
