"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.033583337E-3,1.373948669E1,1.143664551E1,-4.729162598E1
1.907958335E-2,1.371475220E1,1.132553101E1,-4.726690674E1
2.912458335E-2,1.374252701E1,1.130548096E1,-4.728363037E1
3.917058336E-2,1.389628601E1,1.118609619E1,-4.716107178E1
4.921558333E-2,1.399654007E1,1.127316284E1,-4.711120605E1
5.926058334E-2,1.382026672E1,1.124667358E1,-4.721789551E1
6.930658335E-2,1.381489563E1,1.124993896E1,-4.695739746E1
7.935158335E-2,1.368496323E1,1.139062500E1,-4.736053467E1
8.939758336E-2,1.362631607E1,1.135171509E1,-4.714984131E1
9.944258333E-2,1.340034103E1,1.143405151E1,-4.717993164E1
1.094885833E-1,1.331032944E1,1.144808960E1,-4.723657227E1
1.195335833E-1,1.329748535E1,1.150222778E1,-4.717620850E1
1.295785833E-1,1.330338669E1,1.152749634E1,-4.711407471E1
1.396245834E-1,1.326897049E1,1.160488892E1,-4.715148926E1
1.496695833E-1,1.314951324E1,1.159445190E1,-4.727130127E1
1.597155833E-1,1.318103409E1,1.167312622E1,-4.732147217E1
1.697605833E-1,1.317329025E1,1.164703369E1,-4.716491699E1
1.798055833E-1,1.317329025E1,1.164703369E1,-4.716491699E1
1.898515834E-1,1.320290756E1,1.165774536E1,-4.719830322E1
1.998965833E-1,1.321599960E1,1.176953125E1,-4.724627686E1
2.099425833E-1,1.305955505E1,1.185461426E1,-4.713665771E1
2.199875833E-1,1.311463547E1,1.176065063E1,-4.721942139E1
2.300335834E-1,1.289395905E1,1.174856567E1,-4.724560547E1
2.400785834E-1,1.310048294E1,1.185104370E1,-4.703698730E1
2.501235833E-1,1.290153503E1,1.197717285E1,-4.700494385E1
2.601695833E-1,1.284885406E1,1.200714111E1,-4.707641602E1
2.702145833E-1,1.271875000E1,1.222760010E1,-4.704846191E1
2.802605834E-1,1.265961838E1,1.229644775E1,-4.698858643E1
2.903055834E-1,1.273374176E1,1.235516357E1,-4.698657227E1
3.003515833E-1,1.256718063E1,1.231582642E1,-4.701635742E1
3.103965833E-1,1.269040298E1,1.238165283E1,-4.688342285E1
3.204415833E-1,1.270570374E1,1.236636353E1,-4.705316162E1
3.304875834E-1,1.260424042E1,1.258847046E1,-4.699230957E1
3.405325834E-1,1.248054504E1,1.256533813E1,-4.663513184E1
3.505785833E-1,1.230800629E1,1.265579224E1,-4.656787109E1
3.606235833E-1,1.222367477E1,1.254852295E1,-4.675335693E1
3.706685833E-1,1.221449661E1,1.260195923E1,-4.663952637E1
3.807145834E-1,1.210361099E1,1.270681763E1,-4.664843750E1
3.907595834E-1,1.214209747E1,1.280447388E1,-4.661279297E1
4.008055833E-1,1.213024902E1,1.272802734E1,-4.669378662E1
4.108505833E-1,1.214947128E1,1.278671265E1,-4.660919189E1
4.208955833E-1,1.212186813E1,1.280868530E1,-4.648962402E1
4.309415834E-1,1.203394318E1,1.279278564E1,-4.647094727E1
4.409865834E-1,1.206355286E1,1.281433105E1,-4.638604736E1
4.510334583E-1,1.200130844E1,1.285336304E1,-4.632232666E1
4.610784583E-1,1.176476288E1,1.285693359E1,-4.628881836E1
4.711244584E-1,1.182295227E1,1.288903809E1,-4.622308350E1
4.811694583E-1,1.183693695E1,1.293923950E1,-4.619702148E1
4.912144583E-1,1.188499451E1,1.297061157E1,-4.625750732E1
5.012604583E-1,1.180007935E1,1.295223999E1,-4.636914062E1
5.113054583E-1,1.189164352E1,1.304461670E1,-4.646984863E1
5.213514584E-1,1.181812668E1,1.306130981E1,-4.621936035E1
5.313964583E-1,1.163939285E1,1.310195923E1,-4.596313477E1
5.414424583E-1,1.162082291E1,1.297311401E1,-4.605322266E1
5.514874583E-1,1.154948425E1,1.310003662E1,-4.611401367E1
5.615324583E-1,1.136599731E1,1.302288818E1,-4.600433350E1
5.715784584E-1,1.127179337E1,1.306683350E1,-4.616717529E1
5.816234583E-1,1.134587860E1,1.312326050E1,-4.604388428E1
5.916694583E-1,1.141263580E1,1.304922485E1,-4.587506104E1
6.017144583E-1,1.149164963E1,1.302670288E1,-4.573968506E1
6.117594583E-1,1.123154449E1,1.307183838E1,-4.600256348E1
6.218054584E-1,1.128133774E1,1.304702759E1,-4.616528320E1
6.318504584E-1,1.130821609E1,1.287625122E1,-4.585217285E1
6.418964583E-1,1.133143234E1,1.283648682E1,-4.570153809E1
6.519414583E-1,1.147501373E1,1.284735107E1,-4.566229248E1
6.619864583E-1,1.132099533E1,1.290927124E1,-4.566595459E1
6.720324584E-1,1.143168640E1,1.293566895E1,-4.568615723E1
6.820774584E-1,1.130633926E1,1.292120361E1,-4.558831787E1
6.921234583E-1,1.128829193E1,1.303613281E1,-4.546343994E1
7.021684583E-1,1.130347061E1,1.284814453E1,-4.526501465E1
7.122144584E-1,1.114992523E1,1.289672852E1,-4.548767090E1
7.222594584E-1,1.109983826E1,1.279937744E1,-4.569116211E1
7.323044584E-1,1.114617538E1,1.272735596E1,-4.565319824E1
7.423504583E-1,1.118764877E1,1.267797852E1,-4.549450684E1
7.523954583E-1,1.103306961E1,1.270654297E1,-4.535919189E1
7.624414584E-1,1.102879715E1,1.264758301E1,-4.540301514E1
7.724864584E-1,1.100757217E1,1.253509521E1,-4.562597656E1
7.825314584E-1,1.102514267E1,1.256777954E1,-4.548297119E1
7.925774583E-1,1.093796921E1,1.254553223E1,-4.555438232E1
8.026224583E-1,1.078197098E1,1.251919556E1,-4.554449463E1
8.126684584E-1,1.089257812E1,1.247137451E1,-4.552349854E1
8.227134584E-1,1.081314087E1,1.252035522E1,-4.545678711E1
8.327594583E-1,1.066781616E1,1.268307495E1,-4.538354492E1
8.428044583E-1,1.062200165E1,1.257226562E1,-4.534820557E1
8.528494583E-1,1.068737030E1,1.244421387E1,-4.532012939E1
8.628954584E-1,1.051800156E1,1.246490479E1,-4.524267578E1
8.729404584E-1,1.057118607E1,1.247235107E1,-4.521514893E1
8.829864583E-1,1.063499069E1,1.247967529E1,-4.516424561E1
8.930314583E-1,1.063499069E1,1.247967529E1,-4.516424561E1
9.030764583E-1,1.062888718E1,1.262509155E1,-4.528082275E1
9.131224584E-1,1.060951996E1,1.256085205E1,-4.511279297E1
9.231674584E-1,1.065436172E1,1.261114502E1,-4.518621826E1
9.332134583E-1,1.066451645E1,1.262374878E1,-4.507537842E1
9.432584583E-1,1.061635208E1,1.271594238E1,-4.516381836E1
9.533034583E-1,1.053001022E1,1.279293823E1,-4.494519043E1
9.633494584E-1,1.048047256E1,1.262237549E1,-4.512896729E1
9.733944584E-1,1.066554642E1,1.252099609E1,-4.516198730E1
9.834404583E-1,1.063117599E1,1.272717285E1,-4.512359619E1
9.934854583E-1,1.062342453E1,1.270819092E1,-4.497308350E1
1.003530458E0,1.079030609E1,1.279962158E1,-4.505944824E1
1.013576458E0,1.058698654E1,1.299972534E1,-4.503808594E1
1.023621458E0,1.063289642E1,1.278823853E1,-4.491040039E1
1.033667458E0,1.051241684E1,1.289825439E1,-4.509295654E1
1.043712458E0,1.055871964E1,1.296029663E1,-4.518090820E1
1.053758458E0,1.057299042E1,1.295458984E1,-4.507965088E1
1.063803458E0,1.044850540E1,1.300579834E1,-4.511938477E1
1.073848458E0,1.054807281E1,1.282937622E1,-4.494049072E1
1.083894458E0,1.065582275E1,1.285873413E1,-4.535156250E1
1.093939458E0,1.077095795E1,1.271362305E1,-4.524548340E1
1.103985458E0,1.078816223E1,1.265151978E1,-4.519232178E1
1.114030458E0,1.068539429E1,1.266238403E1,-4.521588135E1
1.124075458E0,1.065438843E1,1.262753296E1,-4.530664062E1
