"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
7.060050964E-3,3.670625022E1,1.370963616E2,2.365656025E1,NaN,NaN,2.609501400E1,3.896555261E1
8.202075958E-3,3.670625021E1,1.370963617E2,2.080689014E1,NaN,NaN,1.585950115E1,3.000000000E1
3.797805309E-2,3.670625025E1,1.370963614E2,2.080348362E1,NaN,NaN,1.585850369E1,3.000006244E1
6.021672010E0,3.670625023E1,1.370963616E2,2.080689014E1,NaN,NaN,1.422330409E1,3.000000000E1
1.202627099E1,3.670625022E1,1.370963616E2,2.080689014E1,NaN,NaN,1.435914613E1,3.000000000E1
