"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.198166667E-2,-4.165195525E-1,5.926500559E-1,-6.784489751E-2
2.202666667E-2,-5.186569691E-1,7.978703976E-1,-1.354081929E-1
3.207166668E-2,-6.272404790E-1,9.951845407E-1,-2.116731256E-1
4.211666668E-2,-7.076190710E-1,1.144831657E0,-2.798501849E-1
5.216166668E-2,-7.352837324E-1,1.221192479E0,-3.314766288E-1
6.220666668E-2,-7.080553770E-1,1.210332513E0,-3.617165387E-1
7.225166669E-2,-6.366658807E-1,1.109507322E0,-3.757623136E-1
8.229666669E-2,-5.346117020E-1,9.610799551E-1,-3.733803630E-1
9.234166663E-2,-4.346004426E-1,8.101248145E-1,-3.725904524E-1
1.023866666E-1,-3.694010079E-1,7.267162204E-1,-3.808197379E-1
1.124306666E-1,-3.370137811E-1,6.844036579E-1,-4.125422537E-1
1.224756666E-1,-3.166904449E-1,6.266971231E-1,-4.144366086E-1
1.325206666E-1,-3.196140528E-1,5.807318091E-1,-3.861495852E-1
1.425656666E-1,-4.130292237E-1,6.960613132E-1,-3.629055321E-1
1.526106666E-1,-6.239230633E-1,9.591571093E-1,-3.620873988E-1
1.626556666E-1,-7.968750000E-1,1.095829368E0,-3.309580982E-1
1.727006666E-1,-9.256321788E-1,1.152823329E0,-2.656286359E-1
1.827456667E-1,-9.883069992E-1,1.132400632E0,-2.150622308E-1
1.927906667E-1,-9.670741558E-1,1.037807226E0,-1.854204535E-1
2.028346666E-1,-8.571457267E-1,8.467767239E-1,-1.790830344E-1
2.128796667E-1,-6.856898069E-1,6.326804161E-1,-1.373206824E-1
2.229246667E-1,-5.025668144E-1,3.964953721E-1,-6.719104946E-2
2.329696667E-1,-3.187144399E-1,1.587935984E-1,9.984426200E-3
2.430146667E-1,-1.304264069E-1,-6.144507229E-2,6.968085468E-2
2.530596667E-1,4.100793600E-2,-1.651312411E-1,7.073253393E-2
2.631046667E-1,1.723127067E-1,-2.203184813E-1,3.850980848E-2
2.731496667E-1,2.384768128E-1,-1.836544871E-1,3.993644379E-3
2.831946667E-1,2.258008122E-1,-8.562673628E-2,-2.015460655E-2
2.932386667E-1,1.349995434E-1,3.397875279E-2,-4.219705984E-2
3.032836667E-1,1.707041822E-2,1.438043416E-1,-6.767654419E-2
3.133286667E-1,-9.483879805E-2,2.468138188E-1,-9.695187211E-2
3.233736667E-1,-2.048095614E-1,3.392155170E-1,-1.161017939E-1
3.334186667E-1,-3.054259121E-1,4.072550237E-1,-1.257490963E-1
3.434636667E-1,-3.801839650E-1,4.391392469E-1,-1.257857680E-1
3.535086667E-1,-4.250758290E-1,4.170568287E-1,-1.122161597E-1
3.635536667E-1,-4.491237104E-1,3.256003857E-1,-1.019745246E-1
3.735986667E-1,-4.487228990E-1,2.006166279E-1,-9.533552825E-2
3.836426667E-1,-4.303638339E-1,8.010265976E-2,-8.757545799E-2
3.936876667E-1,-4.086313844E-1,5.788065027E-4,-7.031977177E-2
4.037326667E-1,-3.985082507E-1,-7.368040271E-3,-4.315442592E-2
4.137776666E-1,-3.856840730E-1,5.682532862E-2,-4.213953391E-3
4.238226666E-1,-3.738085926E-1,1.471635699E-1,4.138122872E-2
4.338676666E-1,-3.648627698E-1,2.332686186E-1,8.973597735E-2
4.439126666E-1,-3.496823609E-1,3.064456582E-1,1.335441172E-1
4.539576666E-1,-3.209444582E-1,3.350368440E-1,1.666900814E-1
4.640026666E-1,-2.728503048E-1,3.150229454E-1,1.867185682E-1
4.740466666E-1,-2.021915764E-1,2.818844318E-1,2.014213502E-1
4.840916666E-1,-1.351753026E-1,2.486045957E-1,2.186571807E-1
4.941366666E-1,-7.084477693E-2,1.916164160E-1,2.192246914E-1
5.041816666E-1,-2.841341123E-2,1.388529092E-1,2.090329677E-1
5.142266667E-1,-5.556140840E-2,8.396810293E-2,2.050635219E-1
5.242716667E-1,-1.278762519E-1,4.498332366E-2,1.943131536E-1
5.343166667E-1,-2.253977507E-1,1.004637964E-2,1.818913668E-1
5.443616667E-1,-3.247663081E-1,-5.854186602E-3,1.624054313E-1
5.544066667E-1,-4.034547210E-1,-1.702850917E-3,1.380039454E-1
5.644506667E-1,-4.650225937E-1,1.900958084E-2,1.131351590E-1
5.744956667E-1,-4.979981184E-1,5.545121059E-2,9.075582027E-2
5.845406667E-1,-5.017003417E-1,1.001783609E-1,7.046210766E-2
5.945856667E-1,-4.655483961E-1,1.389468014E-1,6.067819521E-2
6.046306667E-1,-3.901893198E-1,1.547289938E-1,5.563595518E-2
6.146756667E-1,-2.842242718E-1,1.385484338E-1,5.412008241E-2
6.247206667E-1,-1.693509668E-1,9.241008759E-2,5.290720239E-2
6.347656667E-1,-6.738892198E-2,3.862462193E-2,5.792139843E-2
6.448106667E-1,-6.670479197E-3,5.755834281E-4,7.094038278E-2
6.548546667E-1,1.271573454E-2,-2.456385829E-2,6.632885337E-2
6.648996667E-1,1.984918118E-2,-6.767994724E-3,6.377115101E-2
6.749446667E-1,9.071636014E-3,2.434678003E-2,5.777370930E-2
6.849896667E-1,-1.084189489E-2,4.913914949E-2,5.367540941E-2
6.950346667E-1,-2.498754114E-2,7.684481144E-2,4.674080759E-2
7.050798333E-1,-3.164425120E-2,9.137791395E-2,3.604695573E-2
7.151248333E-1,-3.064130619E-2,7.433182001E-2,3.178829327E-2
7.251698333E-1,-1.941520721E-2,3.303649649E-2,3.240204230E-2
7.352138333E-1,5.498665385E-3,-1.616859809E-2,3.807777166E-2
7.452588333E-1,2.382962964E-2,-7.298711687E-2,5.288578570E-2
7.553038333E-1,2.875487879E-2,-1.323598921E-1,6.435415149E-2
7.653488333E-1,2.972378954E-2,-1.695418358E-1,6.521229446E-2
7.753938333E-1,2.243977785E-2,-1.770956218E-1,6.393611431E-2
7.854388334E-1,4.572459497E-3,-1.549179703E-1,5.649017915E-2
7.954838334E-1,-1.533413585E-2,-1.112663597E-1,3.966725990E-2
8.055288333E-1,-2.690023556E-2,-6.431530416E-2,6.877317093E-3
8.155738333E-1,-3.045342490E-2,-2.905824594E-2,-3.021865338E-2
8.256178334E-1,-3.823387250E-2,-1.332734711E-2,-5.774873868E-2
8.356628333E-1,-4.275831580E-2,-1.186793577E-2,-8.094833046E-2
8.457078333E-1,-4.097593576E-2,-1.926518232E-2,-9.458645433E-2
8.557528333E-1,-4.025368765E-2,-4.020854831E-2,-9.925284982E-2
8.657978333E-1,-4.114874080E-2,-6.261099130E-2,-1.014494598E-1
8.758428333E-1,-3.782831132E-2,-8.330508322E-2,-9.777722508E-2
8.858878333E-1,-2.951006964E-2,-8.925116807E-2,-9.387616068E-2
8.959328333E-1,-1.197501738E-2,-9.100991488E-2,-9.795451909E-2
9.059768333E-1,2.402740531E-2,-6.901678443E-2,-1.125734895E-1
9.160218333E-1,6.540413946E-2,-2.496836707E-2,-1.389366388E-1
9.260668333E-1,7.772268355E-2,2.257039305E-3,-1.651405543E-1
9.361118333E-1,2.926114574E-2,-1.188168209E-2,-1.790760756E-1
9.461568333E-1,-1.075183600E-1,-1.129634082E-1,-1.716141999E-1
9.562018333E-1,-3.268176913E-1,-2.892987430E-1,-1.379992515E-1
9.662468333E-1,-5.614038706E-1,-4.476282001E-1,-1.057005450E-1
9.762918333E-1,-7.294719815E-1,-4.978522360E-1,-9.580663592E-2
9.863368333E-1,-8.324075937E-1,-4.648452103E-1,-1.171209067E-1
9.963808333E-1,-8.663850427E-1,-3.265230358E-1,-1.491717845E-1
1.006425833E0,-8.313828111E-1,-8.955223113E-2,-1.541013271E-1
1.016470833E0,-7.006104589E-1,1.739435941E-1,-1.409157515E-1
1.026515833E0,-4.895474315E-1,3.628554046E-1,-1.161696240E-1
1.036560833E0,-2.232680917E-1,4.422951043E-1,-7.736710459E-2
1.046605833E0,5.210413039E-2,4.372544885E-1,-2.829451859E-2
1.056650833E0,3.179717660E-1,3.720603287E-1,1.464602444E-2
1.066695833E0,5.558542013E-1,2.898287475E-1,4.769357294E-2
1.076739833E0,7.418600321E-1,1.843555719E-1,7.008755952E-2
1.086784833E0,8.724767566E-1,8.932683617E-2,8.811522275E-2
1.096829833E0,9.410244226E-1,1.896877959E-2,1.076614931E-1
1.106874833E0,9.512243271E-1,-2.659964375E-2,1.194688082E-1
1.116919833E0,9.157717824E-1,-4.263506830E-2,1.304386258E-1
1.126964833E0,8.376695514E-1,-5.116955936E-2,1.337673962E-1
1.137009833E0,7.332128882E-1,-6.945163012E-2,1.248905435E-1
1.147054833E0,6.212373972E-1,-7.074227184E-2,1.045377553E-1
1.157099833E0,5.000979304E-1,-6.373469532E-2,7.168207318E-2
1.167143833E0,3.832142949E-1,-4.044205323E-2,3.673675656E-2
1.177188833E0,2.730414569E-1,-3.937041387E-3,-4.336378537E-3
1.187233833E0,1.757095307E-1,4.347043112E-2,-4.317683354E-2
1.197278833E0,9.353663772E-2,1.039902419E-1,-7.923310250E-2
1.207323833E0,3.519363701E-2,1.639172286E-1,-1.070834920E-1
1.217368833E0,-6.520522293E-3,2.080290318E-1,-1.283576190E-1
1.227413833E0,-3.203924000E-2,2.330020368E-1,-1.411438286E-1
1.237458833E0,-4.573721066E-2,2.375962585E-1,-1.468139738E-1
1.247502833E0,-5.368424207E-2,2.329829782E-1,-1.489166468E-1
1.257547833E0,-5.884251744E-2,2.291272432E-1,-1.407719105E-1
1.267592833E0,-6.661527604E-2,2.287811190E-1,-1.241489872E-1
1.277637833E0,-7.717178017E-2,2.217136174E-1,-1.099836379E-1
1.287682833E0,-7.265526801E-2,2.071690857E-1,-8.791394532E-2
1.297727833E0,-5.152655020E-2,1.791851223E-1,-6.465628743E-2
1.307772833E0,-1.999856718E-2,1.488271654E-1,-3.849811479E-2
1.317817833E0,2.029053308E-2,1.069143489E-1,-1.871508919E-2
1.327861833E0,4.442379251E-2,5.245617777E-2,-4.573284648E-3
1.337906833E0,4.554604739E-2,-4.072609823E-3,7.560875732E-3
1.347951833E0,2.056709677E-2,-5.441505462E-2,1.493516937E-2
1.357996833E0,-2.500171959E-2,-8.832375705E-2,2.378698252E-2
1.368041833E0,-8.287829161E-2,-1.047995389E-1,3.177665919E-2
1.378086833E0,-1.335166991E-1,-1.060586795E-1,4.033286124E-2
1.388131833E0,-1.603046060E-1,-1.001073271E-1,4.736185819E-2
1.398176833E0,-1.496335864E-1,-7.841295004E-2,5.562670901E-2
1.408220833E0,-1.057483256E-1,-5.375130475E-2,6.161345541E-2
1.418265833E0,-3.350715339E-2,-4.042724520E-2,5.565676466E-2
1.428310833E0,5.359279737E-2,-2.851850167E-2,3.781621158E-2
1.438355833E0,1.360866129E-1,-1.446952671E-2,1.858179830E-2
1.448400833E0,2.028208226E-1,-3.877856070E-3,5.974543747E-3
1.458445833E0,2.605970502E-1,2.536125481E-2,4.427513573E-3
1.468490833E0,3.103919327E-1,5.873202160E-2,5.156990141E-3
1.478535833E0,3.543151617E-1,7.505692542E-2,1.487300079E-2
1.488579833E0,3.812728524E-1,7.069931924E-2,1.288419403E-2
1.498624833E0,4.001309872E-1,3.741299734E-2,-1.932592131E-4
1.508669833E0,4.063701630E-1,-3.611580282E-2,-1.669591852E-2
1.518714833E0,4.115297794E-1,-1.415876448E-1,-2.562842704E-2
1.528759833E0,4.225581586E-1,-2.519263029E-1,-1.942181587E-2
1.538804833E0,4.325964153E-1,-3.477633595E-1,-6.968075410E-3
1.548849833E0,4.191084504E-1,-4.125847518E-1,2.274595387E-2
1.558894833E0,3.538106680E-1,-4.645363688E-1,7.535137981E-2
1.568938833E0,2.143497318E-1,-5.000841022E-1,1.484827697E-1
1.578983833E0,1.477670297E-2,-5.258978605E-1,2.356640100E-1
1.589028833E0,-2.220998555E-1,-5.236627460E-1,3.027595282E-1
1.599073833E0,-4.453382790E-1,-4.733710885E-1,3.030844331E-1
1.609118833E0,-5.873628259E-1,-3.360947371E-1,2.677232623E-1
1.619163833E0,-6.010927558E-1,-1.351043731E-1,2.081235796E-1
1.629208833E0,-4.595440328E-1,7.362132519E-2,1.446969360E-1
1.639253833E0,-1.861862689E-1,2.368991822E-1,8.827280253E-2
1.649297833E0,1.549827009E-1,3.673286140E-1,6.047955900E-2
1.659342833E0,4.860618114E-1,4.651587605E-1,6.657873094E-2
1.669387833E0,7.478467822E-1,5.068153739E-1,1.087612286E-1
1.679432833E0,9.210936427E-1,4.744249582E-1,1.678016484E-1
1.689477833E0,1.005404472E0,3.900626004E-1,2.405073196E-1
1.699521917E0,9.982408881E-1,2.711958885E-1,3.149021566E-1
1.709566917E0,9.188239574E-1,1.535257548E-1,3.639660478E-1
1.719610917E0,7.874326706E-1,8.123265207E-2,3.791300952E-1
1.729655917E0,6.118987799E-1,7.006403059E-2,3.734678924E-1
1.739700917E0,4.046505392E-1,1.151036769E-1,3.647702932E-1
1.749745917E0,1.877935678E-1,1.855814010E-1,3.642172515E-1
1.759790917E0,-1.843257248E-2,2.491055131E-1,3.696202636E-1
1.769835917E0,-1.855039448E-1,2.974140644E-1,3.726794422E-1
1.779880917E0,-2.946860790E-1,3.448857069E-1,3.674636185E-1
1.789925917E0,-3.485784829E-1,3.856617212E-1,3.620863259E-1
1.799969917E0,-3.567304015E-1,4.092205763E-1,3.492754400E-1
1.810014917E0,-3.371582925E-1,4.014979005E-1,3.296049535E-1
1.820059917E0,-2.902568281E-1,3.659689128E-1,3.008374870E-1
1.830104917E0,-2.225243449E-1,3.054318130E-1,2.648619413E-1
1.840149917E0,-1.455187798E-1,2.365973443E-1,2.323846668E-1
