"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-5.733333528E-4,2.981649628E0,5.717061310E0,7.134763184E0
9.470666642E-3,3.103645935E0,5.794151001E0,7.204368439E0
1.951566665E-2,3.302432556E0,5.828579407E0,7.379055176E0
2.956066665E-2,3.355422363E0,5.792953491E0,7.438780975E0
3.960566665E-2,3.272494812E0,5.802234192E0,7.562872925E0
4.965066665E-2,3.081042938E0,5.773643646E0,7.783514099E0
5.969566666E-2,2.714455261E0,5.706283722E0,8.041876831E0
6.974066666E-2,2.279609528E0,5.582940216E0,8.275540924E0
7.978566666E-2,1.932481384E0,5.510341187E0,8.263715515E0
8.983066666E-2,1.702409821E0,5.487289124E0,8.270900574E0
9.987566667E-2,1.767075348E0,5.466931458E0,8.325087891E0
1.099196667E-1,1.732048187E0,5.527256012E0,8.198151855E0
1.199646667E-1,1.593735809E0,5.404211884E0,7.966284027E0
1.300096667E-1,1.208137665E0,5.264103241E0,7.806117096E0
1.400546667E-1,1.051413574E0,5.237308960E0,7.622898102E0
1.500996667E-1,1.464255066E0,5.576653290E0,7.948920135E0
1.601446667E-1,1.319057007E0,5.481301575E0,7.755522308E0
1.701896667E-1,7.393125916E-1,5.195096741E0,7.515421600E0
1.802346667E-1,3.376977539E-1,4.884642334E0,7.592062225E0
1.902796667E-1,2.441423035E-1,4.584815826E0,7.717201996E0
2.003236667E-1,1.679507446E-1,4.438120880E0,8.010442200E0
2.103686667E-1,8.247848511E-2,4.252357178E0,8.352181549E0
2.204136667E-1,-3.444337463E-1,3.863166504E0,8.575517120E0
2.304586667E-1,-6.698570251E-1,3.567082214E0,8.607999573E0
2.405036666E-1,-7.232958984E-1,3.481609955E0,8.735085297E0
2.505486666E-1,-3.915856934E-1,3.586242371E0,9.000333710E0
2.605936666E-1,1.465452576E-1,3.770658875E0,9.455537109E0
2.706386666E-1,4.046086121E-1,3.976031799E0,9.477092285E0
2.806836666E-1,4.462220764E-1,4.161496124E0,9.319170685E0
2.907276666E-1,4.718188477E-1,4.215533752E0,8.848249969E0
3.007726666E-1,5.363346863E-1,4.461172943E0,8.331823883E0
3.108176666E-1,5.647755432E-1,4.704117737E0,8.076604614E0
3.208626666E-1,6.231541443E-1,4.834047546E0,7.933951263E0
3.309076666E-1,5.569917297E-1,4.883744202E0,7.754175110E0
3.409526667E-1,4.296066284E-1,4.858746185E0,7.674091644E0
3.509976667E-1,2.808160400E-1,4.813240814E0,7.645950165E0
3.610426667E-1,1.363664246E-1,4.773124237E0,7.590265961E0
3.710876667E-1,1.029858398E-1,4.738995209E0,7.519014130E0
3.811316667E-1,8.367599487E-2,4.678371277E0,7.630083160E0
3.911766667E-1,8.412506104E-2,4.606820068E0,7.837402039E0
