"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.198166667E-2,6.324658636E-1,9.248849844E-2,-2.974376646E-1,-7.091992326E-1,1.015354306E2,3.376748819E1,-1.418495374E1,-1.008720509E2
2.202666667E-2,6.333525148E-1,9.362569417E-2,-2.935174703E-1,-7.098918239E-1,1.014041992E2,3.345532186E1,-1.381996421E1,-1.006943569E2
3.207166668E-2,6.343187576E-1,9.526137121E-2,-2.885266512E-1,-7.108568339E-1,1.012610474E2,3.307686600E1,-1.333247775E1,-1.004883911E2
4.211666668E-2,6.353040245E-1,9.731268994E-2,-2.825925962E-1,-7.120818321E-1,1.011149259E2,3.264124326E1,-1.273694708E1,-1.002663203E2
5.216166668E-2,6.362251544E-1,9.968057891E-2,-2.760550352E-1,-7.134949632E-1,1.009781776E2,3.217652511E1,-1.206511149E1,-1.000446506E2
6.220666668E-2,6.370170515E-1,1.022130566E-1,-2.693809975E-1,-7.149794174E-1,1.008605071E2,3.171763146E1,-1.136392609E1,-9.983859796E1
7.225166669E-2,6.377051910E-1,1.047662811E-1,-2.630249893E-1,-7.163616154E-1,1.007581731E2,3.129632749E1,-1.068233865E1,-9.964929668E1
8.229666669E-2,6.380255018E-1,1.071102464E-1,-2.573865312E-1,-7.177764060E-1,1.007105136E2,3.093554497E1,-1.005979956E1,-9.952309567E1
9.234166663E-2,6.380734992E-1,1.092246221E-1,-2.526099077E-1,-7.191109096E-1,1.007033705E2,3.064423083E1,-9.513392605E0,-9.944621509E1
1.023866666E-1,6.379008525E-1,1.111891868E-1,-2.485090457E-1,-7.203907540E-1,1.007290623E2,3.040889225E1,-9.024044479E0,-9.940792289E1
1.124306666E-1,6.375371674E-1,1.131116837E-1,-2.447475554E-1,-7.216998772E-1,1.007831671E2,3.020501715E1,-8.557735950E0,-9.939980054E1
1.224756666E-1,6.370172675E-1,1.149537960E-1,-2.412248375E-1,-7.230526831E-1,1.008604750E2,3.001961596E1,-8.111125711E0,-9.941743014E1
1.325206666E-1,6.364652018E-1,1.166177378E-1,-2.379202453E-1,-7.243660895E-1,1.009425187E2,2.984204304E1,-7.695482142E0,-9.944510145E1
1.425656666E-1,6.360319585E-1,1.181457876E-1,-2.344554214E-1,-7.256277712E-1,1.010068700E2,2.963904922E1,-7.283707619E0,-9.945866946E1
1.526106666E-1,6.359953066E-1,1.199610629E-1,-2.296790771E-1,-7.268885362E-1,1.010123127E2,2.933399520E1,-6.762438765E0,-9.940287351E1
1.626556666E-1,6.363268284E-1,1.218611008E-1,-2.235633218E-1,-7.281878446E-1,1.009630751E2,2.891142337E1,-6.144893084E0,-9.928837237E1
