"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.198166667E-2,-3.430986023E1,-1.631710815E1,-1.615826416E1
2.202666667E-2,-3.411278534E1,-1.622467041E1,-1.622747803E1
3.207166668E-2,-3.403491211E1,-1.615353394E1,-1.643035889E1
4.211666668E-2,-3.382274628E1,-1.614343262E1,-1.691925049E1
5.216166668E-2,-3.344264984E1,-1.604083252E1,-1.735705566E1
6.220666668E-2,-3.322809601E1,-1.593615723E1,-1.795361328E1
7.225166669E-2,-3.278748322E1,-1.589306641E1,-1.849328613E1
8.229666669E-2,-3.270401001E1,-1.585635376E1,-1.912408447E1
9.234166663E-2,-3.249810028E1,-1.585733032E1,-1.939276123E1
1.023866666E-1,-3.216799927E1,-1.584219360E1,-1.978637695E1
1.124306666E-1,-3.205811310E1,-1.587405396E1,-2.015191650E1
1.224756666E-1,-3.178895569E1,-1.600872803E1,-2.046514893E1
1.325206666E-1,-3.168228912E1,-1.614648438E1,-2.070599365E1
1.425656666E-1,-3.151724243E1,-1.613052368E1,-2.100952148E1
1.526106666E-1,-3.126755524E1,-1.620321655E1,-2.133422852E1
1.626556666E-1,-3.107099152E1,-1.602410889E1,-2.175592041E1
1.727006666E-1,-3.075624084E1,-1.588095093E1,-2.199060059E1
1.827456667E-1,-3.043265533E1,-1.572286987E1,-2.247351074E1
1.927906667E-1,-3.024683380E1,-1.560699463E1,-2.306365967E1
2.028346666E-1,-2.988442230E1,-1.531811523E1,-2.351324463E1
2.128796667E-1,-2.963410950E1,-1.509490967E1,-2.401782227E1
2.229246667E-1,-2.945455170E1,-1.500381470E1,-2.408154297E1
2.329696667E-1,-2.944822693E1,-1.492962646E1,-2.430426025E1
2.430146667E-1,-2.957089996E1,-1.471060181E1,-2.441491699E1
2.530596667E-1,-2.956954956E1,-1.476989746E1,-2.445050049E1
2.631046667E-1,-2.963687134E1,-1.481121826E1,-2.465844727E1
2.731496667E-1,-2.971186066E1,-1.494808960E1,-2.448718262E1
2.831946667E-1,-2.966572571E1,-1.490939331E1,-2.443414307E1
2.932386667E-1,-2.976820374E1,-1.487911987E1,-2.409918213E1
3.032836667E-1,-2.966947937E1,-1.499276733E1,-2.386132812E1
3.133286667E-1,-2.943197632E1,-1.514123535E1,-2.394042969E1
3.233736667E-1,-2.941816711E1,-1.505740356E1,-2.412628174E1
3.334186667E-1,-2.937826538E1,-1.495144653E1,-2.433715820E1
3.434636667E-1,-2.926149750E1,-1.491442871E1,-2.432318115E1
3.535086667E-1,-2.911673737E1,-1.484103394E1,-2.444384766E1
3.635536667E-1,-2.911673737E1,-1.484103394E1,-2.444384766E1
3.735986667E-1,-2.891438293E1,-1.480236816E1,-2.479461670E1
3.836426667E-1,-2.886550903E1,-1.474649048E1,-2.514050293E1
3.936876667E-1,-2.886034393E1,-1.466610718E1,-2.499761963E1
4.037326667E-1,-2.880190277E1,-1.450704956E1,-2.506567383E1
4.137776666E-1,-2.877771759E1,-1.438888550E1,-2.517919922E1
4.238226666E-1,-2.866497040E1,-1.414575195E1,-2.520214844E1
4.338676666E-1,-2.874617004E1,-1.409338379E1,-2.530993652E1
4.439126666E-1,-2.877333069E1,-1.398895264E1,-2.519116211E1
4.539576666E-1,-2.873360443E1,-1.385665894E1,-2.542309570E1
4.640026666E-1,-2.851691437E1,-1.378347778E1,-2.556518555E1
4.740466666E-1,-2.848134613E1,-1.378460693E1,-2.570471191E1
4.840916666E-1,-2.865206909E1,-1.361740112E1,-2.577148438E1
4.941366666E-1,-2.848119354E1,-1.346969604E1,-2.586865234E1
5.041816666E-1,-2.851367188E1,-1.336340332E1,-2.595733643E1
5.142266667E-1,-2.846982574E1,-1.320553589E1,-2.611773682E1
5.242716667E-1,-2.840579224E1,-1.304025269E1,-2.602447510E1
5.343166667E-1,-2.834436035E1,-1.296267700E1,-2.588201904E1
5.443616667E-1,-2.854290771E1,-1.278894043E1,-2.610437012E1
5.544066667E-1,-2.861131287E1,-1.267736816E1,-2.621765137E1
5.644506667E-1,-2.870696259E1,-1.249325562E1,-2.631072998E1
5.744956667E-1,-2.859323883E1,-1.236990356E1,-2.628094482E1
5.845406667E-1,-2.878473663E1,-1.226489258E1,-2.620971680E1
5.945856667E-1,-2.870154572E1,-1.198727417E1,-2.640118408E1
6.046306667E-1,-2.855290985E1,-1.183636475E1,-2.642358398E1
6.146756667E-1,-2.845323944E1,-1.178063965E1,-2.648779297E1
6.247206667E-1,-2.836729431E1,-1.161651611E1,-2.637591553E1
6.347656667E-1,-2.852190399E1,-1.151193237E1,-2.632122803E1
6.448106667E-1,-2.855828857E1,-1.149670410E1,-2.649066162E1
6.548546667E-1,-2.852080536E1,-1.142861938E1,-2.645147705E1
6.648996667E-1,-2.863412476E1,-1.132244873E1,-2.631176758E1
6.749446667E-1,-2.860278320E1,-1.127359009E1,-2.626617432E1
6.849896667E-1,-2.869011688E1,-1.112435913E1,-2.645861816E1
6.950346667E-1,-2.868207550E1,-1.121267700E1,-2.661688232E1
7.050798333E-1,-2.856984711E1,-1.102603149E1,-2.655718994E1
7.151248333E-1,-2.860292053E1,-1.098287964E1,-2.629296875E1
7.251698333E-1,-2.854723358E1,-1.102066040E1,-2.635827637E1
7.352138333E-1,-2.851822662E1,-1.082022095E1,-2.632672119E1
7.452588333E-1,-2.865201569E1,-1.093179321E1,-2.632818604E1
7.553038333E-1,-2.872079468E1,-1.088034058E1,-2.620745850E1
7.653488333E-1,-2.870455933E1,-1.099227905E1,-2.611364746E1
7.753938333E-1,-2.883728027E1,-1.087258911E1,-2.609545898E1
7.854388334E-1,-2.885075378E1,-1.087002563E1,-2.608508301E1
7.954838334E-1,-2.888177490E1,-1.088555908E1,-2.612322998E1
8.055288333E-1,-2.898338318E1,-1.088903809E1,-2.620660400E1
8.155738333E-1,-2.893207550E1,-1.079049683E1,-2.626055908E1
8.256178334E-1,-2.904577637E1,-1.062738037E1,-2.612774658E1
