"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.063570834E-2,4.994225502E-2,1.108836606E-1,-1.308564097E-2
2.068170832E-2,4.913744703E-2,1.160488576E-1,-2.308208123E-2
3.072770833E-2,5.528844893E-2,1.111974120E-1,-3.383637220E-2
4.077470832E-2,6.380976737E-2,1.173216254E-1,-4.846804589E-2
5.082070833E-2,6.996440887E-2,1.275572926E-1,-5.587293953E-2
6.086670834E-2,6.737954915E-2,1.327099800E-1,-5.222600698E-2
7.091270832E-2,6.070463359E-2,1.428091675E-1,-4.272095114E-2
8.095870833E-2,4.643914476E-2,1.426429898E-1,-3.305687383E-2
9.100570832E-2,3.684394434E-2,1.450951844E-1,-2.801991068E-2
1.010517083E-1,3.181829304E-2,1.478401124E-1,-3.178695217E-2
1.110977083E-1,3.040421940E-2,1.481158286E-1,-4.155445471E-2
1.211437083E-1,3.459070623E-2,1.415311694E-1,-5.494642630E-2
1.311897083E-1,3.565054387E-2,1.276415735E-1,-6.953970343E-2
1.412367083E-1,2.661523968E-2,1.014445871E-1,-8.350105584E-2
1.512827083E-1,9.241521358E-3,8.317014575E-2,-9.786114097E-2
1.613287083E-1,-1.375300996E-2,7.945103943E-2,-1.028084978E-1
1.713747083E-1,-2.847852185E-2,7.314835489E-2,-1.005398929E-1
1.814207083E-1,-3.254277632E-2,7.514466345E-2,-9.204121679E-2
1.914677083E-1,-3.335603327E-2,8.259706944E-2,-8.354236186E-2
2.015137083E-1,-2.745500207E-2,8.128386736E-2,-7.042895257E-2
2.115597083E-1,-1.892738976E-2,6.796214730E-2,-5.731036514E-2
2.216057083E-1,-8.801784366E-3,5.445512384E-2,-5.008653924E-2
2.316517083E-1,7.114693872E-4,4.637415335E-2,-4.256374389E-2
2.416987083E-1,6.500116084E-3,3.939826787E-2,-3.644779325E-2
2.517447083E-1,7.542729727E-4,2.581535652E-2,-2.514901385E-2
2.617907083E-1,-1.167177036E-2,1.058473811E-2,-1.017912012E-2
2.718367083E-1,-2.620571293E-2,-1.043700147E-2,-1.500754617E-3
2.818827083E-1,-3.892896697E-2,-3.083734773E-2,7.363008335E-4
2.919297083E-1,-4.572638869E-2,-3.251144290E-2,-1.371624414E-3
3.019757083E-1,-4.720630869E-2,-2.270994522E-2,-4.851044156E-3
3.120217083E-1,-5.061348900E-2,-7.709073834E-3,-6.417342462E-3
3.220677083E-1,-5.017486587E-2,9.469646960E-3,-5.462332629E-3
3.321137083E-1,-4.811269417E-2,1.777672395E-2,2.321656328E-3
3.421607083E-1,-4.108487815E-2,1.697457954E-2,1.248747483E-2
3.522067083E-1,-3.063644096E-2,1.028784364E-2,2.574710548E-2
3.622527083E-1,-1.732170023E-2,-2.686277963E-3,3.259835392E-2
3.722987083E-1,-1.019684970E-2,-1.555045322E-2,3.230691701E-2
3.823447083E-1,-6.162693258E-3,-2.137079090E-2,2.927464247E-2
3.923917083E-1,-5.369693972E-3,-2.916734293E-2,2.798423730E-2
4.024377083E-1,-1.885141432E-2,-2.341491356E-2,2.819862403E-2
4.124832083E-1,-3.316827863E-2,-1.378309075E-2,3.051314503E-2
4.225292083E-1,-4.327763617E-2,-4.385594744E-3,3.066014871E-2
4.325752083E-1,-4.475047439E-2,6.069767289E-3,2.112120949E-2
4.426222083E-1,-3.639826924E-2,1.717701368E-2,8.947102353E-3
4.526682083E-1,-2.282785811E-2,2.372394130E-2,4.402228631E-3
4.627142083E-1,-1.592361368E-2,2.792933583E-2,1.169902459E-2
4.727602083E-1,-1.541611645E-2,2.280715108E-2,2.234239504E-2
4.828062083E-1,-1.793333516E-2,1.624964923E-2,2.325133234E-2
4.928532083E-1,-1.328507252E-2,1.530861296E-2,1.892155968E-2
5.028992083E-1,-7.237832993E-3,1.350645255E-2,1.100078598E-2
5.129452083E-1,-2.331102267E-3,1.334018074E-2,9.479851462E-3
5.229912083E-1,-3.311944427E-3,1.208796259E-2,1.831888221E-2
5.330372083E-1,-1.069079340E-2,1.261425205E-2,2.659430727E-2
5.430832084E-1,-2.034927905E-2,7.661304902E-3,3.521735594E-2
5.531302083E-1,-1.948845759E-2,1.611459069E-2,3.849181160E-2
5.631762084E-1,-1.680239290E-2,1.721926965E-2,3.453382477E-2
5.732222083E-1,-1.510116551E-2,1.367806364E-2,2.930017933E-2
5.832682083E-1,-1.078977343E-2,9.000487626E-3,2.061934024E-2
5.933142083E-1,-1.070045680E-2,6.685704459E-3,2.203080617E-2
6.033612083E-1,-1.616472937E-2,8.455641568E-3,2.372617461E-2
6.134072083E-1,-2.605624311E-2,1.319686696E-2,2.517679706E-2
6.234532083E-1,-3.171040118E-2,1.569943875E-2,2.634166554E-2
6.334992083E-1,-3.229576349E-2,1.821719110E-2,2.337650023E-2
6.435452083E-1,-2.922966518E-2,1.403150149E-2,2.672409266E-2
6.535922083E-1,-2.339600958E-2,2.250478137E-4,2.898142859E-2
6.636382083E-1,-1.754184812E-2,-6.386515684E-3,3.409656137E-2
6.736842083E-1,-1.168618258E-2,-1.004708279E-2,3.317896277E-2
6.837302083E-1,-8.302370086E-3,2.276162617E-3,2.876530588E-2
6.937762083E-1,-1.116056088E-2,1.999260113E-2,2.115792409E-2
7.038232083E-1,-1.668582112E-2,2.578524314E-2,1.439216360E-2
7.138692083E-1,-1.941858791E-2,2.551470697E-2,8.533561602E-3
7.239152083E-1,-1.174495462E-2,1.979982853E-2,3.229875583E-3
7.339612083E-1,-4.563581198E-3,1.079389267E-2,3.326935228E-3
7.440072083E-1,9.934749687E-5,4.350108095E-3,6.865477655E-3
7.540542083E-1,7.498775376E-4,-1.460993430E-3,1.166858152E-2
7.641002083E-1,-1.882657176E-3,-2.693770686E-3,9.670678526E-3
7.741462083E-1,-1.006370131E-2,3.337766277E-3,1.746974885E-4
7.841922083E-1,-2.654280886E-2,7.742900867E-3,-4.036026541E-3
7.942382083E-1,-3.900355846E-2,1.575451344E-2,-3.454454942E-3
8.042842083E-1,-4.396183416E-2,2.454294637E-2,-4.089619033E-3
8.143312083E-1,-4.260292277E-2,2.866202034E-2,-7.899527438E-3
8.243772083E-1,-3.174281865E-2,2.434876561E-2,-1.237337105E-2
8.344232083E-1,-2.056136541E-2,1.534954738E-2,-1.773586497E-2
8.444692083E-1,-2.069718763E-2,7.801350206E-3,-1.801842637E-2
8.545152083E-1,-3.772348166E-2,1.299639349E-3,-1.906802692E-2
8.645622083E-1,-5.571446568E-2,-2.081776271E-3,-2.176447585E-2
8.746082083E-1,-6.956797093E-2,-2.881211694E-4,-2.331641689E-2
8.846542083E-1,-7.086706161E-2,8.122141473E-3,-2.425518259E-2
8.947002083E-1,-6.191732362E-2,1.550072152E-2,-2.337480336E-2
9.047462083E-1,-5.339387804E-2,2.343561128E-2,-1.549690682E-2
9.147922084E-1,-4.649372026E-2,2.286653407E-2,-8.410946466E-3
9.248392083E-1,-4.359194264E-2,1.506986469E-2,-6.543005817E-3
9.348852083E-1,-3.682760149E-2,9.241390042E-3,-1.151869074E-2
9.449312083E-1,-2.606390230E-2,9.985210374E-3,-1.741599478E-2
9.549772083E-1,-2.103452012E-2,9.008973837E-3,-1.567740552E-2
9.650232083E-1,-1.835990697E-2,7.533849217E-3,-1.044536009E-2
9.750702083E-1,-2.082909457E-2,6.702806335E-3,-2.859812230E-4
9.851162084E-1,-2.795464732E-2,6.691088434E-3,7.197235245E-3
