"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.063570834E-2,1.286709595E1,6.711212158E0,-4.680609131E1
2.068170832E-2,1.302257538E1,6.730194092E0,-4.687707520E1
3.072770833E-2,1.302690887E1,6.710449219E0,-4.690582275E1
4.077470832E-2,1.311799622E1,6.756896973E0,-4.697741699E1
5.082070833E-2,1.315042877E1,6.748443604E0,-4.705932617E1
6.086670834E-2,1.320912933E1,6.757293701E0,-4.710192871E1
7.091270832E-2,1.333586884E1,6.751129150E0,-4.700628662E1
8.095870833E-2,1.348257446E1,6.638275146E0,-4.696740723E1
9.100570832E-2,1.344112778E1,6.705444336E0,-4.693847656E1
1.010517083E-1,1.352954865E1,6.523681641E0,-4.687548828E1
1.110977083E-1,1.368755341E1,6.518493652E0,-4.696276855E1
1.211437083E-1,1.351871109E1,6.566558838E0,-4.684509277E1
1.311897083E-1,1.377142334E1,6.563293457E0,-4.657714844E1
1.412367083E-1,1.371423340E1,6.491607666E0,-4.681469727E1
1.512827083E-1,1.385798645E1,6.585174561E0,-4.682574463E1
1.613287083E-1,1.389422607E1,6.652618408E0,-4.694152832E1
1.713747083E-1,1.394979858E1,6.755218506E0,-4.700500488E1
1.814207083E-1,1.398750687E1,6.677093506E0,-4.681927490E1
1.914677083E-1,1.386991882E1,6.858215332E0,-4.665563965E1
2.015137083E-1,1.407614517E1,6.740936279E0,-4.677087402E1
2.115597083E-1,1.404953003E1,6.804840088E0,-4.658331299E1
2.216057083E-1,1.403450012E1,6.782104492E0,-4.659527588E1
2.316517083E-1,1.416276169E1,6.793731689E0,-4.648986816E1
2.416987083E-1,1.418693161E1,6.828521729E0,-4.663690186E1
2.517447083E-1,1.415106583E1,6.738800049E0,-4.649847412E1
2.617907083E-1,1.418946457E1,6.724914551E0,-4.628100586E1
2.718367083E-1,1.418946457E1,6.724914551E0,-4.628100586E1
2.818827083E-1,1.413149261E1,6.738983154E0,-4.648870850E1
2.919297083E-1,1.409924316E1,6.807220459E0,-4.653796387E1
3.019757083E-1,1.405112457E1,6.951324463E0,-4.647827148E1
3.120217083E-1,1.400591660E1,6.900726318E0,-4.660461426E1
3.220677083E-1,1.409701157E1,6.877105713E0,-4.659906006E1
3.321137083E-1,1.406348038E1,7.036010742E0,-4.671160889E1
3.421607083E-1,1.412854767E1,6.997009277E0,-4.676873779E1
3.522067083E-1,1.409412384E1,6.963195801E0,-4.669934082E1
3.622527083E-1,1.401283646E1,7.168670654E0,-4.657153320E1
3.722987083E-1,1.409978104E1,7.023193359E0,-4.674066162E1
3.823447083E-1,1.406037140E1,6.851654053E0,-4.679840088E1
3.923917083E-1,1.403781509E1,7.005279541E0,-4.674114990E1
4.024377083E-1,1.398872375E1,7.086334229E0,-4.666717529E1
4.124832083E-1,1.398733902E1,7.027954102E0,-4.670867920E1
4.225292083E-1,1.403368378E1,7.049316406E0,-4.664788818E1
4.325752083E-1,1.391443253E1,7.106353760E0,-4.679699707E1
4.426222083E-1,1.405136108E1,7.036193848E0,-4.686059570E1
4.526682083E-1,1.396540833E1,6.977020264E0,-4.663183594E1
4.627142083E-1,1.394284439E1,6.981445312E0,-4.665606689E1
4.727602083E-1,1.401276016E1,6.945983887E0,-4.669879150E1
4.828062083E-1,1.397346115E1,6.944213867E0,-4.668334961E1
4.928532083E-1,1.416620636E1,7.065887451E0,-4.685522461E1
5.028992083E-1,1.402848434E1,7.047607422E0,-4.689465332E1
5.129452083E-1,1.407543564E1,6.973968506E0,-4.694989014E1
5.229912083E-1,1.407788467E1,7.059631348E0,-4.672521973E1
5.330372083E-1,1.419030762E1,7.004058838E0,-4.679370117E1
5.430832084E-1,1.415377045E1,6.937683105E0,-4.688006592E1
5.531302083E-1,1.414361191E1,7.009765625E0,-4.675073242E1
5.631762084E-1,1.410349655E1,6.955078125E0,-4.666656494E1
5.732222083E-1,1.416643143E1,7.000366211E0,-4.668664551E1
5.832682083E-1,1.413904190E1,7.051727295E0,-4.668817139E1
5.933142083E-1,1.400333786E1,7.298583984E0,-4.669622803E1
6.033612083E-1,1.419501877E1,7.144592285E0,-4.676788330E1
6.134072083E-1,1.404785919E1,7.067810059E0,-4.674090576E1
6.234532083E-1,1.413809204E1,7.216186523E0,-4.682501221E1
6.334992083E-1,1.424012756E1,7.165679932E0,-4.678472900E1
6.435452083E-1,1.412372589E1,7.199768066E0,-4.680200195E1
6.535922083E-1,1.412587738E1,7.156768799E0,-4.653094482E1
6.636382083E-1,1.408928680E1,7.195251465E0,-4.651495361E1
6.736842083E-1,1.400262451E1,7.240692139E0,-4.666137695E1
6.837302083E-1,1.394736099E1,7.229003906E0,-4.669238281E1
6.937762083E-1,1.409003448E1,7.110076904E0,-4.647277832E1
7.038232083E-1,1.396298218E1,7.185424805E0,-4.663287354E1
7.138692083E-1,1.412190247E1,7.226715088E0,-4.659472656E1
7.239152083E-1,1.410340500E1,7.109710693E0,-4.662115479E1
7.339612083E-1,1.410530090E1,7.218963623E0,-4.656878662E1
7.440072083E-1,1.411882019E1,7.131713867E0,-4.646679688E1
7.540542083E-1,1.415216446E1,7.065795898E0,-4.640844727E1
7.641002083E-1,1.400267410E1,7.200103760E0,-4.639532471E1
7.741462083E-1,1.398271179E1,7.043243408E0,-4.648010254E1
7.841922083E-1,1.396268463E1,6.995544434E0,-4.630505371E1
7.942382083E-1,1.401578140E1,7.065979004E0,-4.659484863E1
8.042842083E-1,1.390641785E1,7.159332275E0,-4.645196533E1
8.143312083E-1,1.395701981E1,7.175170898E0,-4.642065430E1
8.243772083E-1,1.400082779E1,7.153869629E0,-4.640570068E1
8.344232083E-1,1.407917404E1,7.269348145E0,-4.653955078E1
8.444692083E-1,1.399121094E1,7.297851562E0,-4.650054932E1
8.545152083E-1,1.404737854E1,7.175903320E0,-4.659515381E1
8.645622083E-1,1.401936340E1,7.271911621E0,-4.666564941E1
8.746082083E-1,1.409218979E1,7.304931641E0,-4.662585449E1
8.846542083E-1,1.401927948E1,7.387542725E0,-4.657562256E1
8.947002083E-1,1.389776230E1,7.419616699E0,-4.641381836E1
9.047462083E-1,1.381242752E1,7.441894531E0,-4.627081299E1
9.147922084E-1,1.379108047E1,7.376312256E0,-4.632751465E1
9.248392083E-1,1.383557510E1,7.427124023E0,-4.632037354E1
9.348852083E-1,1.387405777E1,7.565551758E0,-4.634393311E1
9.449312083E-1,1.398958588E1,7.555023193E0,-4.645092773E1
9.549772083E-1,1.397670364E1,7.677398682E0,-4.645782471E1
9.650232083E-1,1.394840240E1,7.624572754E0,-4.626580811E1
9.750702083E-1,1.394816208E1,7.678833008E0,-4.637017822E1
9.851162084E-1,1.394816208E1,7.678833008E0,-4.637017822E1
9.951622083E-1,1.382848358E1,7.556091309E0,-4.654962158E1
1.005208208E0,1.375275421E1,7.573944092E0,-4.656488037E1
1.015254208E0,1.380961990E1,7.618621826E0,-4.654455566E1
1.025300208E0,1.396214676E1,7.598419189E0,-4.642407227E1
1.035347208E0,1.384093475E1,7.710906982E0,-4.633410645E1
1.045393208E0,1.387399292E1,7.705718994E0,-4.646685791E1
1.055439208E0,1.390824890E1,7.641571045E0,-4.628729248E1
1.065485208E0,1.384433746E1,7.632263184E0,-4.646636963E1
1.075531208E0,1.374961472E1,7.693145752E0,-4.651397705E1
1.085578208E0,1.381888962E1,7.728790283E0,-4.636761475E1
1.095624208E0,1.371938324E1,7.678985596E0,-4.646514893E1
1.105670208E0,1.372733688E1,7.748077393E0,-4.641656494E1
1.115716208E0,1.372049713E1,7.737487793E0,-4.636236572E1
1.125762208E0,1.385586166E1,7.736755371E0,-4.630493164E1
1.135808208E0,1.380140305E1,7.754730225E0,-4.620983887E1
1.145855208E0,1.359984207E1,7.810150146E0,-4.605578613E1
1.155901208E0,1.366939545E1,7.683929443E0,-4.618286133E1
1.165947208E0,1.368256378E1,7.539733887E0,-4.611090088E1
1.175993208E0,1.380847549E1,7.620391846E0,-4.616235352E1
1.186039208E0,1.392169189E1,7.635253906E0,-4.644567871E1
1.196086208E0,1.377657318E1,7.639892578E0,-4.622399902E1
1.206132208E0,1.367705917E1,7.804107666E0,-4.617022705E1
1.216178208E0,1.354190063E1,7.885375977E0,-4.621655273E1
1.226224208E0,1.349478531E1,7.877197266E0,-4.631707764E1
1.236270208E0,1.349048233E1,7.848297119E0,-4.609069824E1
1.246316208E0,1.348577499E1,7.967926025E0,-4.610253906E1
1.256363208E0,1.344372940E1,7.984222412E0,-4.611633301E1
1.266409208E0,1.346973801E1,8.039703369E0,-4.601751709E1
1.276455208E0,1.352899170E1,7.927612305E0,-4.599414062E1
1.286501208E0,1.361590576E1,7.982452393E0,-4.592535400E1
1.296547208E0,1.351170349E1,8.028656006E0,-4.603619385E1
1.306593208E0,1.345352173E1,8.021728516E0,-4.617010498E1
1.316640208E0,1.351489258E1,8.061431885E0,-4.611126709E1
1.326686208E0,1.335478592E1,7.882202148E0,-4.615643311E1
1.336732208E0,1.333734894E1,7.760803223E0,-4.616693115E1
1.346778208E0,1.332968140E1,7.879974365E0,-4.626416016E1
