"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
6.963014603E-3,3.670625033E1,1.370963609E2,2.049291268E1,NaN,NaN,2.229726741E1,3.115080746E1
7.115960121E-3,3.670625033E1,1.370963609E2,2.251436362E1,NaN,NaN,3.039501400E1,3.254169222E1
8.211970329E-3,3.670625024E1,1.370963615E2,2.080689014E1,NaN,NaN,1.668425483E1,3.000000000E1
4.137504101E-2,3.670625029E1,1.370963612E2,2.080348362E1,NaN,NaN,1.668309353E1,3.000000852E1
6.012966990E0,3.670625025E1,1.370963614E2,2.080689014E1,NaN,NaN,1.434645442E1,3.000000000E1
1.201903403E1,3.670625023E1,1.370963616E2,2.080689014E1,NaN,NaN,1.426994653E1,3.000000000E1
