"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.897083320E-4,4.219725037E-1,5.528303833E0,8.467441864E0
1.063570834E-2,4.469705200E-1,5.552403717E0,8.398884430E0
2.068170832E-2,4.270619202E-1,5.558990021E0,8.334069214E0
3.072770833E-2,4.188290405E-1,5.582790527E0,8.262817383E0
4.077470832E-2,4.454736328E-1,5.636379089E0,8.273145905E0
5.082070833E-2,4.430786133E-1,5.629942474E0,8.265661469E0
6.086670834E-2,3.501219177E-1,5.561834106E0,8.165220337E0
7.091270832E-2,2.448907471E-1,5.503605194E0,8.106841736E0
8.095870833E-2,1.853146362E-1,5.457650757E0,8.011939087E0
9.100570832E-2,1.877096558E-1,5.450016632E0,7.961943054E0
1.010517083E-1,2.230361938E-1,5.413342896E0,7.998467102E0
1.110977083E-1,2.787203979E-1,5.417534180E0,8.001011810E0
1.211437083E-1,2.624043274E-1,5.381159821E0,8.020920410E0
1.311897083E-1,2.990780640E-1,5.389841766E0,7.990383911E0
1.412367083E-1,2.318678284E-1,5.400170288E0,7.889194336E0
1.512827083E-1,2.583627319E-1,5.541925507E0,7.767497406E0
1.613287083E-1,2.471360779E-1,5.448819122E0,7.769293671E0
1.713747083E-1,2.056723022E-1,5.488336945E0,7.855813751E0
1.814207083E-1,1.740879822E-1,5.462740173E0,7.965535583E0
1.914677083E-1,1.489402771E-1,5.459896088E0,8.076005859E0
2.015137083E-1,1.577719116E-1,5.439987488E0,8.100255432E0
2.115597083E-1,1.116677856E-1,5.439388733E0,8.087531891E0
2.216057083E-1,9.160949707E-2,5.432353363E0,8.067772980E0
2.316517083E-1,8.322692871E-2,5.455255737E0,8.067922668E0
2.416987083E-1,7.783813477E-3,5.494474182E0,8.061785431E0
2.517447083E-1,-4.460723877E-2,5.492378540E0,7.985593872E0
2.617907083E-1,-8.622070312E-2,5.481002197E0,7.910749512E0
2.718367083E-1,-1.149609375E-1,5.495072937E0,7.855963440E0
2.818827083E-1,-8.861572266E-2,5.510341187E0,7.856562195E0
2.919297083E-1,-2.604583740E-2,5.516478424E0,7.949967957E0
3.019757083E-1,2.694396973E-3,5.512287140E0,8.072413330E0
3.120217083E-1,1.272354126E-2,5.480403442E0,8.112679596E0
3.220677083E-1,5.987548828E-3,5.468727722E0,8.146060181E0
3.321137083E-1,-1.751358032E-2,5.436694336E0,8.143216095E0
3.421607083E-1,-7.544311523E-2,5.410349121E0,8.141120453E0
3.522067083E-1,-1.210981750E-1,5.395230560E0,8.126600647E0
3.622527083E-1,-1.348695374E-1,5.401667175E0,8.119565277E0
3.722987083E-1,-1.116677856E-1,5.446274414E0,8.091423798E0
3.823447083E-1,-7.125183105E-2,5.509143677E0,8.082442474E0
3.923917083E-1,-6.795867920E-2,5.526058502E0,8.081993408E0
4.024377083E-1,-7.783813477E-2,5.525160370E0,8.074658661E0
4.124832083E-1,-5.867797852E-2,5.525609436E0,8.106242981E0
4.225292083E-1,-1.916015625E-2,5.529950409E0,8.154891815E0
4.325752083E-1,7.050338745E-2,5.511838074E0,8.224347382E0
4.426222083E-1,1.405577087E-1,5.539081421E0,8.302035828E0
4.526682083E-1,9.999206543E-2,5.515131226E0,8.334069214E0
4.627142083E-1,1.631607056E-2,5.451962585E0,8.310268707E0
4.727602083E-1,-3.577560425E-2,5.422623596E0,8.214318237E0
4.828062083E-1,-5.388793945E-3,5.426964569E0,8.157137146E0
4.928532083E-1,4.984634399E-2,5.472320251E0,8.189619598E0
5.028992083E-1,7.244934082E-2,5.492528229E0,8.206235046E0
5.129452083E-1,5.403762817E-2,5.460195465E0,8.200097809E0
5.229912083E-1,-1.437011719E-2,5.426964569E0,8.147108002E0
5.330372083E-1,-3.682342529E-2,5.387596436E0,8.109386444E0
5.430832084E-1,-4.191284180E-3,5.373825073E0,8.037086792E0
5.531302083E-1,3.248245239E-2,5.427114258E0,8.061486053E0
5.631762084E-1,6.227050781E-2,5.397026825E0,8.215066681E0
5.732222083E-1,1.064286804E-1,5.417384491E0,8.166866913E0
5.832682083E-1,1.179547119E-1,5.454507294E0,8.129893799E0
5.933142083E-1,7.140151978E-2,5.443280640E0,8.122409363E0
6.033612083E-1,3.068618774E-2,5.429060211E0,8.076155548E0
6.134072083E-1,3.068618774E-2,5.441334686E0,8.062982941E0
6.234532083E-1,6.601272583E-2,5.446274414E0,8.073311462E0
6.334992083E-1,6.197113037E-2,5.438640289E0,8.137976990E0
6.435452083E-1,5.568420410E-2,5.420228577E0,8.141719208E0
6.535922083E-1,3.921844482E-2,5.384902039E0,8.131240997E0
6.636382083E-1,3.966751099E-2,5.382656708E0,8.149053955E0
6.736842083E-1,1.112187195E-1,5.390290833E0,8.199499054E0
6.837302083E-1,1.450483704E-1,5.423372040E0,8.235274658E0
6.937762083E-1,2.088157654E-1,5.450615387E0,8.291707306E0
7.038232083E-1,2.070195007E-1,5.467230835E0,8.239316254E0
7.138692083E-1,1.749861145E-1,5.455106049E0,8.180189209E0
7.239152083E-1,1.793270874E-1,5.456902313E0,8.187224579E0
7.339612083E-1,1.393601990E-1,5.444478149E0,8.164172516E0
7.440072083E-1,5.748046875E-2,5.382806396E0,8.119265900E0
7.540542083E-1,5.927673340E-2,5.377716980E0,8.085585938E0
7.641002083E-1,7.694000244E-2,5.408253479E0,8.061785431E0
7.741462083E-1,1.137634277E-1,5.415588226E0,8.039182434E0
7.841922083E-1,1.083746338E-1,5.421725464E0,7.995024261E0
7.942382083E-1,8.876541138E-2,5.379513245E0,8.022716675E0
8.042842083E-1,1.130149841E-1,5.354215851E0,8.105045471E0
8.143312083E-1,1.300794983E-1,5.336552582E0,8.124505005E0
8.243772083E-1,1.124162292E-1,5.332510986E0,8.147407379E0
8.344232083E-1,9.565109253E-2,5.385051727E0,8.072712708E0
8.444692083E-1,6.436614990E-2,5.412893829E0,8.008496246E0
8.545152083E-1,4.460723877E-2,5.417534180E0,7.943980408E0
8.645622083E-1,5.194198608E-2,5.424719238E0,7.976313171E0
8.746082083E-1,6.975494385E-2,5.411396942E0,8.070916443E0
